embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
32,32,0.01,0.03,5,l2,untied,true,false,true,false,4138077027885716,6076.9608888307175,366.8703189949034,42351.49203095958
128,128,0.0001,0.03,2,l2,tied,false,true,false,true,41383325953718597,16235008199169.066,8.08624545099803e-9,26507.74141893848
128,128,0.001,0.03,6,l2,input_tied,false,false,false,true,4138640625009008,30387245299775.727,1.9123498340381823e-8,42391.346584883606
256,256,0.01,0.3,2,l2,untied,true,false,false,false,41387191923718136,308308348044.9076,2.4339402337097665e-7,0.00007257457762122299
64,64,0.0001,0.1,5,l2,tied,false,true,false,false,4139460561266177,1003698772888.9872,1.71472800402446e-8,1.945030882754281e-7
128,128,0.01,1,3,l2,input_tied,false,false,true,false,4139498739927824,238800.1912125985,0.0000012249188829790413,0.000018544628945486272
256,256,0.0001,0.01,0,l2,untied,true,false,false,true,41396800942527057,26068177637828.79,1.725852349916721e-8,42374.0892505433
64,64,0.0001,1,6,l2,tied,false,true,false,true,4139850123270413,109016294.58364104,2.61055338665975e-7,0.0000011654363421018335
64,64,0.001,0.01,6,l2,input_tied,false,false,false,true,4140183403943325,192348950340725.53,8.821702257565228e-9,42353.558879955664
512,512,0.0001,0.3,3,l2,input_tied,true,false,true,false,4140716199901757,36304923272.50576,0.000001465275080945946,0.38332033963866385
64,64,0.0001,0.01,6,l2,input_tied,false,true,false,true,41408491919837676,55705600882692.23,3.955749505731894e-9,42341.1831598984
64,64,0.0001,0.1,2,l2,input_tied,true,false,true,true,41413641560936565,58395563766.39083,0.0000012392271501479482,20568.966525191023
512,512,0.01,0.01,8,l2,input_tied,false,false,true,true,4141714065138238,26903827849353.25,7.073561958384656e-9,1.8496521911102872e-7
128,128,0.0001,0.03,8,l2,input_tied,true,false,false,true,4141958667120328,7820233609860.47,4.393331631792685e-8,42393.17430976588
64,64,0.001,1,6,l2,input_tied,true,true,true,false,4142169624310442,87.1497332564492,53.587599724740095,4631.730580748055
256,256,0.01,1,1,l2,input_tied,false,true,true,false,41424999641821725,806.7828955455171,9.002422654624878e-7,0.000020541269925712287
64,64,0.0001,0.03,2,l2,untied,true,true,true,false,4142926479719391,1050658484132.5444,0.0000010427344768186697,42320.1839945907
64,64,0.001,1,7,l2,untied,true,true,true,false,414315059963826,222.33543583800466,146.95317280888383,32660.10387343736
32,32,0.01,0.01,0,l2,untied,true,false,false,true,41431971444609006,1585.3934523680734,941.4157918903068,42399.16179252851
32,32,0.001,0.3,0,l2,input_tied,true,false,true,true,41434133878934054,434901.2934720068,0.011007558761291638,4324.421489293213
256,256,0.0001,0.01,8,l2,tied,false,true,true,false,41435895357769004,28429044119639.6,1.0906281433501682e-8,42564.28197486145
256,256,0.0001,0.03,8,l2,untied,true,false,false,false,41438763845371585,8134720593816.545,5.228487798232082e-8,42359.905318329984
32,32,0.0001,0.3,1,l2,input_tied,false,false,false,true,414396977622576,1510881045994.647,1.4154645188678636e-7,1171.4936347761495
256,256,0.01,0.3,0,l2,tied,true,true,false,true,4144139726011653,1087601.1582845533,1.2891926925700736e-7,0.0000021485937708504475
512,512,0.001,0.3,8,l2,untied,false,false,false,false,41444880616924473,1099524533927.2788,7.608561225421214e-8,2.4876846515675934e-7
256,256,0.01,0.3,5,l2,input_tied,true,true,true,true,4145234839891788,6986791.05350325,0.0000015340102813310871,0.2864741651186305
256,256,0.01,0.3,7,l2,untied,false,true,false,true,4145335108976226,1033536973811.9749,7.151372161009224e-8,9.818229471072178e-7
512,512,0.001,0.01,8,l2,tied,true,true,false,true,4146231947924621,19976610403036.94,7.023913450857912e-9,10691.6233835209
128,128,0.0001,1,0,l2,tied,false,false,true,true,4146337457773158,76639277214.3127,0.000005046412343032592,42404.067069120574
512,512,0.001,0.03,6,l2,untied,true,true,false,true,4146444769871599,6074615469241.594,3.983173768573985e-8,42446.9129372184
512,512,0.001,0.1,0,l2,input_tied,false,false,true,true,4146714957508296,1636269350475.6868,7.321513217831212e-8,0.000001793450586286597
256,256,0.01,0.3,6,l2,untied,true,false,false,true,4147571372853516,308148400218.7614,2.449973788192982e-7,0.000089356449681849
128,128,0.0001,0.3,2,l2,tied,true,true,false,true,41476220226674876,679474280577.2612,2.0632090346481415e-7,0.0595451237097716
256,256,0.001,0.03,7,l2,untied,false,false,true,true,4148132211260447,6399443568460.792,5.679969738946913e-8,42341.60352999299
64,64,0.001,0.3,3,l2,tied,true,true,false,true,4148507717165085,477138670.0431904,1.7438427679099675e-7,9.811822263470355e-7
32,32,0.001,1,5,l2,untied,false,false,true,true,41487846401600803,3898.9896906112244,0.002272673917309752,4.828882982675385
512,512,0.01,0.01,6,l2,input_tied,false,true,true,false,414880060581859,17373852846667.979,6.386658757397641e-9,0.000002666220049609703
64,64,0.0001,0.01,7,l2,input_tied,false,false,false,true,414917976699284,197716146737742.2,8.76747474619478e-9,42342.837966295505
64,64,0.001,0.1,4,l2,input_tied,true,false,false,false,4149204184906802,741704738197.0682,7.348702246614997e-8,0.000006613943290079572
512,512,0.0001,0.3,5,l2,untied,false,true,true,false,4149716489782582,510093253850.898,4.889910513937301e-7,29232.74386719887
64,64,0.0001,0.3,7,l2,input_tied,false,false,true,true,4150230987255943,682804750206.0504,0.0000016118781894114877,42307.946846031395
32,32,0.01,0.3,5,l2,untied,false,true,false,false,4150546065284124,94844955.7049008,1.0536879923870572e-7,0.004932622558951181
128,128,0.01,0.01,2,l2,untied,false,true,true,false,41505942455210443,29745510403963.664,1.0329007205081041e-8,243.24226052996275
128,128,0.001,0.01,2,l2,input_tied,true,false,false,false,41509673603512964,16643059535775.312,9.064961004042137e-9,1802.8508152137806
256,256,0.01,1,4,l2,untied,true,true,true,false,4151377533512012,1440385.358587936,0.000016999227738575425,2.380334924559681
64,64,0.0001,0.1,1,l2,untied,true,true,true,true,4151478054013369,198170688433.87216,0.0000049336818837910715,42318.40685067713
64,64,0.001,0.03,5,l2,untied,true,true,false,false,4151587427252773,14710557151049.42,7.670128443403004e-8,42368.41213392628
256,256,0.0001,0.1,6,l2,tied,true,false,false,true,41517299996095947,2638571858707.181,8.503438353342935e-8,42551.842165956725
128,128,0.0001,0.3,4,l2,input_tied,false,true,false,false,41524810787008104,1187691809296.1465,6.71943136677736e-8,5.34204154777719e-7
64,64,0.0001,0.01,7,l2,untied,true,true,false,false,4152912304018459,48938529330801.11,2.6694323196237745e-8,42361.73497007282
64,64,0.001,0.3,0,l2,tied,true,false,true,false,41529338986659436,2.8908419375048955,7868.9723786760815,22746.004437251842
32,32,0.001,0.3,1,l2,untied,true,false,false,true,4153459368497201,5021.715175883083,183.76194506734012,42378.41655045555
256,256,0.01,0.1,2,l2,tied,true,true,true,false,4153873175984565,4.158596685983945,4526.909052096762,18520.848523703004
32,32,0.01,0.01,5,l2,input_tied,false,true,false,true,41540630086888886,5112475964206.29,2.3415149819057124e-9,0.0000010576639573296172
32,32,0.001,0.03,6,l2,input_tied,false,false,false,false,41551368479905226,19242611202629.035,7.611635988154594e-9,0.000002887215203366432
512,512,0.001,0.1,1,l2,untied,true,true,true,true,41551468900203103,189134360493.85687,5.875736121617496e-7,0.07549422614804954
256,256,0.0001,0.03,5,l2,input_tied,true,true,true,false,4156306874922703,561813378611.8652,2.04055841328715e-7,42317.59553054557
64,64,0.001,0.03,8,l2,tied,true,true,false,false,4156584360440049,2676492612662.031,1.1886445383489825e-8,1.6610161776365322e-7
128,128,0.01,0.01,0,l2,tied,false,true,true,true,41571404593463024,30791166696316.27,4.285463095494796e-9,4.953864628220637e-7
64,64,0.001,0.1,8,l2,tied,false,false,true,false,41573221278115835,3559879646267.639,2.1533773829975482e-7,42337.465663732044
128,128,0.01,0.03,2,l2,input_tied,false,false,false,true,4157665356632647,29115069521505.586,6.061485535719033e-9,1.751177225448792e-8
256,256,0.0001,1,2,l2,input_tied,false,true,true,false,4157698478508207,45848899377.80976,0.0000010364163807162304,0.0011173712953885123
256,256,0.01,0.1,6,l2,input_tied,false,true,false,true,4158249296750588,8385742070.905209,1.9818795937627043e-8,1.1267925281363878e-7
256,256,0.01,0.01,2,l2,tied,false,true,false,false,41584112183211164,56457028935314.09,1.2947609651088483e-9,5.9669245100396405e-9
128,128,0.0001,0.01,2,l2,input_tied,false,true,false,false,4158661170039937,67321501725038.664,5.0791637562453414e-9,42349.33458035703
256,256,0.0001,0.01,1,l2,input_tied,true,false,false,true,41591646387687353,20346656318927.926,1.4191729569259635e-8,42378.84153357957
128,128,0.0001,0.1,2,l2,input_tied,true,true,true,false,415961451540935,138581705083.05844,8.499619973304194e-7,21541.734091169303
64,64,0.001,0.1,4,l2,untied,false,true,false,false,41599346773422385,14125899502593.426,7.343858054926091e-8,42371.40962113693
256,256,0.0001,0.3,8,l2,untied,false,true,false,true,4160214972556694,1832015419059.8887,2.1328167098467526e-7,42360.39768374438
32,32,0.001,0.03,5,l2,untied,false,true,false,true,41604104225734484,12238.286269963313,195.12827187378176,42374.6339194511
64,64,0.001,0.01,7,l2,untied,false,false,false,true,4160755050413887,157186869229625.34,8.80217831954376e-9,42364.634648728534
512,512,0.001,0.03,7,l2,untied,true,false,false,false,4161711754456422,6074587536384.009,3.897545886012508e-8,42458.60908411663
256,256,0.0001,0.1,8,l2,tied,false,false,true,true,4161884635143308,3284247501752.623,1.3722887492756567e-7,42549.088221515885
256,256,0.01,0.03,0,l2,input_tied,true,false,false,false,4161967574330149,4156687157377.2974,1.9214115409765717e-8,0.0000538731146134102
128,128,0.01,1,2,l2,tied,false,true,false,false,41625368295589127,312.76918380941356,1.8568437697763568e-7,9.367367017376742e-7
256,256,0.0001,0.3,7,l2,untied,true,false,false,true,4162691401809664,636885748286.5037,5.225202501414351e-7,42389.8255522421
512,512,0.01,0.1,1,l2,tied,true,true,true,true,41629319694059663,7.194483469284396,4369.872436128008,18222.77061839594
64,64,0.001,1,8,l2,untied,true,true,true,true,41630092143976694,182.51866927099047,203.14453361012522,37068.431674798405
64,64,0.0001,0.03,1,l2,untied,false,false,true,true,416332511452725,12796186651714.035,1.0663755456264443e-7,42300.535679664266
128,128,0.01,0.01,1,l2,tied,true,true,false,true,416379674959961,32736563937152.88,3.91855725645174e-9,3.311681351257174e-8
512,512,0.01,0.01,5,l2,input_tied,false,false,true,true,41642987440391965,27281586679040.695,7.207584751248108e-9,3.3285954823619877e-7
32,32,0.001,0.03,1,l2,input_tied,true,true,true,false,41648252276551057,154645892295.57022,0.000001033838522062105,38495.55398418897
128,128,0.001,0.01,1,l2,input_tied,false,false,false,false,41648780359504467,98001641774535.94,6.644070849042654e-9,42368.91834404219
512,512,0.0001,0.03,0,l2,input_tied,false,true,false,false,41654685487358634,10393499306978.93,1.3440418999949407e-8,40675.28403109955
64,64,0.0001,0.01,4,l2,tied,true,true,true,true,4165807962723376,4.208808283697715,5440.092346480085,21337.946644874646
128,128,0.0001,0.01,0,l2,untied,true,false,false,false,4165999943718527,33862098110583.438,1.9137864404275576e-8,42389.75927342856
256,256,0.001,0.3,3,l2,input_tied,false,true,false,false,41666818855788534,107238917308.89162,6.32493362120625e-8,4.285953140362289e-7
64,64,0.01,0.1,1,l2,tied,true,false,true,false,4167041309193035,3.6508968071578107,5827.671969722411,21153.81249494561
128,128,0.01,0.1,7,l2,input_tied,true,true,false,false,41671544692957796,55737595979.19073,6.823032272412496e-8,0.000014148872652185177
256,256,0.0001,1,0,l2,untied,true,false,true,false,4167279261050232,1636066176.735885,0.00004144265833823578,33459.489449648536
64,64,0.01,0.1,5,l2,input_tied,true,false,false,true,4168036947926642,219765028969.41748,7.46120365479013e-8,0.000043312722781933176
512,512,0.0001,0.01,2,l2,tied,true,true,true,true,4168693132428021,5.104285300339965,4237.788964639634,18724.472876450447
32,32,0.001,0.1,3,l2,tied,true,true,true,true,4168824229436082,3.0920571877572702,8795.147178816758,27038.837939899982
128,128,0.01,0.03,6,l2,untied,true,true,true,false,4168907033885927,874163432872.601,2.1802281734824848e-7,327.9255349249983
64,64,0.01,0.03,3,l2,untied,true,false,false,true,4169282187547285,13437908301415.572,6.758528359116141e-8,42454.677724821246
256,256,0.0001,0.03,5,l2,untied,false,false,true,false,41693180785010064,7049522576860.619,6.546469211107191e-8,42300.9611706658
128,128,0.001,0.01,0,l2,untied,true,true,true,true,41705295664595865,3217052320848.5054,1.6041676298069222e-7,42325.064859210535
128,128,0.0001,0.01,6,l2,input_tied,false,false,true,true,41710873286324734,33047192158416.652,2.1162852581404846e-8,42300.531559676776
128,128,0.0001,0.3,0,l2,input_tied,false,false,true,false,4171171763527576,696289613611.717,7.494078949942214e-7,42307.94661463685
512,512,0.001,0.01,5,l2,input_tied,false,false,true,false,4171297913120908,19828001424153.72,1.5511766315835413e-8,42367.50428982996
256,256,0.0001,0.1,5,l2,untied,false,false,true,false,41718012204302535,1930223017150.2217,2.2879657168131433e-7,42304.68325832106
512,512,0.0001,0.03,1,l2,input_tied,false,true,true,true,41719374167476286,3872036389429.119,3.2778415759276794e-8,31699.362444440747
512,512,0.01,0.1,7,l2,input_tied,false,false,true,false,41721713969029317,1221764534842.2449,7.216551023345493e-8,0.0000020568240491225943
64,64,0.0001,0.3,4,l2,input_tied,false,true,true,true,41725677766029945,243840694049.18088,3.7323042231426204e-7,790.8449301245598
128,128,0.0001,0.3,5,l2,tied,false,true,false,false,4173706833046327,1518515961212.5825,4.742959736007998e-8,2.870623529638072e-7
64,64,0.0001,0.3,0,l2,tied,true,false,false,true,4174166222576272,128878735399.99658,2.2885412075222172e-7,0.01137107938329112
128,128,0.01,0.01,0,l2,untied,true,false,false,true,41744237504207293,30166457877098.99,9.902154873825957e-9,2016.3868217646057
256,256,0.001,0.3,8,l2,tied,true,true,false,false,4174766595938776,486322760342.08563,1.292198787943227e-7,0.000003005979983279263
128,128,0.01,0.01,2,l2,untied,false,true,false,true,41749453714817397,101129104430540.25,2.8826956377495902e-9,67.1303087450606
128,128,0.0001,0.03,8,l2,tied,true,true,false,true,4175066026635347,11441313315284.53,3.6289358406938705e-8,42377.75407754937
32,32,0.001,0.1,7,l2,tied,false,true,false,false,4176141741505306,30170326.63404987,1.8083731623157913e-8,1.1631136652974295e-7
128,128,0.001,0.1,6,l2,tied,true,false,true,false,4176395173196159,3.9543766955329733,4829.410096033829,18808.94261781097
32,32,0.01,0.03,4,l2,untied,false,false,false,true,41773758574363284,25944721236782.53,1.0952441620264439e-8,18.37573982444444
512,512,0.0001,0.3,3,l2,untied,true,false,false,true,4177459008057507,572981655614.926,4.3514408140824394e-7,42388.39096363414
512,512,0.001,0.1,0,l2,tied,false,true,false,false,4177926485431629,2682069652572.9624,1.3796085607213049e-8,6.687256348572757e-8
64,64,0.0001,0.01,2,l2,untied,false,false,false,false,4177987031585999,166409087156680.2,9.008156442989156e-9,42359.444716828686
512,512,0.01,0.01,6,l2,input_tied,true,true,false,false,41782184689209567,16281033089198.05,6.261485996354183e-9,0.000011221801656194626
32,32,0.0001,1,8,l2,tied,false,false,false,false,41794280681296236,1559552.8543158097,7.375296267948581e-7,0.000006491203579815185
32,32,0.0001,0.3,2,l2,untied,true,false,false,false,41794336479344296,131912487.32769261,0.017069104876096038,42376.02000021345
128,128,0.0001,1,8,l2,tied,false,true,false,false,41801695801136773,71191282500.43137,1.9973331965158793e-7,9.801339823243568e-7
256,256,0.001,1,5,l2,tied,false,true,false,false,4180402036157773,80380.15544395453,1.686821500196434e-7,8.356742254352204e-7
32,32,0.0001,0.01,5,l2,tied,false,false,true,true,41804356616821203,9480185345160.834,6.075416902772206e-8,42296.556262315935
512,512,0.01,0.3,7,l2,untied,true,true,true,false,41820379026325893,4283932551.66765,0.000001803653006507974,0.008672559424935687
32,32,0.001,0.3,3,l2,untied,false,false,false,false,4182587208711652,312.2766327281973,2142.862847882582,42332.59320059043
512,512,0.001,1,3,l2,untied,true,false,true,true,41827690115517113,4596211049.755426,0.000009749732825709069,0.03921242383652932
32,32,0.01,1,3,l2,input_tied,true,false,true,false,41828263935814824,4.092236372728484,3633.59433227946,13821.418866138643
32,32,0.0001,1,4,l2,input_tied,true,false,true,true,4183572019589372,3.9404039141350538,4732.123193945194,18565.28038525997
64,64,0.01,1,7,l2,untied,false,true,false,false,4184543267116887,10168838.750943098,5.024134652252044e-7,0.5875907487267551
32,32,0.001,0.3,4,l2,untied,false,true,false,true,418466835944613,354.1895744883097,1931.0621287830131,42348.103342193426
256,256,0.001,0.03,3,l2,tied,false,true,true,false,41854109969891196,8215922654756.72,1.496387103112145e-8,0.0004403641906375453
512,512,0.001,0.1,0,l2,tied,true,true,true,false,41865587972816376,4.467462124597312,4341.676721990754,18539.348659306947
512,512,0.01,0.03,5,l2,tied,true,false,true,true,4186632736948922,50.476396099948666,3932.5303299992584,17971.93684494608
512,512,0.01,0.3,8,l2,untied,false,true,true,true,4187077167891503,98589091578.14594,2.63682582864445e-7,0.00015058042525179372
64,64,0.001,1,4,l2,untied,false,true,false,true,4187491224440777,280396324972.75934,3.960431555742823e-7,0.000004800687580356517
32,32,0.01,0.03,3,l2,tied,false,true,false,false,4187736014756134,66811417437.229126,4.981386636502041e-9,3.340668297494311e-8
32,32,0.0001,0.3,3,l2,untied,false,false,false,true,4187779719050819,127863.13812368736,27.516543326956775,42335.90572386441
32,32,0.01,1,4,l2,untied,false,false,true,false,4187830859369305,5450.8275359813115,0.016516359367921646,44.43830621052781
128,128,0.0001,1,8,l2,tied,true,false,false,false,4188596337109324,45336862629.92174,8.810461383323553e-7,0.001778729748818665
32,32,0.01,0.1,0,l2,input_tied,false,false,false,true,41887051485415605,1069615169132.5583,3.6013818815592476e-8,1381.436412562423
128,128,0.01,0.03,2,l2,tied,true,true,true,false,41887294696833455,5.025725294674944,4356.1275637682875,18939.8745625718
32,32,0.001,0.1,7,l2,tied,true,false,false,false,4189147348326494,86408957739.94376,6.836889476673301e-8,8.595307259678234e-7
64,64,0.001,0.03,1,l2,input_tied,true,true,false,false,4189212174588952,3408415807558.178,2.4208733906276185e-8,0.2730280757449731
64,64,0.01,0.01,3,l2,untied,true,true,true,false,41895985299508165,3362668117309.834,2.439759512106501e-7,42361.44761765674
128,128,0.001,0.01,3,l2,untied,true,true,true,false,4190083396340478,3199580810647.6997,1.5724575219353184e-7,42333.022926652346
128,128,0.001,0.1,0,l2,input_tied,false,false,true,true,4190100656738751,2507922687921.8223,9.232222075558007e-8,0.01278299553952964
32,32,0.01,0.1,1,l2,tied,true,false,false,true,41903829526131053,178577413.88839552,6.334680668821429e-8,4.7342855993060284e-7
512,512,0.0001,1,1,l2,untied,true,true,false,true,41909305527947616,122365740570.5186,0.0000010483752670939298,0.0014441165887258394
256,256,0.01,0.1,5,l2,input_tied,false,false,false,true,41912939539829064,4779422521754.376,2.2317071746083187e-8,9.757519991908843e-8
512,512,0.01,0.3,7,l2,input_tied,true,true,false,true,4191976626329518,262923.48391814576,1.986336199887261e-7,0.00028223460697827734
256,256,0.01,0.01,5,l2,untied,true,false,false,false,4192322950852194,24125425870237.086,7.97561372499784e-9,0.002704840352419026
64,64,0.01,0.01,3,l2,tied,false,true,false,true,4192356664422747,21745753008973.43,1.4533478864814025e-9,7.870937013234186e-9
256,256,0.0001,0.03,7,l2,untied,true,true,false,false,4192871502123632,8289397343175.783,5.25210435138933e-8,42370.5938803441
64,64,0.0001,1,6,l2,tied,false,false,false,true,41932460113518233,153753031322.38696,2.3787472790568126e-7,8.097004615068774e-7
512,512,0.0001,0.1,4,l2,tied,false,false,true,false,4193824996847746,2560981049983.8955,1.220310326102077e-7,42843.30747918994
128,128,0.001,0.3,1,l2,untied,false,false,false,false,4193846604018737,1855025207620.361,8.268880691169922e-8,2.9726285898730504e-7
128,128,0.0001,0.1,3,l2,untied,true,true,false,true,4193942109636034,2814706840491.5605,2.0245429088157113e-7,42389.50372306841
64,64,0.01,0.03,3,l2,input_tied,false,false,false,false,41941875249375327,54712333020922.6,6.923360995604626e-9,6.910300375958775e-8
64,64,0.0001,0.1,0,l2,untied,true,true,true,true,41943665093803606,199389796508.8101,0.000004804906881059081,42336.32371240919
32,32,0.0001,0.1,4,l2,input_tied,false,false,true,true,41945181901106654,1342706009929.1807,8.815138990142726e-7,42307.24301487395
64,64,0.01,0.3,6,l2,tied,true,false,true,false,41946537488195956,2.943584876904859,7769.9836041721555,22852.428002511508
32,32,0.01,0.3,5,l2,input_tied,false,true,false,true,4194969553716267,354.3384502790364,8.709461174293831e-8,4.845219473507879e-7
128,128,0.0001,0.1,5,l2,tied,true,true,false,true,41949941735671803,3132724633019.042,8.123625461090403e-8,33726.271416145406
64,64,0.001,0.3,6,l2,untied,true,false,false,false,41952082395460066,757675090809.8376,0.0000010397341330707688,42390.882184347305
512,512,0.01,0.03,2,l2,untied,false,true,false,true,4195553827886266,16351441567581.176,6.676802222207363e-9,8.847997445053583e-8
128,128,0.01,0.1,3,l2,untied,false,false,true,false,41960650445159386,1805360507845.833,9.905401765327741e-8,0.0000028434407379827056
512,512,0.0001,0.01,2,l2,tied,true,true,false,true,4196146759148258,23753755547279.992,1.0036756759020593e-8,42821.82649795144
32,32,0.001,0.03,1,l2,input_tied,false,true,false,false,41964113705154926,16348409815341.258,8.3721967136545e-9,3.1662702936813876
512,512,0.01,0.03,0,l2,input_tied,true,true,true,true,4197550599759222,183407952499.6654,1.136382201652578e-7,0.012492468888480275
64,64,0.0001,0.1,8,l2,input_tied,true,true,true,false,4198286087269256,86684743537.18819,0.0000015432544832826332,42314.596692195075
256,256,0.001,0.01,6,l2,untied,true,false,true,false,4198697168171993,2670407615247.9087,1.206717297177589e-7,42344.331237299426
512,512,0.01,0.03,0,l2,input_tied,false,true,true,true,419883193778272,3135373859019.8716,1.931515103406311e-8,0.0000022912428925379116
512,512,0.001,0.1,1,l2,untied,false,false,true,true,4199054220767554,1422855002991.4578,9.463693717426584e-8,0.000004271696031873809
128,128,0.0001,0.3,1,l2,tied,false,false,true,true,41990921749764387,1026656910900.3676,5.944366802735692e-7,42402.214195966655
256,256,0.01,0.01,0,l2,tied,false,true,false,true,41991253550035157,58708247427123.375,1.3459260372879211e-9,7.4101909053145125e-9
256,256,0.01,0.3,8,l2,tied,true,true,true,true,41993208548327887,3.3886320715556804,5455.27112121589,18445.502935455537
64,64,0.0001,0.03,3,l2,untied,false,false,true,true,419964241718233,12462038837666.43,1.0713561770890619e-7,42302.49049245921
256,256,0.0001,0.01,1,l2,untied,true,false,false,true,4199711029212675,26131599648985.2,1.718250541844834e-8,42387.00273486784
64,64,0.001,1,3,l2,tied,false,false,true,true,42001275266874516,34459363.64615139,0.000002426309255618261,0.000027141130335938233
32,32,0.001,0.01,4,l2,tied,true,false,false,true,4200296989506225,399979776733.0372,6.043551437061373e-9,0.7995234715205386
256,256,0.01,1,6,l2,tied,true,false,false,false,42003413076968676,1700.501157642776,5.522792089741833e-7,0.00002617601185739493
64,64,0.01,0.03,5,l2,untied,false,true,false,false,4200430834722051,53147669639347.95,1.987231312832768e-8,42439.76656246559
256,256,0.001,0.3,7,l2,tied,true,false,true,false,42004838197646877,3.378104733028573,5493.389592645818,18552.490069236403
256,256,0.0001,0.3,3,l2,untied,true,false,false,false,4201463124499041,633885888050.3451,5.061780243484514e-7,42388.84815219353
64,64,0.01,0.1,7,l2,tied,true,false,false,false,4201584056613895,24266530.84845435,4.521807217509603e-8,3.703274140020277e-7
256,256,0.0001,0.01,6,l2,tied,false,false,false,true,42016101747179424,93779031201582.56,4.786260054953255e-9,42490.712659628036
128,128,0.01,0.1,3,l2,untied,false,true,false,true,42017407331856904,6633765291316.108,2.606664994949509e-8,0.005825809644875206
512,512,0.0001,0.1,1,l2,untied,false,true,true,false,420176660035368,1798280160233.4646,2.001590264590346e-7,42313.89557358451
256,256,0.0001,1,3,l2,untied,false,true,false,false,4201916577906204,380920859745.7362,3.4413402747186214e-7,0.0031415893777672343
256,256,0.0001,0.03,4,l2,tied,false,false,true,true,42020729272468316,12068245484042.965,3.903063938693894e-8,42542.85047949643
512,512,0.001,1,0,l2,untied,true,false,true,true,4202966261406703,4534428419.938535,0.000009765555926088233,0.03719714772592396
512,512,0.0001,1,0,l2,tied,false,true,true,false,42037285756134235,107516682553.6294,5.818468695063169e-7,0.000025015791864624257
64,64,0.001,1,4,l2,untied,true,false,false,true,42042085138117,14187169887.15104,0.0000023555658206808947,15.824136670919756
512,512,0.01,0.01,5,l2,untied,false,false,true,true,4204502730919135,23923088808378.93,9.175512127854517e-9,8.318588466473842e-7
256,256,0.01,0.01,5,l2,input_tied,true,true,false,false,4204981793981888,17667037532718.754,6.436479571539322e-9,0.000009699023482861399
256,256,0.01,0.01,1,l2,untied,false,true,true,false,4205206192867762,23824675119450.53,9.004774481608168e-9,0.01420798061760039
32,32,0.01,0.03,6,l2,tied,false,false,true,true,42055210574198576,136326215099.96693,2.47526883432712e-8,18.10609334514889
256,256,0.0001,0.1,1,l2,tied,true,false,false,true,420587238259,2635917364137.5176,9.306953607657151e-8,42546.31352986992
256,256,0.01,1,5,l2,tied,false,false,false,false,42059165947224864,47962.17523434288,1.699721523490127e-7,5.101578406229179e-7
128,128,0.0001,0.01,3,l2,input_tied,true,false,true,false,4206490112231217,2045600348004.8247,9.143504486746493e-8,42320.17136067135
64,64,0.001,0.1,0,l2,untied,false,false,false,true,4206497043569478,11815120610137.691,7.421166281410972e-8,42357.25848817441
32,32,0.001,0.3,6,l2,tied,true,false,true,true,4206712123248023,2.75523688966148,10248.254140039027,28227.30272762926
32,32,0.001,0.1,3,l2,tied,true,true,false,false,4207133726995119,60801208795.2663,5.2379416803245945e-8,4.0570637767862844e-7
64,64,0.01,0.1,4,l2,tied,true,true,true,false,4207183295043545,3.6654879459797707,5823.162378385626,21208.662488027465
256,256,0.001,0.3,6,l2,tied,true,false,false,false,4207575989891379,540864687609.91406,1.3154663336070707e-7,0.000009267623869681096
64,64,0.01,0.3,5,l2,tied,true,false,true,true,42075870697604145,2.8913629542516044,7750.335379406358,22377.775231283696
512,512,0.01,0.03,5,l2,tied,true,false,false,true,4207986762479691,5628703509104.383,1.1172718306060838e-8,4.925583141732489e-7
64,64,0.001,0.1,4,l2,input_tied,false,false,true,false,42082234339454117,3445113187417.427,2.012551254471052e-7,42303.11044140009
512,512,0.01,0.03,2,l2,tied,false,false,false,false,4209022040255809,21956440154411.926,4.125506825045482e-9,1.27463211096921e-8
512,512,0.001,0.1,7,l2,tied,true,true,false,false,42092918241348753,1662611123427.6455,3.993864305909911e-8,0.000001773710899191562
256,256,0.001,0.1,3,l2,untied,false,true,false,false,420981535129234,5457800344458.265,2.6782451145580376e-8,0.0006111365486997637
128,128,0.0001,1,5,l2,tied,true,true,true,true,4209927743437454,2.759182884454083,9260.915533627593,25547.59707835588
128,128,0.001,0.1,8,l2,input_tied,true,true,false,true,4209928947580662,1467260573730.6147,6.933875162827087e-8,0.00005069423754309349
32,32,0.0001,0.1,6,l2,input_tied,true,true,true,false,421058012301897,13709963779.020279,0.000006683812639803504,31192.184250155864
512,512,0.0001,0.01,4,l2,tied,true,false,false,false,4210910359357236,24282128073019.21,1.0160659424925178e-8,42816.63661506378
128,128,0.01,0.1,7,l2,tied,false,false,true,false,42116544815956647,3373956172640.8765,4.779282125575657e-8,5.430642239712457e-7
64,64,0.001,0.3,5,l2,untied,false,true,false,false,42118159478966544,3309078737580.0986,9.241391696157693e-8,0.00036969460967053666
64,64,0.0001,0.1,2,l2,tied,false,false,false,true,4212145680017062,20656063828349.71,9.058940220049492e-8,42312.954730551406
64,64,0.01,0.1,7,l2,untied,true,false,false,false,42121686106747835,3153385455526.0356,8.938212037038338e-8,0.0024718676981857956
