embed_size,hidden_size,learning_rate,weight_decay,seed,regularization,embed_config,is_collapsed_hidden,is_tied_hidden,is_collapsed_out,is_symmetric_input,slug,maxRatio,minTrainLoss,minEvalLoss
512,512,0.01,1,2,l2,input_tied,false,false,false,true,09146248464663775,47412161430.179565,2.3805153801876862e-7,0.000012270215296299875
64,64,0.0001,0.01,6,l2,untied,true,true,true,false,09147826881309429,3657051518590.486,3.175800695597183e-7,42328.732632400424
32,32,0.0001,0.3,0,l2,tied,false,false,true,true,0915318409084035,124160605559.60745,0.000003825081383875628,19703.494329492016
256,256,0.001,0.01,1,l2,tied,false,true,true,false,09153347814712065,25109961330270.016,7.576195892857316e-9,22319.885572973733
32,32,0.01,0.3,3,l2,untied,false,false,true,true,09156159308033274,304233284184.0803,9.268416036485727e-7,21357.329538873637
64,64,0.001,1,4,l2,input_tied,false,true,true,true,09156682405913796,15694942686.915365,0.0000023753069367854216,353.38426342358844
256,256,0.001,0.3,2,l2,untied,true,true,true,true,09158661944192614,35175562126.72779,0.000002122217576021499,18007.501810306396
256,256,0.001,0.03,0,l2,input_tied,true,true,false,false,09164283766949743,5028046181279.627,2.0273315248707955e-8,0.00008809992661211168
32,32,0.0001,0.03,6,l2,input_tied,false,true,false,false,09167506875656928,7170721653506.047,9.5971246505089e-9,20274.86790577628
256,256,0.0001,0.3,2,l2,input_tied,true,true,false,false,09174786203769403,474026634329.14307,2.3907974887631295e-7,0.0022375391912220375
64,64,0.01,0.1,4,l2,tied,false,true,false,true,0917480204247979,8380695684128.314,1.488922407579647e-8,1.6728518812915185e-7
256,256,0.001,0.3,4,l2,input_tied,true,true,true,false,09179855242092583,11698253402.1127,0.0000015285268394111141,0.965148629534309
64,64,0.01,0.1,7,l2,input_tied,false,false,false,true,09180699625859068,4746805389332.548,4.239205630921606e-8,21420.845369576597
64,64,0.001,1,3,l2,tied,true,false,false,true,09180812015848183,5829523632.848692,0.0000017550732373311663,0.40111215378516585
128,128,0.001,0.3,3,l2,tied,true,true,true,false,09182830647539031,3.1132634665393515,6344.408899881637,19749.4176342183
512,512,0.01,0.1,2,l2,tied,true,false,false,false,09183062132922148,479381507804.5749,3.8668937829285724e-8,8.192303181402382e-7
256,256,0.001,0.3,1,l2,untied,false,true,false,true,09186954294545846,960096415862.0591,1.1037555313811044e-7,21397.63607126861
64,64,0.001,0.03,2,l2,untied,false,true,true,true,09190560544432991,7160497188657.536,3.8514645472470426e-8,21340.171956386832
128,128,0.01,0.01,6,l2,input_tied,false,true,false,true,09195483203802424,63551240465286.6,1.93024130012843e-9,1.4618660794670145e-7
32,32,0.001,0.01,4,l2,input_tied,true,false,false,true,09197403485862388,49396246466777.77,3.240982771006085e-8,21363.674050664642
64,64,0.001,0.3,3,l2,untied,false,true,true,false,09202316382718334,695715768582.5621,0.0000010693585362161686,42320.957938478314
128,128,0.01,1,0,l2,tied,false,false,true,false,09204830564461008,22555773.367059786,9.62859466463703e-7,0.000006156399594149028
512,512,0.001,0.1,7,l2,input_tied,true,false,true,false,09207826205967529,81915129675.76402,3.9899152757131396e-7,0.03470881371750899
64,64,0.01,0.1,0,l2,untied,true,false,false,false,09212273415357564,3087408600956.201,9.856163351967636e-8,24.360688022184775
512,512,0.01,1,1,l2,input_tied,false,true,false,false,09218683826935548,1330.8304969370072,2.301578858498131e-7,0.000001555601510554113
128,128,0.001,1,4,l2,untied,false,false,false,true,09219182290284,197787917760.65897,5.862376789702153e-7,21367.02177402445
128,128,0.001,0.03,0,l2,tied,true,true,true,true,0922016577232071,15.380619851370698,2168.2335849471333,18091.7082876415
256,256,0.01,0.03,5,l2,input_tied,false,true,true,false,09222216768919933,3285994727997.864,1.9479507562454323e-8,8.918466456775054e-7
512,512,0.0001,0.3,1,l2,input_tied,true,false,true,true,09228734631487223,42194585222.12095,0.0000018838495984689524,14761.907508302607
128,128,0.0001,1,6,l2,tied,false,false,true,true,09230908832121809,70620557928.51028,0.0000020515302103371584,21384.37416036714
256,256,0.001,0.03,8,l2,input_tied,true,false,false,false,09234484985212321,5096129107598.923,2.026358036913676e-8,0.000789655579671289
256,256,0.001,0.3,3,l2,input_tied,false,false,false,false,09234713451867038,1531872513986.2698,6.852351463958024e-8,2.2766288942573637e-7
128,128,0.01,0.3,7,l2,tied,true,true,false,false,09237111233306505,6612811.848940267,1.4354826504866918e-7,0.0000026250295862352454
256,256,0.001,0.3,3,l2,input_tied,true,true,true,true,09238218691111444,38098347163.54276,0.0000014539073721278518,27.60189847931801
256,256,0.0001,1,3,l2,input_tied,false,true,true,false,09238322132040833,53281600983.96175,0.000001062651253842432,0.006782790606795577
128,128,0.01,0.03,8,l2,tied,false,true,false,true,09240594020097614,21417085700795.816,3.800124215296681e-9,4.846276757442802e-8
32,32,0.01,0.01,7,l2,input_tied,true,true,false,true,09241560386477932,53585549400970.35,3.299158701735448e-8,21398.878143118756
32,32,0.01,0.03,2,l2,tied,true,true,false,true,09245371211637521,7695621006285.671,1.438340668782198e-8,0.000018589395902773592
512,512,0.0001,0.01,4,l2,tied,true,false,true,true,09247692796781615,14.882453674875523,2128.1372640979744,18479.313298425193
64,64,0.001,0.1,3,l2,untied,true,false,true,false,0924808499359725,197570269772.05527,0.0000036315624392096194,42321.339831268015
512,512,0.01,1,1,l2,tied,false,true,false,true,09248428523221008,28280.03446011581,1.569415497454174e-7,0.000002321418356390126
256,256,0.01,0.01,5,l2,tied,true,false,true,false,09251008683588424,47.70151165694367,4021.8180931159113,19283.7359495774
64,64,0.001,0.03,3,l2,input_tied,true,true,true,false,09251585100606174,445149208514.0662,2.612248108797254e-7,4047.5784874519145
512,512,0.0001,0.1,3,l2,input_tied,true,true,true,false,09251654076259108,153602838717.69125,5.234150170648153e-7,197.10345780628137
64,64,0.01,0.1,6,l2,tied,false,false,true,true,09251894862482646,2095519819609.433,1.0181312348457594e-7,21373.102388802603
32,32,0.01,1,1,l2,tied,true,false,true,true,09252424897210443,3.0890528524594587,5990.947163301495,18418.814405723067
64,64,0.001,0.01,2,l2,untied,true,true,true,true,09254646432367708,2339951433697.8403,1.0554310514131565e-7,21351.965375467047
256,256,0.01,1,3,l2,tied,true,true,true,true,09262118363634608,4.123176120676534,4140.433897934432,17051.068736788242
32,32,0.0001,0.3,3,l2,input_tied,false,true,true,true,09267203233482824,68879952950.67603,0.000017006155157023466,21336.880255882614
64,64,0.001,0.1,4,l2,tied,true,true,false,false,09271113434219613,650556978460.2705,4.376063866790495e-8,4.0547248060985894e-7
32,32,0.001,0.1,2,l2,tied,true,false,false,true,09271640866290076,1318242969038.2405,3.45838496902992e-7,21335.31116507153
512,512,0.001,0.3,3,l2,input_tied,true,true,false,true,09273574094955706,291648934305.4921,2.0245598907060044e-7,0.0612891507647785
512,512,0.0001,0.1,0,l2,input_tied,false,false,true,true,09274951368721651,1243985289378.9324,1.188148808191067e-7,21334.888888979236
32,32,0.01,0.03,1,l2,tied,true,false,false,false,09275163033235845,32953252067.25787,1.9834611952769212e-8,7.982867732391511e-7
256,256,0.001,1,8,l2,untied,false,false,true,true,09277436862313693,53609447616.827995,0.0000011424396406782376,201.92914603681982
128,128,0.01,0.3,7,l2,tied,true,false,false,false,0927982644584423,1349981.7545204058,1.4389338675744053e-7,0.0000054187646171384556
128,128,0.0001,1,8,l2,untied,false,false,true,false,09281087954355915,64426881882.67209,0.000005206875395418516,42307.91962976192
512,512,0.001,0.01,7,l2,untied,false,true,true,false,09281880893663297,18119310853921.773,1.8415207358967206e-8,42361.87078503872
512,512,0.0001,0.03,4,l2,input_tied,true,false,true,true,09283127536935554,588083479662.1199,2.1972247064957472e-7,21351.475466738706
32,32,0.0001,0.03,8,l2,input_tied,true,false,true,false,09283680240037939,80058417408.39612,6.08398859182541e-7,32719.621294139728
256,256,0.001,0.03,1,l2,input_tied,false,false,true,false,09286729753328682,7477954960388.052,4.605357095647619e-8,42333.15233424373
32,32,0.001,0.01,0,l2,input_tied,true,false,false,true,09286765517993345,52746277241220.07,3.423697858505743e-8,21390.768901300027
128,128,0.0001,1,2,l2,tied,false,false,true,true,0928918987677132,70317122687.1776,0.0000020503896862212797,21382.50322104156
64,64,0.0001,1,6,l2,input_tied,true,true,false,false,09292708565209151,1729051287.84083,0.0000020599567555369987,0.01982668333765749
512,512,0.0001,0.1,8,l2,input_tied,false,true,false,true,09293819116751645,3242032336566.298,4.7833980331642446e-8,21366.126837326978
32,32,0.0001,0.1,1,l2,input_tied,false,true,false,false,09299842148594051,240923526313.56555,2.3800348136611234e-8,5.06819821044661e-7
32,32,0.001,1,8,l2,tied,false,false,false,false,09300695474803788,62.86630285174621,8.577879041179626e-7,0.00000432704868697398
512,512,0.01,0.01,3,l2,tied,true,false,true,true,09305084804764796,3138.68736624907,567.6187282903654,19912.314312825223
32,32,0.001,0.1,0,l2,tied,true,true,false,true,09308537574021447,1492551109492.9756,5.535957048197771e-8,0.000029038427701665627
512,512,0.01,0.03,7,l2,tied,true,true,false,true,09310935256112685,5685039844606.366,1.1164225543994707e-8,0.00002467942098710399
256,256,0.001,1,2,l2,input_tied,false,true,true,true,09314514288506004,51331956270.43052,9.243256268500412e-7,0.7580535006734627
64,64,0.01,0.3,8,l2,untied,true,false,true,true,09317489860535955,22549431103.028778,0.00000477149486550394,21374.43938056992
64,64,0.001,0.01,8,l2,input_tied,false,true,false,true,09319203041301083,102493361457589.5,4.784677543050426e-9,21363.175863932913
128,128,0.0001,0.01,3,l2,tied,true,true,true,false,09320211778393794,4.755891627052139,4494.465458958362,19445.38145862663
128,128,0.0001,0.01,1,l2,input_tied,false,false,false,true,0932181532867341,52137318127973.65,4.659535646205846e-9,21375.042611063953
32,32,0.0001,1,1,l2,tied,true,false,true,true,0932883093286101,3.1120353232366926,6022.751915757543,18738.1552689152
32,32,0.0001,0.1,5,l2,untied,true,false,false,false,09333832734530567,1459227327.4452806,0.008747336102836817,42374.02455795409
64,64,0.001,1,5,l2,input_tied,true,true,false,false,09336416156857097,15003157.953956036,0.0000019201652682046737,0.000769524815523032
256,256,0.001,1,8,l2,tied,false,true,true,false,09342162255915853,8613270010.442286,6.673277058910168e-7,0.000018524470259662653
256,256,0.01,0.1,8,l2,tied,false,true,true,false,09345176241119935,423358702991.2708,4.298042788298752e-8,0.0000013641610230801886
32,32,0.0001,0.3,2,l2,untied,true,true,false,false,09347933828280441,1602.6118572007322,756.1615774597633,42379.34894368115
512,512,0.01,0.01,0,l2,input_tied,true,false,true,false,09350071334824217,1071553616608.4465,3.823743677222752e-8,0.006426096699068824
32,32,0.0001,1,2,l2,untied,false,true,true,true,09352208393266848,11967.013487078002,8.864784493154538,21335.77854705107
64,64,0.0001,1,6,l2,input_tied,false,true,true,true,09353033164051772,10370925915.598621,0.000024263019764339377,21352.346161752583
512,512,0.0001,0.01,3,l2,input_tied,true,false,true,true,09354849681264055,1838636638043.1084,7.193192108486291e-8,21360.380354276003
32,32,0.01,0.03,8,l2,untied,true,false,true,false,0935553481036484,11411.768847848238,175.5176196997133,42339.02105496455
64,64,0.01,0.1,5,l2,input_tied,false,false,false,false,09360759619623438,11973732330612.092,2.4014406241224696e-8,1.8436312673099926e-7
512,512,0.0001,0.1,6,l2,input_tied,false,true,true,false,09364397407019742,1083576512220.5162,9.216167384672837e-8,15.205610956548524
256,256,0.01,1,7,l2,input_tied,false,false,true,false,09364431980070698,66809.90981185451,9.734105493519506e-7,0.000013765489055499468
32,32,0.001,0.03,3,l2,tied,true,true,false,false,09364451325331447,148746524824.3478,2.0326912153385976e-8,2.96202079321899e-7
512,512,0.0001,0.1,5,l2,input_tied,false,false,true,false,0937485929154338,1951859560325.677,1.6743356767335118e-7,42302.41146965168
128,128,0.01,0.3,1,l2,input_tied,false,true,true,false,09383809679570543,258322.16524954312,2.284055873210536e-7,0.00001581836419549256
128,128,0.001,0.1,4,l2,tied,false,false,false,false,09385590262647736,10399427365789.744,1.4900071620930633e-8,4.947190901357844e-8
512,512,0.01,1,3,l2,input_tied,false,true,true,false,09390979811378541,1648.1724719510596,7.890451359915068e-7,0.00003827963647174709
256,256,0.01,1,3,l2,input_tied,false,true,false,true,09395382649610162,430286.3605497732,2.2562209587665235e-7,0.0000028792319106196192
32,32,0.01,0.3,5,l2,input_tied,true,true,true,false,09395733359617253,17962.39475721302,0.85031547605642,12210.958887201854
512,512,0.001,0.03,8,l2,untied,false,true,true,true,09396474873210892,3902577920349.3623,3.6138533276644246e-8,21363.666233955562
64,64,0.01,0.03,3,l2,tied,false,false,false,false,09403757352118502,73956654472034.31,4.551491405987114e-9,1.5439791445334425e-8
64,64,0.01,0.3,3,l2,tied,false,true,true,false,09403801323289707,3084.528579337349,1.8699921921317158e-7,0.0000020001977964429177
512,512,0.0001,1,5,l2,input_tied,false,false,false,true,09410227971920138,225939297959.62592,4.395461325477159e-7,21364.824323064167
128,128,0.0001,0.1,8,l2,input_tied,true,true,false,false,09412050418333306,1887640637473.151,1.1207339744911135e-7,17241.282470454054
32,32,0.0001,0.1,8,l2,input_tied,false,true,true,false,09413115434869646,165389494881.47394,1.2919657787591565e-7,1093.7987890041159
256,256,0.001,1,6,l2,untied,true,false,true,false,09416345094645806,1605938382.3157125,0.000017140449021894982,1.9815402253060026
64,64,0.001,1,0,l2,input_tied,false,false,true,true,09423476305968526,26593999602.71625,0.000006437892215042737,21337.213358129753
32,32,0.0001,0.3,1,l2,tied,false,true,false,true,09424410875397782,1970684740747.3506,2.2633650706977144e-7,21322.790411288872
256,256,0.01,0.3,2,l2,untied,false,true,true,true,09426984603835897,272966793336.79303,2.5332643225277785e-7,239.8353378727588
128,128,0.01,1,0,l2,input_tied,true,false,true,true,09428327450774343,24143688.73351244,0.00006577416818210255,1525.4180327966856
128,128,0.0001,1,2,l2,input_tied,true,false,true,true,09430931585061075,29375205.665750958,0.0013414512948786953,21352.500727683568
256,256,0.01,0.01,5,l2,untied,true,true,true,false,09445632734082299,2517870515250.8887,6.556309273203147e-8,210.01051472952236
32,32,0.001,0.3,7,l2,untied,false,true,true,true,09446567160235719,378723000897.2835,7.851212622592916e-7,21338.367043121543
256,256,0.0001,1,8,l2,tied,false,true,false,false,09447568834022935,252580926953.8297,1.7537395823841894e-7,7.831460414704973e-7
128,128,0.01,0.1,2,l2,untied,true,false,true,true,09449164700640833,136471450066.08994,6.524100427619895e-7,21387.314723971474
128,128,0.001,0.01,6,l2,tied,true,true,true,true,09451215777313948,20.47069227254103,2121.2218971683606,18159.865636012953
32,32,0.001,0.03,8,l2,tied,false,false,true,true,09454903616759458,8776403604826.879,7.026424508715027e-8,21329.283852222197
32,32,0.001,0.01,5,l2,input_tied,false,false,false,true,09455132220078533,103175843130070.2,5.19971354861146e-9,21372.060133263487
256,256,0.001,0.1,6,l2,tied,false,true,true,false,09460531681638396,1872392287319.0522,4.402679776253366e-8,0.000009411313174656532
256,256,0.0001,0.03,1,l2,untied,true,false,false,true,09466718550104458,4859928535383.8955,3.4881232124580085e-8,21361.945287614522
32,32,0.0001,0.01,8,l2,input_tied,true,false,true,false,09467483009573652,462954573520.42285,2.869476085398989e-7,33438.65516724352
64,64,0.01,0.1,8,l2,untied,true,false,false,false,09469423280896605,3001615307357.5483,8.668433126723034e-8,0.001960776257634474
512,512,0.01,1,4,l2,untied,false,true,true,false,0947053965101512,172660.8950268216,0.0000010036164530832848,0.00010536279042307244
32,32,0.001,0.03,5,l2,untied,false,true,false,true,09470793445922343,35113426612151.8,1.32659441209325e-8,21362.34529439472
512,512,0.01,0.01,2,l2,input_tied,false,true,false,true,09475794133486926,39901635208128.43,1.9087684766091154e-9,1.2794639380228565e-7
256,256,0.001,0.1,3,l2,tied,true,false,true,true,09481588445458522,11.240111348200807,2255.880516644287,18208.561661144016
64,64,0.0001,0.01,5,l2,untied,true,false,false,true,09481596946811932,23101864626288.89,1.2421544459637982e-8,21387.012313543088
256,256,0.0001,1,2,l2,input_tied,true,false,true,false,0948655596815754,407690468.9867313,0.000013278657091661512,43.212763484897636
128,128,0.01,0.1,0,l2,input_tied,true,true,false,true,0949107217892986,1369263863298.2805,6.700392418525044e-8,1.4440978582717818
64,64,0.0001,1,1,l2,input_tied,true,false,true,true,09497116586901178,246.82511909409396,177.7826583369689,21347.65343237166
128,128,0.001,0.1,4,l2,untied,true,true,false,true,09499883191737857,1386701645054.419,1.0592219301354443e-7,21391.81564178178
32,32,0.001,0.3,5,l2,untied,true,false,false,true,09501420548949724,386480038571.80347,7.985277510569385e-7,21367.923547195383
512,512,0.001,0.3,3,l2,untied,false,false,true,false,09503069742401227,358092745859.2921,2.9088432106169965e-7,0.000007825843717923423
64,64,0.001,1,5,l2,untied,false,false,true,true,09503169657319588,28411262022.32559,0.00000574257154814377,21334.050949727654
128,128,0.01,0.01,6,l2,input_tied,false,false,true,false,09506089571695753,30599697585769.406,1.0309328057881744e-8,1162.0881158705993
64,64,0.0001,0.3,4,l2,untied,false,true,false,false,09510936371246825,3653016756427.806,2.8321479338267236e-7,42350.59651963223
256,256,0.01,1,7,l2,untied,false,true,false,true,0951105939512139,218121728117.782,2.80589494720711e-7,257.260270572476
256,256,0.0001,0.01,0,l2,untied,true,true,false,true,0951802001661084,15038899115456.188,1.1429832191786742e-8,21380.033077628366
32,32,0.001,0.1,4,l2,tied,true,false,true,true,09518964140339836,5.884510491944217,4359.421112250249,19837.863637433707
128,128,0.001,0.3,0,l2,input_tied,false,false,false,false,09519391787022669,2061924408912.581,6.844269684267389e-8,2.1454583864728346e-7
256,256,0.01,0.1,2,l2,untied,true,false,true,false,09523979122738357,154696346515.47095,5.960678754524011e-7,0.13869722211319033
128,128,0.01,0.01,5,l2,input_tied,false,false,true,true,095265059186875,17366462109622.275,1.1482553130512801e-8,21412.522916319744
256,256,0.001,1,8,l2,untied,false,true,true,true,09529200356438061,61383205577.43592,0.0000010656034639667574,461.8004350921023
256,256,0.0001,1,0,l2,tied,false,true,false,false,09534995680769964,192779432243.3063,1.6875731589292399e-7,9.063969519029875e-7
512,512,0.001,1,2,l2,input_tied,false,false,false,false,0953582788050732,208351945808.0368,2.3201378928452327e-7,7.306406856982232e-7
512,512,0.001,0.1,6,l2,tied,false,false,false,false,0953675927618104,5559515417044.203,1.455620313170098e-8,4.8074145109044845e-8
64,64,0.0001,0.03,6,l2,untied,false,false,true,false,09539593201065022,12549570459031.914,1.0571361541525282e-7,42307.47817244903
512,512,0.001,1,6,l2,untied,false,false,true,true,09539757320466635,51699044008.04491,0.000001033039383472316,65.54744053107844
256,256,0.01,0.3,8,l2,input_tied,false,true,false,true,09547750479356176,489487379659.31775,6.341979186099507e-8,0.00003104092130667143
32,32,0.01,1,0,l2,untied,false,false,false,false,09548843347559877,81098.68664573831,9.779167757923004e-7,0.0039845485674453035
256,256,0.01,0.1,3,l2,input_tied,false,false,false,false,09553597643868528,4785873313486.323,1.9325783862049092e-8,5.3506697516961615e-8
256,256,0.001,0.3,3,l2,input_tied,false,false,false,true,09555256843192295,896491519408.7827,6.622672898811485e-8,0.000006525671120564212
128,128,0.001,0.1,5,l2,tied,false,false,true,true,09556514870095045,2000286747741.2327,8.911525717143385e-8,21401.99713612136
32,32,0.001,1,1,l2,input_tied,true,true,true,true,09560946642447898,9.496706611660892,1842.3866132880673,16442.044725501128
512,512,0.001,0.1,0,l2,untied,false,true,true,true,09562432906044882,1053240437525.1217,1.0860232623981034e-7,21370.43074545868
128,128,0.01,0.3,7,l2,untied,false,true,true,false,09567472141731104,374429409427.9204,3.0245868230452095e-7,0.000051406234220532606
64,64,0.001,1,0,l2,untied,false,true,true,true,09567712351899627,28185222860.569366,0.000005559844297735748,21339.414267835735
512,512,0.001,0.01,2,l2,untied,true,false,false,false,09568733971578347,19765438218809.082,1.550140771297092e-8,42478.919841180614
32,32,0.001,0.3,0,l2,input_tied,true,false,true,false,09574518456626979,95815.76619096546,0.14067965884718886,11920.132759612945
128,128,0.01,0.01,1,l2,untied,true,true,true,false,09576782007839402,2920169112331.54,1.0181672860226987e-7,42401.87535841641
512,512,0.01,0.01,3,l2,input_tied,false,true,true,true,09576798430358191,17584594772283.207,6.499844884528727e-9,1.664676892224768
512,512,0.001,0.03,1,l2,tied,true,true,false,false,09578648880448914,6191013536204.655,1.3314854108125685e-8,0.00002162873974244119
32,32,0.001,1,6,l2,tied,true,true,true,true,0958035289756467,3.1259600573790816,6081.292079744422,18826.133120227954
32,32,0.0001,0.01,1,l2,untied,true,false,true,true,09583553594755201,2300265315705.1396,2.024114784532823e-7,21345.832705786685
128,128,0.001,0.03,4,l2,tied,true,true,false,false,09586059932680457,10318274837746.809,1.2831050222281877e-8,0.0000014838824905592496
32,32,0.0001,0.01,3,l2,untied,false,false,false,true,09586565736383268,100357145476365.3,5.291997062774131e-9,21355.603771149406
64,64,0.01,0.01,2,l2,untied,true,true,true,true,09587711893998363,2196150652762.1526,8.937028894485776e-8,21369.451741879653
128,128,0.001,1,5,l2,untied,true,true,true,true,09592108471291294,273131042.80949616,0.00029939936431718525,21349.788907909926
512,512,0.01,0.03,0,l2,untied,false,true,true,false,0960275910525249,5720166392673.267,2.5467437270035377e-8,0.000038705233077865184
64,64,0.001,0.01,7,l2,tied,true,false,false,false,09603711500413004,10080739742469.936,4.795158714537551e-9,0.0005465667275965558
256,256,0.001,0.03,3,l2,untied,false,true,true,true,09606362972069993,4499037822413.24,3.681876314906297e-8,21351.649028764165
64,64,0.0001,0.01,4,l2,input_tied,true,false,false,true,09614758739585993,32105281283156.223,1.536157556707115e-8,21383.462460986935
32,32,0.01,0.3,1,l2,tied,true,false,true,false,09616250381033564,2.7076499884981295,10227.779714603343,27677.54531835588
256,256,0.001,0.03,5,l2,tied,false,true,true,true,09616930279762481,6785763358146.667,2.312351643481925e-8,21475.380999224595
512,512,0.001,0.1,5,l2,input_tied,false,true,true,false,09617709420318454,473359823187.72516,6.64526491602843e-8,0.0000027502188707890023
128,128,0.001,0.1,7,l2,tied,false,true,false,false,09623313375299081,2794044382786.442,1.3193607539774447e-8,6.103128602387551e-8
64,64,0.01,1,7,l2,untied,false,true,false,true,09624610187693494,122871149721.64914,4.466329996197061e-7,2289.17026283332
128,128,0.01,0.03,3,l2,untied,false,true,false,false,09626648933449478,28259141455878.434,6.661633245021658e-9,7.664375156394103e-8
512,512,0.001,1,4,l2,input_tied,false,false,true,true,09627828511689018,56884241441.94525,8.530763271314277e-7,6.109157762733768
128,128,0.01,0.3,5,l2,untied,false,false,true,true,09628970086366506,267523772920.6839,2.9757758010344824e-7,82.06771440476497
256,256,0.001,0.03,6,l2,tied,false,true,false,false,09632896498419663,14394702895634.672,4.326995428622159e-9,4.799955677134932e-8
128,128,0.0001,1,5,l2,untied,true,true,false,false,09634203280754283,85653690280.89677,0.000003739393695121266,42375.38303395577
512,512,0.001,0.1,5,l2,untied,true,true,true,false,09635632670230021,188844631715.6917,5.823526258526734e-7,0.047195357858983066
32,32,0.0001,0.1,2,l2,input_tied,true,false,false,true,09639322982399756,3200603604745.409,4.5387967909912825e-7,21376.250195981618
32,32,0.0001,0.1,6,l2,input_tied,false,true,true,true,09640513598179534,2971821637550.7734,5.330028357634851e-7,21339.053057287892
512,512,0.0001,0.1,0,l2,untied,true,true,false,true,09649010781592393,1213212784403.1724,1.1223639084453135e-7,21378.96002288299
128,128,0.01,0.1,0,l2,untied,true,false,true,false,09650594621639108,193848320290.0342,7.448699278759511e-7,64.35802315314737
32,32,0.0001,0.01,3,l2,input_tied,true,true,false,false,09653219789784784,6081588897844.178,1.2367362911496972e-8,41674.92068369985
128,128,0.01,1,5,l2,untied,false,true,false,false,09653851606982977,125820663.7478925,3.4830226300563284e-7,0.03952021914928279
512,512,0.01,0.3,3,l2,untied,true,true,false,false,09655814480882241,134411048502.81793,2.3516375135215474e-7,0.00012717007078857015
64,64,0.0001,0.3,8,l2,untied,false,true,false,false,09656257057270878,3643068232750.8804,3.0584850028947374e-7,42366.52367030448
64,64,0.001,0.3,1,l2,input_tied,false,true,false,false,0966946832736032,192242805735.6256,6.829461707168583e-8,2.9922301878733284e-7
256,256,0.0001,0.03,1,l2,tied,true,true,true,false,09669655457391668,4.73475576829438,4349.533475241658,18800.626114170333
256,256,0.01,1,2,l2,input_tied,true,false,true,false,09671789287468846,4766293.763396483,0.000012969786399571556,47.18427837883921
32,32,0.01,0.01,2,l2,untied,false,true,true,true,09672476056928614,30120212543551.88,1.4263385361638613e-8,21350.37870420244
32,32,0.001,0.3,0,l2,untied,true,false,true,false,09676458632705498,27.242237088694818,5619.182895843265,42334.675076885935
128,128,0.01,0.03,0,l2,input_tied,false,false,false,true,09680904671347212,14413298856326.203,1.1582740322386892e-8,21485.796024081978
64,64,0.001,0.01,1,l2,untied,true,true,false,true,09684245338918507,22871000448276.094,1.2196055276760505e-8,21381.415437710602
256,256,0.0001,0.01,4,l2,untied,false,true,false,true,09691756769269588,43846802721225.76,4.792382046752467e-9,21376.641412935984
32,32,0.01,0.3,0,l2,untied,true,false,false,true,0969712747292234,373187591497.9373,7.278945233803436e-7,21406.73186723226
32,32,0.01,1,6,l2,input_tied,true,false,true,false,09700848837626297,3.9489968392252712,4263.39244957384,15787.42091606957
256,256,0.001,1,2,l2,tied,true,true,true,false,09701286181838498,2.8335142159769835,8174.281137639295,23156.42053838833
128,128,0.01,1,8,l2,untied,true,false,true,true,09702350275830751,399639203.6600752,0.00007081224007511011,21392.09927903877
32,32,0.01,0.1,5,l2,untied,true,false,true,true,09705915259200637,117249520191.65872,0.000002583934563824701,21356.09830224589
128,128,0.001,0.01,1,l2,untied,false,true,false,true,09707291578135757,53587073621576.31,4.394392627554879e-9,21371.60933860807
32,32,0.0001,0.03,3,l2,untied,false,true,false,false,09709824940253164,97977317991998.33,3.262017944621188e-8,42360.37416476334
32,32,0.0001,0.03,8,l2,tied,true,true,true,false,09712755002956597,3.394623485030414,8470.98484577801,27582.578934984533
64,64,0.0001,0.1,6,l2,tied,false,true,false,false,09718574052165674,3034127371534.9614,1.6711292793912828e-8,0.00004477758366303397
128,128,0.0001,0.01,0,l2,input_tied,false,false,true,false,09719755970428234,33526955108920.164,2.139179033904415e-8,42307.17230632096
32,32,0.01,0.3,0,l2,untied,true,true,false,true,09720821886163655,373147086678.0999,7.265704891657736e-7,21399.78093983885
256,256,0.01,0.03,8,l2,untied,true,false,false,true,0972935550531886,4079467903616.262,2.6443567557684563e-8,21782.701262570645
512,512,0.01,0.03,0,l2,tied,true,false,false,false,09730660344172393,5685245233720.746,1.113021363960874e-8,3.921127153542666e-7
32,32,0.001,0.03,8,l2,untied,false,true,false,false,09736119542731525,9239.081917091531,339.77393633567016,42347.268672709186
32,32,0.001,0.03,6,l2,tied,true,true,true,false,0973960767071197,4.042985893864798,8064.109840478712,27484.95337465158
256,256,0.0001,0.01,2,l2,tied,true,true,true,false,09739682641951652,4.9087757610227305,4304.610370618651,18814.973782087178
512,512,0.01,0.01,7,l2,untied,false,true,false,false,09740035679062309,60254416069223.31,2.374397789494036e-9,6.236106505735006e-7
128,128,0.001,0.3,5,l2,input_tied,true,false,true,true,09740737322680648,34674748755.43464,0.0000020924310988912087,2615.97636377249
512,512,0.01,0.01,7,l2,tied,true,false,true,true,09742562097169016,1630.1459802499924,862.6788778192495,19054.10970985281
128,128,0.0001,0.1,5,l2,untied,false,false,false,true,09747141058749054,4230411221078.3853,5.2248458447884486e-8,21367.11061275538
128,128,0.0001,0.03,4,l2,tied,true,true,true,false,09749981889119375,4.5280502506020195,4569.460943255917,19423.52930108772
512,512,0.001,0.01,6,l2,input_tied,true,true,true,false,09751011239293417,1140843756611.1265,4.7416656156699265e-8,38.70152392564264
32,32,0.001,0.03,1,l2,input_tied,true,false,false,false,09752017894632037,3239705901149.839,3.2196592502910794e-8,1197.9012903697603
