n,k,train_size,hidden_size,weight_decay,w_init_scale,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,500,32,0.00001,1,7,4015206491835267,58840532.985661864,1.1920930376163597e-7,0.7031236886978149
30,3,250,8,0.01,1,5,4020552254021469,63684736.408187814,1.1920930376163597e-7,0.6974896192550659
30,3,1500,128,0.0001,1,4,4033417802107373,6212199.75944808,1.1920930376163597e-7,0.26196709275245667
30,3,2000,32,0.001,1,3,40402629583842364,46527.88512243366,1.1920930376163597e-7,0.0001335996057605371
30,3,2000,128,0.01,1,6,40607537730590293,5261923.372729853,1.1920930376163597e-7,0.16665057837963104
30,3,2000,128,1,1,4,4066833318766482,12734.074111117225,1.1920930376163597e-7,1.2774469837495417e-7
30,3,2000,16,0.1,1,5,4068700971403352,1.4301936133927355,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,64,1,1,0,4070957339266107,5.204185849623414,0.011766894720494747,0.04073218256235123
30,3,250,128,0.00001,1,8,40727124446562524,63705196.4057488,1.1920930376163597e-7,0.7039596438407898
30,3,2000,8,0.01,1,6,4072803230546512,5.078808956366694,1.1920930376163597e-7,1.225829322493155e-7
30,3,2000,16,1,1,4,4078939184467236,1.343560935440086,0.1931277960538864,0.20073668658733368
30,3,250,128,0.001,1,7,40806763224982734,61979536.61146347,1.1920930376163597e-7,0.7013231515884399
30,3,1000,64,0.1,1,8,4083895311709974,39865011.24772033,1.1920930376163597e-7,1.1976959513049223e-7
30,3,1500,16,0.001,1,8,41377144525035836,206393.24102100838,1.1920930376163597e-7,0.00010120036313310266
30,3,2000,32,1,1,6,4158054612042569,1.5677026801892453,0.05013090744614601,0.051892153918743134
30,3,1000,128,0.0001,1,7,4159294587574034,45412462.5864126,1.1920930376163597e-7,0.7095762491226196
30,3,250,64,0.00001,1,8,41652297102401925,63945220.37713571,1.1920930376163597e-7,0.7107465267181396
30,3,500,64,0.001,1,8,416662600930475,61866956.624884054,1.1920930376163597e-7,0.7083224654197693
30,3,2000,128,0.00001,1,0,4169997273326784,2484843.9537835177,1.1920930376163597e-7,0.07003792375326157
30,3,1000,8,0.0001,1,7,4183245304893437,38990.02056603605,1.1920930376163597e-7,0.00022512211580760777
30,3,1500,32,0.0001,1,7,41895330163296973,233087.6597137857,1.1920930376163597e-7,0.002672708360478282
30,3,250,128,0.00001,1,3,41995705613023915,65316084.21371601,1.1920930376163597e-7,0.7066237926483154
30,3,1000,128,0.0001,1,1,4201098494100206,45829074.53674858,1.1920930376163597e-7,0.6992655396461487
30,3,2000,128,0.00001,1,1,42036399183301554,3079268.632922574,1.1920930376163597e-7,0.09157193452119827
30,3,2000,16,0.00001,1,8,4210777923353308,38068.16343067128,1.1920930376163597e-7,0.0017401285003870726
30,3,1500,32,0.1,1,1,42112669723455143,10994451.10537042,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,128,0.001,1,4,42131582346463603,5488222.845752854,1.1920930376163597e-7,0.22746537625789642
30,3,1500,64,0.1,1,7,42145278303746014,1533029.695996387,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,64,0.0001,1,8,4234790633377379,61339040.68781654,1.1920930376163597e-7,0.7109375
30,3,1000,64,0.001,1,3,4242802209418951,44776562.66221777,1.1920930376163597e-7,0.7013474106788635
30,3,500,32,0.01,1,3,4246277123130414,59908008.85840882,1.1920930376163597e-7,0.7022665739059448
30,3,500,128,0.0001,1,3,42463309620426126,61108508.715298094,1.1920930376163597e-7,0.7046982645988464
30,3,1000,128,0.001,1,3,4249426831472154,40791811.13723718,1.1920930376163597e-7,0.6977013349533081
30,3,250,128,0.01,1,5,4251010291990981,62353956.56682914,1.1920930376163597e-7,0.7055260539054871
30,3,250,64,0.00001,1,7,42782672765535223,62615156.53569167,1.1920930376163597e-7,0.7297102808952332
30,3,1000,128,0.001,1,2,4290453904355539,37177691.5680738,1.1920930376163597e-7,0.7097737193107605
30,3,500,32,0.00001,1,8,4295234232454115,59637284.89068164,1.1920930376163597e-7,0.7045676708221436
30,3,500,8,0.001,1,6,42975372800536893,334.3445639803995,0.02079453319311142,0.6980041861534119
30,3,500,16,0.01,1,0,4298197408262424,51805969.824247144,1.1920930376163597e-7,0.6964182257652283
30,3,500,128,0.0001,1,0,4308757059944518,59941628.85440101,1.1920930376163597e-7,0.7048906087875366
30,3,1000,32,0.01,1,4,4335913981928884,11629713.613630103,1.1920930376163597e-7,0.3628818094730377
30,3,1000,8,1,1,7,43376522090979197,1.5942201591002105,0.4684486389160156,0.6751489043235779
30,3,1000,16,0.0001,1,5,43625592192537566,295878.51552530803,1.1920930376163597e-7,0.015848703682422638
30,3,500,8,0.0001,1,2,4366909343407296,20.14841737049837,0.22999471426010132,0.6945436596870422
30,3,500,64,1,1,3,4367687320391157,33291903.148928493,1.3613703231385443e-7,0.7022103071212769
30,3,500,32,0.01,1,7,43696111050225384,56087849.31380733,1.1920930376163597e-7,0.7063207030296326
30,3,250,128,0.0001,1,0,4391495570600813,64460192.31574627,1.1920930376163597e-7,0.7075314521789551
30,3,500,16,0.01,1,6,4397543341088561,58822548.987805724,1.1920930376163597e-7,0.7051607370376587
30,3,250,32,0.001,1,4,4411420459779074,61672368.64808075,1.1920930376163597e-7,0.7253664135932922
30,3,2000,16,0.01,1,7,441918522767794,23208.747030491882,1.1920930376163597e-7,6.594768819923047e-7
30,3,250,32,0.1,1,0,44234610479617664,59776772.874053374,1.1920930376163597e-7,0.708602249622345
30,3,1500,64,0.1,1,2,4428884128961884,15731180.124697194,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,16,1,1,8,4450988467754714,15.937753633366409,0.07887352257966995,0.7168952822685242
30,3,2000,128,0.001,1,6,4452727768746687,6937541.672980586,1.1920930376163597e-7,0.19899171590805054
30,3,1000,16,0.01,1,2,44537693564611525,782480.2193028806,1.1920930376163597e-7,0.002127293264493346
30,3,500,8,0.001,1,7,4461241572731016,134.41418763266395,0.05267930030822754,0.6981510519981384
30,3,250,16,0.001,1,5,446875675476886,62398284.56154483,1.1920930376163597e-7,0.7120442390441895
30,3,250,32,0.001,1,3,4475028672575353,62623112.53474324,1.1920930376163597e-7,0.7073354125022888
30,3,1500,8,0.00001,1,2,44872311081965943,1.249695925232406,0.07578420639038086,0.08761391043663025
30,3,500,32,0.001,1,5,44912674333309077,52170501.78079155,1.1920930376163597e-7,0.7003899812698364
30,3,250,16,0.1,1,8,44946882381245445,41354418.780777544,1.2016298001071846e-7,0.7068348526954651
30,3,1000,16,0.0001,1,2,45127962474008065,1002217.5646088964,1.1920930376163597e-7,0.05057144537568092
30,3,2000,8,0.0001,1,5,45175840570526793,407.6041103620272,1.1920930376163597e-7,3.319415213809407e-7
30,3,1000,32,0.0001,1,2,45189483597162283,25487338.96167243,1.1920930376163597e-7,0.700853705406189
30,3,1000,128,0.00001,1,3,45231688629828837,44575082.68623606,1.1920930376163597e-7,0.6988522410392761
30,3,500,16,0.0001,1,3,45274051532795134,5119.455205723307,0.001386413350701332,0.7015894651412964
30,3,1500,64,0.0001,1,7,45306090271631594,453067.9147400958,1.1920930376163597e-7,0.008408589288592339
30,3,500,16,0.001,1,1,4533283351080547,52041201.796205305,1.1920930376163597e-7,0.7053105235099792
30,3,1500,64,0.00001,1,6,4537144088001641,7965078.050488705,1.1920930376163597e-7,0.41102728247642517
30,3,1500,8,0.01,1,0,4541944348302921,1.113618384226349,0.08502617478370667,0.08595111221075058
30,3,2000,64,1,1,5,45438952468846405,4.0607412395912945,8.449858341919025e-7,0.0000018302138187209493
30,3,1500,64,0.001,1,5,45488725583050393,12509273.508778391,1.1920930376163597e-7,0.7029428482055664
30,3,250,32,0.00001,1,6,45497463783317393,63070500.481410444,1.1920930376163597e-7,0.7124380469322205
30,3,2000,64,0.00001,1,0,45642640036205095,633672.486960353,1.1920930376163597e-7,0.025285856798291206
30,3,500,16,1,1,4,45672195822396,5.101554209444523,0.21024967730045319,0.703749418258667
30,3,500,32,0.00001,1,5,4567269127972272,51839237.82028129,1.1920930376163597e-7,0.7029003500938416
30,3,2000,32,0.0001,1,0,456731379503856,63981.08642159972,1.1920930376163597e-7,0.0002965070307254791
30,3,500,128,0.00001,1,8,45685291917975346,60056788.84067287,1.1920930376163597e-7,0.7065212726593018
30,3,1000,32,1,1,7,4578004989875788,5.66354447201856,0.09241441637277603,0.406319260597229
30,3,1500,128,0.1,1,0,45909684022816455,4118817.508998691,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,16,0.0001,1,0,46137166103107075,6962755.50592534,1.1920930376163597e-7,0.6941879987716675
30,3,250,32,0.00001,1,8,46164264824190604,63730092.402780965,1.1920930376163597e-7,0.6965047121047974
30,3,2000,64,0.001,1,1,46213261609867984,2619200.4377669767,1.1920930376163597e-7,0.1933041512966156
30,3,1000,64,0.0001,1,0,46252050784967325,46671018.43638105,1.1920930376163597e-7,0.7023434638977051
30,3,1500,64,0.1,1,6,46312108220646864,5811405.807226443,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,128,0.0001,1,8,4635096600204811,61123300.71353475,1.1920930376163597e-7,0.7054761052131653
30,3,500,16,0.00001,1,5,46376508131950234,5282.561590702986,0.001386413350701332,0.7162274122238159
30,3,1000,64,0.0001,1,2,4644163890387397,44062482.747342736,1.1920930376163597e-7,0.6985687613487244
30,3,2000,128,0.0001,1,8,4647878366889857,1387176.3346356947,1.1920930376163597e-7,0.025643380358815193
30,3,1500,64,0.1,1,4,4664070148511158,19871701.631108567,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,64,1,1,3,46697463552971996,15.916393619736862,0.010289080440998077,0.1292468160390854
30,3,250,64,0.00001,1,1,46775894959865627,65159868.2323384,1.1920930376163597e-7,0.7049709558486938
30,3,500,8,0.001,1,0,4710602504442345,13.097245663320871,0.2891085147857666,0.6939001679420471
30,3,250,16,0.00001,1,4,4713672968701548,61481396.67084638,1.1920930376163597e-7,0.7052513957023621
30,3,500,32,0.00001,1,4,47192284424507647,61380524.68287126,1.1920930376163597e-7,0.7342653870582581
30,3,250,8,0.0001,1,2,47229404995459356,2584.5066499349045,0.0027727074921131134,0.7281902432441711
30,3,250,8,0.1,1,0,47369149400786426,57078625.19569764,1.1920930376163597e-7,0.7015581727027893
30,3,2000,32,0.0001,1,8,474169631893687,131159.9687395133,1.1920930376163597e-7,0.000022971362341195345
30,3,250,32,0.00001,1,7,4743331034429391,62487176.550948076,1.1920930376163597e-7,0.7010314464569092
30,3,1000,32,1,1,2,4744350320352183,5.185479387372049,0.09308520704507828,0.3875259459018707
30,3,2000,64,0.0001,1,2,47674354108248074,1865327.1526356754,1.1920930376163597e-7,0.0870571881532669
30,3,250,16,1,1,7,47705185852470455,17.5006494305121,0.07643544673919678,0.7061697244644165
30,3,2000,64,0.0001,1,6,47843703236020496,3478702.445456846,1.1920930376163597e-7,0.31635594367980957
30,3,500,128,0.0001,1,6,47856683152293034,62216128.583259515,1.1920930376163597e-7,0.7098377346992493
30,3,1000,64,1,1,2,47859582325260075,47.93117902332541,0.012717385776340961,0.5874404311180115
30,3,1000,16,0.001,1,2,4792229540389026,971100.0721840987,1.1920930376163597e-7,0.06575922667980194
30,3,1000,8,0.0001,1,8,47935908288649,1.9037381914097469,0.1573445200920105,0.17044132947921753
30,3,2000,8,0.00001,1,6,47999643580861207,4.690243638724847,1.1920930376163597e-7,1.3777021479199902e-7
30,3,2000,64,0.001,1,6,4804231032266284,1602826.6839281698,1.1920930376163597e-7,0.05570327118039131
30,3,250,32,0.0001,1,1,4807096719969961,62250836.579122,1.1920930376163597e-7,0.7045891284942627
30,3,1000,64,1,1,1,4819832319231683,50.58099129332415,0.01625615358352661,0.6469221711158752
30,3,2000,64,1,1,2,4822704468956439,5.5739157645056805,0.0029595308005809784,0.00410558981820941
30,3,2000,64,1,1,8,4824463056980095,2.665702380454613,0.0004993234761059284,0.0009613572619855404
30,3,1000,128,1,1,0,48272605551402437,14829362.16945201,1.2040140973113012e-7,0.077545665204525
30,3,1000,32,0.1,1,1,483487983270368,9420120.877034083,1.1920930376163597e-7,1.1980534964095568e-7
30,3,2000,64,0.1,1,5,48456092183301014,281991.3726340088,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,128,0.0001,1,7,48567624461442405,7902130.05799269,1.1920930376163597e-7,0.25589078664779663
30,3,250,16,1,1,4,48568317863767163,21.074357040510332,0.0647948756814003,0.7044824957847595
30,3,250,16,0.01,1,0,48576915517175634,60285376.81342306,1.1920930376163597e-7,0.6968328952789307
30,3,250,16,0.0001,1,1,4862444562526572,62942428.496677816,1.1920930376163597e-7,0.7020930647850037
30,3,1500,32,1,1,0,4863573600632015,2.2134757842593236,0.07658769190311432,0.10550986975431442
30,3,2000,128,0.00001,1,2,48656932315283574,1599908.4342760523,1.1920930376163597e-7,0.061483751982450485
30,3,500,64,0.0001,1,1,48659384257192395,60689628.76523247,1.1920930376163597e-7,0.7008796334266663
30,3,250,16,0.0001,1,0,48721888077091424,62150564.59107535,1.1920930376163597e-7,0.6963649988174438
30,3,500,128,0.001,1,2,4877251581847404,59502092.906797774,1.1920930376163597e-7,0.7120416164398193
30,3,1500,128,1,1,7,4877956251922564,941231.5813590832,1.194477192711929e-7,0.00000811001973488601
30,3,2000,32,0.1,1,7,4883817000790964,10599.404451074788,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,8,1,1,5,4890960088275642,1.2575757044087705,0.4891704022884369,0.607183039188385
30,3,500,32,0.0001,1,7,4894147628308817,55473757.387012795,1.1920930376163597e-7,0.704398512840271
30,3,500,8,0.1,1,3,4895438472738113,835.3604946553361,0.006183621473610401,0.6997498273849487
30,3,2000,8,1,1,6,4898622536222613,1.1506333006600653,0.45353132486343384,0.45893630385398865
30,3,500,8,0.0001,1,7,4906320100486812,5369.617401798749,0.0013886617962270975,0.7020629644393921
30,3,1000,128,0.1,1,1,4907627112608951,38451543.416218825,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,64,0.0001,1,3,49080395526089393,40818147.13409768,1.1920930376163597e-7,0.7054845690727234
30,3,2000,32,1,1,7,49187941459644224,1.7821090354445752,0.048873934894800186,0.0552821159362793
30,3,250,16,0.00001,1,8,4919983408021965,61298972.692593016,1.1920930376163597e-7,0.7232180237770081
30,3,2000,32,0.00001,1,0,4921649277616119,56881.258844225544,1.1920930376163597e-7,0.00007575300696771592
30,3,2000,64,0.00001,1,7,4924214789431889,77134.99971926425,1.1920930376163597e-7,0.0045456672087311745
30,3,500,8,0.01,1,2,49419097578269233,9.330480754411306,0.3325778841972351,0.6927388310432434
30,3,2000,16,0.1,1,2,494698670964572,2100.9528745469006,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,16,0.00001,1,2,49510807906620824,63827828.391129926,1.1920930376163597e-7,0.7101563215255737
30,3,1500,64,0.00001,1,4,49571906185947645,19090867.126092985,1.1920930376163597e-7,0.7075958251953125
30,3,500,32,1,1,0,49586565417908246,36.72446927314914,0.03921341150999069,0.7041270732879639
30,3,500,64,0.001,1,7,49646926648286127,56262221.29302057,1.1920930376163597e-7,0.7181205749511719
30,3,500,128,0.01,1,2,4965537630916408,59236852.938416846,1.1920930376163597e-7,0.7148271799087524
30,3,2000,128,0.0001,1,1,4971112428339043,3948672.029281613,1.1920930376163597e-7,0.11301908642053604
30,3,500,16,0.0001,1,2,4989755422632054,61352708.686187185,1.1920930376163597e-7,0.7064533233642578
30,3,1000,8,0.001,1,8,4991458594374347,2.2905328631884725,0.0998133048415184,0.08761873841285706
30,3,1000,8,1,1,4,5001204038506408,1.4335140936687376,0.48498719930648804,0.5981848239898682
30,3,1000,64,0.00001,1,7,5023768734877048,33412584.016909596,1.1920930376163597e-7,0.7194287776947021
30,3,500,64,0.01,1,7,5039220139957824,59393340.91976202,1.1920930376163597e-7,0.7120469808578491
30,3,2000,64,0.001,1,7,5048590790320703,139498.5097794223,1.1920930376163597e-7,0.004675037227571011
30,3,2000,128,1,1,3,5050489316167011,8393.455921321407,1.1920930376163597e-7,1.2249948611042782e-7
30,3,250,64,0.1,1,6,506555699342252,61965944.613083765,1.1920930376163597e-7,0.7050276398658752
30,3,1000,128,1,1,8,5067317098363312,15424123.746857287,1.2046101005580567e-7,0.07810899615287781
30,3,250,16,0.001,1,6,5067824247235773,60925756.73708382,1.1920930376163597e-7,0.7146438956260681
30,3,1000,128,0.001,1,6,5068073076666839,43840590.77379432,1.1920930376163597e-7,0.7056328654289246
30,3,1500,8,0.1,1,5,5092443884945811,1.2614014797406594,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,64,0.001,1,0,5099746100951597,61541000.66374103,1.1920930376163597e-7,0.6993852853775024
30,3,1000,8,0.1,1,2,5102303784057427,1.2445223493177509,0.6256803274154663,0.6946359276771545
30,3,250,128,0.0001,1,5,5122865092467155,63131244.474169195,1.1920930376163597e-7,0.7064232230186462
30,3,1500,32,0.1,1,0,5127786035579394,915760.7932727874,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,8,0.01,1,2,5129036635122549,1.0222407385140635,0.5143151879310608,0.5115426182746887
30,3,500,128,0.001,1,5,5145598108089293,63442404.43707604,1.1920930376163597e-7,0.6987065076828003
30,3,250,128,0.00001,1,4,5157842640275104,63730500.40273233,1.1920930376163597e-7,0.7108591794967651
30,3,1000,64,0.1,1,5,5159289921602007,45197386.61205165,1.1920930376163597e-7,1.2815000616228645e-7
30,3,2000,8,0.0001,1,3,5165304280494332,2083.2900348556,1.1920930376163597e-7,0.0000025782064767554402
30,3,1000,64,0.0001,1,4,5168403751587246,54547189.49746829,1.1920930376163597e-7,0.7102482318878174
30,3,2000,128,0.001,1,2,5170605147723689,1385922.3347851832,1.1920930376163597e-7,0.031048784032464027
30,3,1000,32,0.0001,1,1,5176562267722905,26542946.835834164,1.1920930376163597e-7,0.7053876519203186
30,3,1000,32,0.00001,1,6,5188484850368028,25244044.99067533,1.1920930376163597e-7,0.7155975699424744
30,3,1000,16,0.00001,1,6,5190902845256126,513084.0495596164,1.1920930376163597e-7,0.05466645956039429
30,3,500,128,0.00001,1,6,5205106172196055,61324332.68956987,1.1920930376163597e-7,0.703341007232666
30,3,500,16,0.01,1,8,5209215857514267,4116.42875356867,0.001386413350701332,0.6980662941932678
30,3,1500,16,0.01,1,1,5213739425185486,3517.1362994746805,1.1920930376163597e-7,2.205980820235709e-7
30,3,500,8,0.001,1,4,5218646012940237,8.027141691324092,0.35713326930999756,0.698603093624115
30,3,2000,32,0.01,1,8,5226143093906267,59707.18428859898,1.1920930376163597e-7,0.000035709923395188525
30,3,1500,32,0.1,1,6,5232499623656284,29105.787819885154,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,16,0.1,1,1,5245964351778059,60199920.82361021,1.1920930376163597e-7,0.7029164433479309
30,3,1000,8,0.00001,1,1,5260037826513178,3.5308268951406427,0.42909353971481323,0.6993321180343628
30,3,250,128,1,1,4,5273646841701155,39344887.309723936,1.1920930376163597e-7,0.7116210460662842
30,3,250,128,0.0001,1,8,5275589172249133,61697312.645107195,1.1920930376163597e-7,0.7026398181915283
30,3,1500,32,0.00001,1,7,5280988705087507,1257221.460687673,1.1920930376163597e-7,0.10038264840841293
30,3,2000,64,0.0001,1,7,5284744823646625,287951.05942355876,1.1920930376163597e-7,0.00039840894169174135
30,3,1500,32,0.001,1,2,5291792114888204,173804.38553090268,1.1920930376163597e-7,0.003361964365467429
30,3,2000,32,0.0001,1,5,5294512373380454,137374.21799871707,1.1920930376163597e-7,0.0009092391701415181
30,3,2000,64,0.1,1,4,5310595894108131,519650.21930286655,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,32,0.1,1,1,5311481827784055,7283.96109648448,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,128,0.00001,1,7,5316226396950938,63475972.43307442,1.1920930376163597e-7,0.6998025178909302
30,3,500,128,0.1,1,0,532077629356566,58049069.08001172,1.1920930376163597e-7,0.025053411722183228
30,3,250,16,0.001,1,7,5321262697747112,61214056.70271579,1.1920930376163597e-7,0.7029005885124207
30,3,2000,64,0.1,1,6,5333554125932327,343454.45905703795,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,128,0.0001,1,6,5349825734571872,4857269.920968303,1.1920930376163597e-7,0.12141843140125275
30,3,1500,64,0.01,1,6,5350961295341068,8898966.939160474,1.1920930376163597e-7,0.2518177032470703
30,3,1500,8,0.01,1,8,535253691985135,1.853834959125767,0.5568369626998901,0.695793628692627
30,3,500,8,0.1,1,8,5362465251234597,7.1110497811971305,0.34667280316352844,0.6948604583740234
30,3,1500,16,0.01,1,2,5386997022661002,29845.39418326171,1.1920930376163597e-7,9.025136478157947e-7
30,3,500,128,0.00001,1,1,5387180456791368,62257172.57836669,1.1920930376163597e-7,0.7011186480522156
30,3,250,32,0.0001,1,7,5394889540162263,61193904.7051181,1.1920930376163597e-7,0.7059580087661743
30,3,500,64,0.00001,1,1,5401158773829938,59835748.86702289,1.1920930376163597e-7,0.7035064697265625
30,3,2000,32,0.1,1,0,5406693288356136,3161.9827773591546,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,128,1,1,6,5408741756269202,2270245.6452784,1.2067955879047076e-7,0.00006144926737761125
30,3,1000,32,0.00001,1,2,5420040986222575,21543877.431769677,1.1920930376163597e-7,0.7018465995788574
30,3,1500,64,0.0001,1,4,5425634333957262,21310629.833894446,1.1920930376163597e-7,0.7043853402137756
30,3,1500,8,0.1,1,7,5430677471330585,3.5318085121204423,1.1920930376163597e-7,1.1920930376163597e-7
30,3,2000,32,1,1,5,5444917893745972,1.8717440531875185,0.03417343646287918,0.03644160181283951
30,3,2000,64,0.01,1,6,5454703961194636,696389.936602005,1.1920930376163597e-7,0.006356310099363327
30,3,250,128,1,1,3,5457660662588405,41696619.02937567,1.1920930376163597e-7,0.7098187208175659
30,3,500,128,0.1,1,3,5461382726074916,62174264.58825009,1.1920930376163597e-7,0.0663265511393547
30,3,250,8,0.0001,1,0,5470219161028897,60153740.829115294,1.1920930376163597e-7,0.7208960056304932
30,3,500,16,0.1,1,2,5473452348773605,49402754.11073278,1.1920930376163597e-7,0.7043439149856567
30,3,2000,128,0.0001,1,0,5478048811418896,3954442.0285937754,1.1920930376163597e-7,0.13173529505729675
30,3,1500,128,0.1,1,4,5481673972906093,3223970.8656727234,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,16,0.00001,1,1,5488962965495421,28481.644779792787,1.1920930376163597e-7,0.0007743195164948702
30,3,250,64,0.01,1,0,5491341878596359,63807296.39357753,1.1920930376163597e-7,0.6988263726234436
30,3,1500,16,0.0001,1,7,5508625156674285,5611.212221716378,1.1920930376163597e-7,0.000017547434254083782
30,3,250,32,0.01,1,0,5510901699319233,60890884.74124089,1.1920930376163597e-7,0.7015496492385864
30,3,500,64,0.00001,1,4,5518734152214135,62933792.49770731,1.1920930376163597e-7,0.7103701233863831
30,3,500,16,0.001,1,0,5526161296827583,60056708.84068241,1.1920930376163597e-7,0.6959442496299744
30,3,500,128,0.1,1,2,5528443078574243,54712177.47780019,1.1920930376163597e-7,0.015365789644420147
30,3,500,64,0.1,1,2,553630762147492,57741625.11666189,1.1920930376163597e-7,0.018529100343585014
30,3,1000,16,1,1,1,5541322285574828,2.2926265001007233,0.2850419282913208,0.6020339727401733
30,3,500,128,0.01,1,3,5551257824490778,61433464.67656032,1.1920930376163597e-7,0.7017799615859985
30,3,250,128,0.00001,1,0,5558370747458073,63134732.47375339,1.1920930376163597e-7,0.704680323600769
30,3,500,8,0.001,1,8,5561655470386674,4.129705959124883,0.5171648263931274,0.6965557336807251
30,3,2000,16,0.001,1,3,559251569855048,2.2861355867239848,1.1920930376163597e-7,1.1925699539006018e-7
30,3,1500,32,0.0001,1,0,5598674673564816,2211796.236333342,1.1920930376163597e-7,0.2302090972661972
30,3,1000,32,1,1,3,5607097021803307,5.95999545261018,0.13369590044021606,0.707201361656189
30,3,250,128,0.01,1,6,5628710933825968,63557864.423312135,1.1920930376163597e-7,0.7008812427520752
30,3,1500,16,0.001,1,5,5631479241024516,51844.0250697106,1.1920930376163597e-7,0.000015550991520285606
30,3,2000,8,0.01,1,1,5639261546195685,97.140312178861,1.1920930376163597e-7,1.2608768429345218e-7
30,3,500,64,1,1,7,5648361639215488,84.20284706137501,0.018053071573376656,0.7237008810043335
30,3,500,64,0.00001,1,7,5654678544513323,57062201.197655536,1.1920930376163597e-7,0.7184260487556458
30,3,1000,64,0.001,1,8,5668121184003984,35963619.71280245,1.1920930376163597e-7,0.7089704871177673
30,3,1500,8,0.1,1,0,5668494327519833,3.2662484557855835,1.1924903731141967e-7,1.2732748189137055e-7
30,3,1500,8,0.0001,1,0,567628988394122,4.6489853085296975,1.1920930376163597e-7,3.229809806271078e-7
30,3,1500,8,0.0001,1,2,5688847469318249,1.5208383465760817,0.48474234342575073,0.5827286243438721
30,3,250,16,0.00001,1,6,5695716091172701,61399844.68056814,1.1920930376163597e-7,0.7066632509231567
30,3,2000,8,1,1,0,570122937957877,1.129464783018646,0.5936671495437622,0.6239058375358582
30,3,2000,64,0.001,1,0,570177777753828,1094206.4945604212,1.1920930376163597e-7,0.04273994639515877
30,3,500,32,0.1,1,8,5701787923410608,56218213.29826673,1.1920930376163597e-7,0.061316367238759995
30,3,2000,8,0.1,1,7,5712177764470406,10.110641406695153,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,128,1,1,4,5722348269955934,37709849.16595369,1.1920930376163597e-7,0.7107976675033569
30,3,1500,64,1,1,6,5724067430840124,12.922366585778557,0.006395360920578241,0.031570639461278915
30,3,500,16,0.001,1,4,5724564152900162,59565476.89924182,1.1920930376163597e-7,0.70569908618927
30,3,1000,64,0.1,1,1,5725764654966873,46393738.469435394,1.1920930376163597e-7,1.2134316307310655e-7
30,3,1000,8,0.00001,1,5,5731281739615092,2495.879585280468,1.1920930376163597e-7,0.000001628464929126494
30,3,1000,64,0.001,1,1,575570094448421,47072926.38846989,1.1920930376163597e-7,0.7005615234375
30,3,1500,64,0.01,1,0,5768717278763132,7728510.078689804,1.1920930376163597e-7,0.25728103518486023
30,3,250,16,1,1,3,5781366510333127,26.86047219792782,0.052433572709560394,0.7041030526161194
30,3,2000,8,0.0001,1,2,5782172691229538,2.1076849146073116,0.6275275349617004,0.6929547786712646
30,3,2000,128,0.001,1,0,5787953030685858,2022298.5089232314,1.1920930376163597e-7,0.03504013642668724
30,3,2000,128,0.1,1,8,5796764518307342,900367.7676677981,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,8,0.0001,1,0,5804118964134405,1.3153407946495836,0.09288184344768524,0.09218868613243103
30,3,1500,128,0.1,1,6,5818163945697618,16478248.03563976,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,8,0.00001,1,3,5821206833005838,21219.052157991868,1.1920930376163597e-7,0.00019573254394344985
30,3,2000,32,1,1,1,5822377846171397,1.7028628091278053,0.040970634669065475,0.042933642864227295
30,3,250,16,0.1,1,3,582341480739774,59267592.93475235,1.1920930376163597e-7,0.7040466070175171
30,3,500,128,0.00001,1,4,5833480032951159,55021685.44090397,1.1920930376163597e-7,0.7112443447113037
30,3,2000,16,0.001,1,5,5834872841606169,1647.943895346654,1.1920930376163597e-7,0.000021175952497287653
30,3,250,128,1,1,0,5842563200223088,43254954.84360757,1.1920930376163597e-7,0.7018803954124451
30,3,500,128,0.1,1,5,5844673788069771,57720305.11920343,1.1920930376163597e-7,0.012521619908511639
30,3,500,8,0.00001,1,3,5848141815440984,433.2405677151213,0.016635648906230927,0.6999462246894836
30,3,1500,32,1,1,1,5849045509854808,2.4043823320512074,0.07965635508298874,0.1587195247411728
30,3,1500,32,1,1,6,585614281924875,2.2848143276697717,0.10878775268793106,0.23052921891212463
