train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
1000,4,0.01,8,5249990940212577,1.4206933688506893,1.1920930376163597e-7,1.1920930376163597e-7
1750,20,0.03,5,5253633631369462,6118.6474609375,1.1920928955078125e-7,1.1922122666874202e-7
1000,20,0.3,6,5254220384671066,947.9136492627305,1.5491251303956233e-7,2.233624911696097e-7
1750,16,0.1,5,5265097557484683,48.777713775634766,1.1920928955078125e-7,1.1920930376163597e-7
1000,20,0.03,8,5266062634102364,4974023.4070502035,1.1920930376163597e-7,4.924083896185039e-7
1500,4,1,2,527904018452065,1.1445571101569532,0.5619794130325317,0.6250428557395935
2000,16,0.01,5,5281198656441366,594.7017954128374,1.1920930376163597e-7,1.4079836319069727e-7
1250,12,1,2,5282660249104104,1.7242701200054558,0.38197943568229675,0.6040805578231812
1250,12,0.01,4,5287762208373448,89726.1850964265,1.1920930376163597e-7,0.0000034803531434590695
1250,20,0.01,4,5293496420574669,137454.88986410023,1.1920930376163597e-7,0.00009400816634297371
2000,8,0.01,0,5298195589789969,1.0892798407900377,0.25299882888793945,0.2570190727710724
1750,20,0.03,0,5304839962650969,139254.53125,1.1920928955078125e-7,1.1923314957584807e-7
2000,12,0.3,1,5307582900010428,1.5232572669479951,1.1920930376163597e-7,1.1961462575982296e-7
1500,16,0.01,6,5309023204794787,1315.575770905522,1.1920930376163597e-7,1.6616682785297598e-7
1000,4,0.3,7,5318862124134868,1.3641747193295513,0.10573345422744751,0.12342233210802078
1500,20,0.01,0,5335978231435956,15475.042100543726,1.1920930376163597e-7,3.7555699350377836e-7
2000,4,0.01,4,5344640641181934,1.2066635340737117,0.09253526479005814,0.08913884311914444
1000,16,0.03,4,5361524244918203,5634082.4343833905,1.1920930376163597e-7,1.8328434236991598e-7
1000,4,0.01,3,5384159538058305,1.4725297309315777,0.08109834045171738,0.08331640809774399
1750,16,1,2,5394433013613693,1.5950827825742888,0.17928464710712433,0.18765749037265778
1250,4,0.01,1,540014265058449,1.6476461340451531,0.5678125619888306,0.6508873701095581
1250,12,0.01,0,5417550911469391,92083.1747856399,1.1920930376163597e-7,0.00000699399470249773
1750,12,1,2,5428754131476622,1.3630819198922621,0.27513042092323303,0.28021010756492615
1500,12,0.03,2,5441841065400613,8265.98925942875,1.1920930376163597e-7,1.2236836255397066e-7
1250,8,0.1,0,5447455456241627,1.472836743787788,1.1920930376163597e-7,1.1986496417648596e-7
1000,12,0.1,5,5451966521843781,35060.92672047248,1.1920930376163597e-7,1.1926891829716624e-7
2000,20,0.3,4,545849040292746,1.732361625126095,1.1920930376163597e-7,1.2168885632490856e-7
1500,16,0.3,0,5460357942751195,2.578073613880339,1.1920930376163597e-7,1.2915138825064787e-7
2000,16,0.1,6,5464804861289437,18.066942904495562,1.1920930376163597e-7,1.1944773348204762e-7
2000,20,1,5,5470578313633788,1.4077422435045153,0.14061126112937927,0.1484861820936203
1000,12,1,7,5483599300925254,1.7936911093252117,0.4095851182937622,0.6989260315895081
1250,8,1,6,5486078651725161,1.2912919503960623,0.49061620235443115,0.5845610499382019
1500,8,0.03,4,5490421035530137,15.4040385003044,1.1920930376163597e-7,1.198291954551678e-7
1750,4,0.03,3,5493144656222755,1.1806365690328138,0.2530978322029114,0.2543851137161255
1000,20,0.01,1,549710464526133,664689.8198502893,1.1920930376163597e-7,0.003380930982530117
1500,12,0.01,8,5503483665692066,1536.7986617429506,1.1920930376163597e-7,1.4467261166828393e-7
1750,16,0.03,5,5504374772385872,37.331877218427536,1.1920928955078125e-7,1.1922122666874202e-7
1750,12,0.01,1,5505710755154477,18816.511421340463,1.1920928955078125e-7,7.697655632910028e-7
2000,8,0.3,1,5519890962813238,1.3428958635469228,0.0009157881140708923,0.0009647842380218208
1500,20,1,2,5529660951515672,1.4319829302705571,0.223112091422081,0.24190019071102142
1500,8,0.01,4,554125163125112,1.8647381767348292,0.07901889830827713,0.08484133332967758
2000,20,0.1,8,554154914259942,12.845609167091236,1.1920930376163597e-7,1.1920930376163597e-7
1500,4,0.01,8,5606756374414368,1.6593902341867957,0.07855680584907532,0.08900035917758942
2000,4,0.03,2,5619734047287499,1.0872320008360932,0.17259378731250763,0.16801901161670685
1750,20,0.1,3,5623868828621802,849.3770751953125,1.1920928955078125e-7,1.1920930376163597e-7
1500,8,0.03,7,565572397628646,1.7239677082822042,1.1920930376163597e-7,1.1920930376163597e-7
1500,8,1,6,5711892161677953,1.3012229132664428,0.436440110206604,0.5388390421867371
1750,4,0.3,2,5712227904523455,1.0294114757425432,0.4296334385871887,0.4316580891609192
1000,4,0.01,2,5720744847931254,5015.5318997620825,1.1920930376163597e-7,1.272559302378795e-7
1000,4,0.01,5,5742627933174678,2.0453107349698363,0.5450478792190552,0.7017285823822021
1250,12,0.1,8,5749565062775288,3.314565562381397,1.1920930376163597e-7,1.196503802702864e-7
1750,8,0.3,1,5759187279573316,1.2573479618165984,0.003451804630458355,0.003861477132886648
1250,4,1,3,5767881873002796,1.1940762818188828,0.5260310173034668,0.5689586400985718
1500,20,0.1,8,5778915138507851,5049.98852020627,1.1920930376163597e-7,1.1920930376163597e-7
1250,20,0.01,0,5797011240392276,48879.326204380246,1.1920930376163597e-7,0.000001471952828069334
2000,20,0.3,8,5799489902802631,1.3883773899910448,1.1938811894651735e-7,1.2239219415732805e-7
1250,12,0.01,8,5804595091808394,11894.898972642544,1.1920930376163597e-7,5.050663389738475e-7
1250,12,0.1,5,582059909886176,38.082826789671635,1.1920930376163597e-7,1.1920930376163597e-7
1750,20,0.01,0,583899679820922,1943.19091796875,1.1920928955078125e-7,0.0000018611740415508393
2000,12,0.03,8,5861550891003551,9.68473060992946,1.1920930376163597e-7,1.1920930376163597e-7
1750,4,1,6,5869973283377902,1.0596647191053783,0.512066662311554,0.5186212062835693
1250,20,0.03,8,5870065982368409,146375.59192566967,1.1920930376163597e-7,1.2226107060087088e-7
1750,12,0.03,2,5882271297436991,2.0884841821107445,1.1920928955078125e-7,1.1934044152894785e-7
1000,16,0.3,3,5889190895952231,179.9988010911362,1.3267995768728724e-7,1.546383145978325e-7
1500,20,0.01,3,5937038305996337,8672.909882286933,1.1920930376163597e-7,0.0000026438181066623656
1250,12,1,8,5938267831369759,1.6701627876173413,0.36365842819213867,0.5076724290847778
1000,12,1,2,5939822717381296,1.8842563422918432,0.426010400056839,0.706107497215271
2000,12,0.03,6,5951012957632884,30.79786124254927,1.1920930376163597e-7,1.1934044152894785e-7
1000,4,1,3,5952537718712343,1.1871321285163055,0.5806800723075867,0.6740878224372864
1750,12,1,7,5954686959193565,1.308192593435684,0.26725754141807556,0.27427950501441956
1250,20,0.1,6,5962413424210179,828684.2161764086,1.1920930376163597e-7,1.1923314957584807e-7
1500,8,0.1,4,5963126533909915,74.29787106369946,1.1920930376163597e-7,1.1920930376163597e-7
2000,16,1,2,5966919286311865,1.318300226841165,0.20872516930103302,0.2208341807126999
1750,20,1,3,5967797531950249,1.453895825426383,0.16390511393547058,0.18038752675056458
2000,8,1,3,5987923507590931,1.2375780366636209,0.36724185943603516,0.3709043264389038
1750,16,0.3,6,5989694851648758,1.776809073604512,1.1920928955078125e-7,1.3219134586961445e-7
1000,8,1,8,6001427171503462,1.153560004587445,0.6437777280807495,0.6931710839271545
2000,4,0.3,2,6002380822353054,1.0681789958294614,0.2700729966163635,0.27097663283348083
1500,12,0.3,3,6003570218406948,3.279958092113038,1.1968614899160457e-7,1.249551928594883e-7
1750,8,0.03,6,6019275884648845,1.640092688699002,1.1920928955078125e-7,1.1929274990052363e-7
1750,8,0.03,2,6020536616392717,1.0527695767074388,0.5240193009376526,0.5126517415046692
1250,4,0.1,3,6029401151563023,1.2237675198556504,0.09594982117414474,0.09181682765483856
1500,16,0.01,5,6034080568864972,28677.235838030512,1.1920930376163597e-7,4.861164484282199e-7
2000,8,0.01,8,6038064204695883,1.007055330871881,0.6013052463531494,0.6040084958076477
1250,8,0.3,4,6044166515838991,1.360637914368253,0.09249385446310043,0.09176214039325714
1750,8,0.1,4,6056296827635124,1.2849247399715573,0.0811973512172699,0.08276189118623734
1000,20,0.3,2,6074336543248593,5117.867029779218,1.1944773348204762e-7,6.883981882310763e-7
1500,4,0.3,8,6093879341514641,1.1534066815993418,0.11843791604042053,0.12444114685058594
1750,20,0.1,5,6102320680964038,379.6930045884387,1.1920928955078125e-7,1.1920930376163597e-7
1250,12,0.03,1,6102749065718152,18.224713888676053,1.1920930376163597e-7,1.2016298001071846e-7
1500,16,0.03,2,6114011093051196,6423.788296724761,1.1920930376163597e-7,1.2040140973113012e-7
1000,16,1,2,6124751314908395,2.11401960459606,0.3471112847328186,0.7021546959877014
1250,20,0.01,2,6126284320615457,19456.517211852406,1.1920930376163597e-7,0.000004756046564580174
1250,12,0.3,3,6142873999708108,3.614057580244651,1.1920930376163597e-7,1.3296610745783255e-7
1500,20,0.1,7,6144114956606783,46.37682552613908,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.03,7,6151721533719509,26638.30932446607,1.1920930376163597e-7,1.1988879577984335e-7
1250,8,0.1,7,6158127220530751,4.987163902859223,1.1920930376163597e-7,1.233816391277287e-7
2000,20,0.1,5,6158978545607889,2339.77755310803,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.03,8,6161844699024152,148127.50742826966,1.1920930376163597e-7,1.2001993354715523e-7
1000,12,0.1,3,6168541862469494,76873.40972964627,1.1920930376163597e-7,1.1920930376163597e-7
1000,4,0.01,6,6204610481629409,1.131184262584264,0.3444942235946655,0.3460191786289215
1750,4,0.03,2,6222915432563095,1.220381792775731,0.1639789342880249,0.17481186985969543
1250,16,0.1,5,6250144095756688,20.642302913391244,1.1920930376163597e-7,1.193285186218418e-7
1750,8,0.1,3,6255181610061806,1.20323333396585,1.1920928955078125e-7,1.1920930376163597e-7
2000,8,0.3,7,6256799550405358,1.235550486918396,0.0009987220400944352,0.001065068761818111
1000,8,0.03,1,6256971077419706,2.8022461575133955,0.44433292746543884,0.7010579109191895
1500,4,0.1,0,6272150253306643,1.3828197554124484,0.0855354368686676,0.08881033957004547
1750,4,1,0,6273449061602855,1.0893499052071869,0.5773385167121887,0.6077700257301331
1000,8,0.03,2,6274633800727946,1.2238939900975323,0.6642286777496338,0.6930398344993591
1000,12,0.3,2,6280675217508114,4.375448961410418,0.3432208299636841,0.7078315019607544
2000,4,0.01,2,6299913842360562,1.0975066394259818,0.25334540009498596,0.26242563128471375
1000,12,1,1,630303002801922,2.0060663503255607,0.3905603885650635,0.6957996487617493
1750,12,0.01,3,63045771222043,12293.345703125,1.1920928955078125e-7,4.218566971303517e-7
1500,4,0.03,0,6308334617188813,1.4228234300894187,0.34564948081970215,0.34172162413597107
2000,16,0.1,3,6314629641934216,3.4108459847126453,1.1920930376163597e-7,1.1920930376163597e-7
1750,4,1,3,6331009817433032,1.1229452560969793,0.6044194102287292,0.6721619963645935
1250,8,1,8,6334871056878436,1.126034470613271,0.6462705731391907,0.6940413117408752
2000,8,0.03,8,6349839783000724,1.0780645340119486,0.6750515103340149,0.6938118934631348
1500,16,1,4,6351687915540293,1.519919645005946,0.3492277264595032,0.492267370223999
1000,12,0.3,1,6363158780686345,4.605973856484308,1.1938811894651735e-7,1.2396576209994237e-7
1500,20,0.3,8,6364547268369639,20.979968746431016,1.1924903731141967e-7,1.6467592445224e-7
1750,20,0.1,6,6372334470158523,177.66949290482737,1.1920928955078125e-7,1.1922122666874202e-7
1500,4,0.1,4,6379436805686058,1.1884612933873648,0.07994592189788818,0.08498376607894897
1500,8,0.1,1,6400727489207428,2.069644820767534,1.2060007748004864e-7,1.2333394749930449e-7
1500,12,0.03,5,6408894932468779,132.40364922839308,1.1920930376163597e-7,1.1920930376163597e-7
1750,4,0.1,3,6421371397165483,1.1654659744307736,0.08595065027475357,0.08428772538900375
2000,16,0.03,1,6429529896058479,14.618184816421305,1.1920930376163597e-7,1.1922122666874202e-7
1750,8,0.01,4,6436620674114298,76171.5546875,1.1920928955078125e-7,1.683367116811496e-7
1750,8,0.03,0,6443344181634802,1.0449692939742266,0.5145134329795837,0.5138996243476868
1000,12,0.3,4,6445392378692123,2.8128609701589484,0.003704965114593506,0.008306257426738739
1250,20,0.3,0,6446188673941939,21.1718966491458,1.1920930376163597e-7,1.4201415865500167e-7
1000,12,0.01,7,6451346454209221,18758.393742664917,1.1920930376163597e-7,4.992947992832342e-7
2000,4,0.01,1,6478595128594735,1.2827498132227115,0.08976275473833084,0.08636704832315445
1000,4,1,5,6482302358505566,1.283281434904324,0.5988679528236389,0.6953477263450623
1500,20,1,6,6488024564700215,1.792150184691988,0.1947544515132904,0.28496870398521423
1500,20,1,0,6507593609089035,1.7049591179535697,0.2085808515548706,0.30444958806037903
1750,8,0.03,5,6521572819395577,1.4165881281716317,1.1920928955078125e-7,1.1920930376163597e-7
1500,4,0.1,2,6522252288015309,1.1478574758041766,0.17098581790924072,0.17593130469322205
1750,8,1,0,6523138362267303,1.0543083239439397,0.6349454522132874,0.6595636606216431
1750,4,0.01,3,6523615674568229,1.1944612653131537,0.18338704109191895,0.1757822483778
2000,20,0.03,4,6531109235164143,44019.233033748504,1.1920930376163597e-7,1.1950733380672318e-7
1250,20,1,6,6534278628728374,1.7672939658606805,0.1804490089416504,0.22733978927135468
2000,12,0.3,3,6538394745060098,1.357767921212959,1.1926891829716624e-7,1.2100936430670117e-7
1250,20,1,0,6545240363964779,2.2721986414333375,0.18490824103355408,0.32241079211235046
1500,16,0.3,4,654535315256751,2.246890766260524,1.192887850720581e-7,1.2549163841413247e-7
1000,12,1,6,6556093601890775,1.627713536384154,0.36952364444732666,0.5521586537361145
1750,8,1,2,6557284067838023,1.0375193937472706,0.6793320775032043,0.693227231502533
1250,20,0.3,6,656158948408357,5195.871871131732,1.1930465859677497e-7,1.6326907825714443e-7
2000,16,0.3,1,6564895097992047,1.4505987571519765,1.1920930376163597e-7,1.2028219487092429e-7
1500,8,0.01,8,6581741351564453,1.1230928640568993,0.6729715466499329,0.6933736205101013
2000,16,1,6,6585550179500832,1.3196464735593214,0.2131378948688507,0.21934308111667633
1250,8,0.01,1,6589133307024362,24056.44223259299,1.1920930376163597e-7,1.5814350717846537e-7
1750,16,0.03,8,6596504711348187,290.41598304530277,1.1920928955078125e-7,1.1920930376163597e-7
2000,4,1,3,6621640014732664,1.078406517723034,0.532970130443573,0.5445229411125183
1500,4,0.01,5,6633764764714981,578.8943363753805,1.1920930376163597e-7,1.2383462433263048e-7
1750,8,0.01,3,664239148408234,7190.89599609375,1.1920928955078125e-7,2.0981538284559065e-7
1750,20,0.03,2,6659796796401828,26275.6640625,1.1920928955078125e-7,1.1920930376163597e-7
2000,12,0.1,2,6682829968931134,11.559567027143594,1.1920930376163597e-7,1.210570559351254e-7
1750,16,0.1,0,668368750720206,295.1817361567536,1.1920928955078125e-7,1.1920930376163597e-7
2000,20,0.1,6,6692670622090173,907.8130631669684,1.1920930376163597e-7,1.1920930376163597e-7
1750,4,0.01,5,6692962159778847,34005.6640625,1.1920928955078125e-7,0.0002595139085315168
1750,20,1,0,6726272475396867,1.5112913636404361,0.18025031685829163,0.22862528264522552
1500,4,1,5,6730695177384484,1.0738713524195818,0.6625403761863708,0.6931383609771729
1750,4,0.1,1,676247704451388,1.1501115373787627,0.2582515478134155,0.25494521856307983
1000,20,0.01,2,6778186667210633,329750.81668094057,1.1920930376163597e-7,0.00016936127212829888
1000,12,0.3,8,6793959574353327,3.0970449242254987,0.000014389723219210282,0.0000229556935664732
1750,4,0.01,8,6796354924325412,1.3780096820350718,0.604280948638916,0.7010084986686707
2000,20,1,7,6802165985193721,1.4141937958491386,0.12059827893972397,0.12508344650268555
2000,20,0.03,2,6806124113309485,40.57710545335943,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.03,6,6835309153346419,1102096.9786898396,1.1920930376163597e-7,1.630068311442301e-7
1000,16,0.3,1,6841235899541741,19.84568620951781,1.1920930376163597e-7,1.304626664477837e-7
2000,4,0.1,7,6850674024691241,1.0744096476597138,0.42044588923454285,0.433000773191452
2000,20,0.1,3,6856177743014065,6668.618549178195,1.1920930376163597e-7,1.201033796860429e-7
1000,20,0.1,2,6859977277529791,88.84748852724499,1.1920930376163597e-7,1.1920930376163597e-7
1750,8,1,8,6866337839991099,1.097203589041707,0.6595677733421326,0.6933896541595459
1250,20,0.3,3,6871238306836897,39.53493202911759,1.1920930376163597e-7,2.0232204178682878e-7
2000,8,0.01,5,6873810104217357,2.414660642783565,1.1920930376163597e-7,1.2224914769376483e-7
1500,4,0.01,6,6879778846651669,140.94525404351336,1.1920930376163597e-7,1.1920930376163597e-7
2000,12,0.1,0,6880598287105529,61.91819959473334,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.03,6,6886923793547227,9201.36147878575,1.1920928955078125e-7,1.1934044152894785e-7
1000,4,0.1,1,6888529496953142,1.9965452889377555,0.5528719425201416,0.6997587084770203
2000,12,0.03,7,688965727115547,944.1028350200178,1.1920930376163597e-7,1.1920930376163597e-7
1250,12,0.1,1,6895802766975312,4.58644344900211,1.1920930376163597e-7,1.1931659571473574e-7
1000,8,0.01,7,689803517922363,3.3336153525610315,0.4242437481880188,0.6983986496925354
1250,12,1,7,6904914514378829,1.4331316907549636,0.3035646677017212,0.3486759066581726
2000,20,0.1,4,6908939807899729,15.078077426185915,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.03,2,6926411212525095,8058.4189453125,1.1920928955078125e-7,1.1931659571473574e-7
1000,16,0.1,6,6935070407624222,7026410.68432899,1.1920930376163597e-7,1.2034179519559984e-7
1000,8,1,2,6958740914332119,1.1919414523250675,0.5209344029426575,0.531796932220459
1500,20,0.03,2,6961734991749791,541.1860927121529,1.1920930376163597e-7,1.1920930376163597e-7
1250,4,1,7,6968909084642692,1.0502490653775265,0.6463474035263062,0.6498667597770691
2000,8,0.1,3,6969122121441592,1.543529524256814,1.1920930376163597e-7,1.1961462575982296e-7
2000,8,0.3,3,6972825913095606,1.2445167611603456,0.0007195994257926941,0.0007435271400026977
1500,12,1,1,697328842740053,1.382173637833584,0.37221759557724,0.4753253757953644
1000,4,0.1,7,6981079337203682,1.23417945968021,0.4068783223628998,0.43765443563461304
1250,4,0.1,2,6983501456600232,1.2827346666058936,0.1724662333726883,0.1745462864637375
1250,4,0.01,4,6997139535235304,1.4110911636507726,0.08484132587909698,0.086227647960186
1250,12,1,1,7002676018675859,1.3525369947035442,0.3683941960334778,0.4122009575366974
1000,8,0.3,6,7008897133079067,2.9263974695998867,0.02720675989985466,0.0659794732928276
1500,8,0.3,0,7045432488393447,1.1909099973396855,0.0517972931265831,0.0541321262717247
1750,20,0.3,3,7046885304938775,2.0591863499294245,1.192433529695336e-7,1.3256089914648328e-7
1750,12,0.3,0,7047341989231128,12.99894556271364,1.1927741638828593e-7,1.2874606625246088e-7
2000,20,0.01,4,7062745078723134,39.626742407471845,1.1920930376163597e-7,2.611308786981681e-7
1750,16,1,8,7065049454207393,1.1501594886987105,0.3307138681411743,0.3359690010547638
1750,12,0.03,4,7110307297313208,8755.51171875,1.1920928955078125e-7,1.1920930376163597e-7
1750,16,0.03,0,7129612175472678,30.527546656503898,1.1920928955078125e-7,1.1920930376163597e-7
1250,12,0.03,0,71390121569146,70830.40532395038,1.1920930376163597e-7,1.2742283672650956e-7
2000,8,1,5,7168517932354442,1.2242407550882832,0.4596603810787201,0.5441141724586487
1500,20,1,5,7184195829672707,1.9751509219754804,0.22778554260730743,0.3757845163345337
1250,12,0.1,7,7184462351184274,294.6800553898603,1.1920930376163597e-7,1.1920930376163597e-7
2000,20,1,8,7195014208104084,1.3961159143286281,0.1973143368959427,0.20555619895458221
2000,4,0.3,7,721315575280552,1.099377701143541,0.14721475541591644,0.14282701909542084
1000,20,0.3,5,7215963231312924,27141.971151500464,1.1920930376163597e-7,2.735972941536602e-7
1000,12,0.03,6,7235176959197895,104571.35780622669,1.1920930376163597e-7,1.2694599149654096e-7
1250,8,1,1,7237760928329219,1.2516184999624667,0.37624049186706543,0.40299689769744873
1750,20,0.01,7,7252470776249855,56331.36328125,1.1920928955078125e-7,0.0000016049382338678697
1000,16,0.01,0,7257592345122095,236139.31539455245,1.1920930376163597e-7,0.000759132846724242
1000,20,1,4,7257765575303894,3.129328818838037,0.2639533281326294,0.6985807418823242
1500,4,0.3,7,7257939528540197,1.161590231605245,0.1204933226108551,0.11811293661594391
1750,4,0.3,7,7271297336550632,1.1491143627262226,0.13205252587795258,0.1341845840215683
1500,4,0.03,6,7280843292714854,1.2012698909562185,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,1,3,7286179999042862,1.3991195488835202,0.24882876873016357,0.26165515184402466
1000,20,0.01,8,7296684233024485,18332581.312306523,1.1920930376163597e-7,0.6990492939949036
1750,16,1,5,7297514498746099,1.2652798238156235,0.30322107672691345,0.3154081106185913
2000,16,0.03,5,7302269939074885,1280.4852384673852,1.1920930376163597e-7,1.1920930376163597e-7
1250,12,0.1,6,7308747598495435,4633.519691747899,1.1920930376163597e-7,1.1920930376163597e-7
1000,8,1,0,7311825157678067,1.2030585133954357,0.49668431282043457,0.5886748433113098
2000,4,0.3,1,7316070359202822,1.080315146527688,0.26227790117263794,0.2766408622264862
1250,20,0.01,1,7332453894433659,55990.852700370226,1.1920930376163597e-7,0.000006609032880078303
1000,12,1,0,7333979705855682,1.6560832122407931,0.28482046723365784,0.3594523072242737
2000,12,1,7,7335375301237191,1.2638431144916886,0.2760269045829773,0.28101640939712524
1750,4,0.1,2,7340146370690191,1.1534142336420676,0.26262179017066956,0.2538522779941559
1000,20,0.03,1,7351426436519592,8907994.272966338,1.1920930376163597e-7,3.8111269873297715e-7
1250,4,0.3,6,7402677220989474,1.1960527301955082,0.1935490518808365,0.1853489875793457
1500,8,0.1,6,7408125151770946,1.2134990756123176,0.17006537318229675,0.17018088698387146
1500,12,1,4,7437059138235497,1.2426801709739639,0.36652377247810364,0.41947177052497864
1250,16,0.3,8,7448160963456517,154.06864399505997,1.1920930376163597e-7,1.415015447037149e-7
2000,8,0.1,0,745501258943479,1.0005246632142182,0.6928801536560059,0.6931470632553101
2000,16,0.3,6,7463700897924795,1.5070889517426167,1.1920930376163597e-7,1.2049676456626912e-7
1000,20,1,6,74700568367347,2.6624155340318865,0.20062588155269623,0.49771860241889954
1000,8,0.1,6,7497023801580228,4.3781066527382615,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.01,2,7498642519561564,6618.020531641111,1.1920930376163597e-7,1.5729675340026006e-7
2000,8,0.01,3,7531165885854311,6457.5584155204,1.1920930376163597e-7,1.2898448176201782e-7
1750,12,0.3,4,753315858971936,1.3974566506871375,1.2057169840318238e-7,1.2556316164591408e-7
1000,8,0.01,3,7552129126282666,93971.25113943942,1.1920930376163597e-7,0.00029094069031998515
1750,8,0.01,5,7596769393858476,1.2445897318496826,0.16437502205371857,0.18415221571922302
1000,8,0.03,7,7597847510234526,3.4920723678617778,0.4101726710796356,0.6970612406730652
1250,16,0.03,0,7598175764627989,28045.368372056048,1.1920930376163597e-7,1.2644531466321496e-7
1750,4,0.1,5,7606502032497745,1.1731781665433543,0.16477584838867188,0.1705465465784073
1750,4,0.03,1,7606719254314629,1.2664890163921831,0.2606234848499298,0.26076215505599976
1750,12,0.03,7,7618194041307229,6552.502169168056,1.1920928955078125e-7,1.1997225612958573e-7
1500,4,0.01,1,7625451406068258,2.064385896017626,0.07624638825654984,0.09159734845161438
2000,8,0.01,6,7630294063736734,60.57911372992262,1.1920930376163597e-7,1.3130905074376642e-7
1000,16,0.1,8,7631307126631401,223.15671167889695,1.1920930376163597e-7,1.1920930376163597e-7
2000,20,0.3,6,7647743582283614,1.740105306606847,1.1920930376163597e-7,1.2081864042556845e-7
1250,12,0.03,7,7654442564686573,82.32790955046109,1.1920930376163597e-7,1.1924507248295413e-7
1500,12,1,0,766810432383224,1.4997917796921603,0.2661881446838379,0.28528130054473877
2000,16,0.3,5,7679503091655625,1.4492779273220495,0.00011042044206988066,0.0001182872147182934
1250,20,0.3,4,7683447357727753,6311.615779158225,1.194953966887624e-7,3.2906550018196867e-7
2000,16,0.1,4,7709918736730628,7.541534386845127,1.1920930376163597e-7,1.1920930376163597e-7
1500,4,0.3,3,7720565520136653,1.3097458179168953,0.6121270060539246,0.7016908526420593
2000,4,0.03,3,7720817053114705,1.1105061587247003,0.0908023938536644,0.08678214251995087
1500,20,0.03,8,7721594452382203,37472.5267829267,1.1920930376163597e-7,1.1920930376163597e-7
1750,8,0.03,1,7722761131891149,45.619763341495066,1.1920928955078125e-7,1.1920930376163597e-7
1000,8,0.1,5,7752654468840895,10.849588766757808,1.1920930376163597e-7,1.2079479461135634e-7
1500,12,1,5,7756274998778844,1.412882166088265,0.2821613848209381,0.3088488280773163
1750,16,1,6,7770981650876414,1.5299435247094757,0.19641156494617462,0.2046719491481781
1000,8,0.01,4,7779289766737438,2.6347468769825486,0.4759322702884674,0.6965907216072083
1250,4,0.03,5,7787181357874092,1.2036998943574837,0.636576235294342,0.6943024396896362
1500,20,0.01,1,7805654040865823,152927.1379674311,1.1920930376163597e-7,0.00007160015229601413
1750,20,0.01,3,7812689155522722,4276.546875,1.1920928955078125e-7,1.7145934805284924e-7
1000,12,0.01,6,7816028577807296,221.36334641416713,1.1920930376163597e-7,1.3685227884252527e-7
2000,8,0.03,5,7848999002783982,1611.3754350915187,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,0.3,2,7867927245663091,2.940274921621498,1.1920930376163597e-7,1.2358428591596748e-7
2000,16,0.1,1,7873556678930845,34.12671254554837,1.1920930376163597e-7,1.1920930376163597e-7
1500,8,0.3,3,7891816437212416,1.535317061622545,0.003429586999118328,0.0036441816482692957
2000,16,1,5,7892111565830485,1.1740063055997612,0.3848586976528168,0.3901812434196472
1250,4,1,5,7914907247285329,1.1373426688233435,0.5989410281181335,0.6757650375366211
1750,20,0.3,0,7917713555615679,1.7681879126367568,1.1920928955078125e-7,1.2698177442871383e-7
1000,12,0.01,1,7918030438816359,58955.39531571921,1.1920930376163597e-7,0.000006009023309161421
1250,12,0.3,4,7923070796999004,2.111141753708479,0.0001136255741585046,0.0001265464088646695
1750,16,0.03,4,7925844980758261,1173.06640625,1.1920928955078125e-7,1.1936428734315996e-7
2000,12,0.3,4,7929247737172398,1.14233651588608,0.006652012933045626,0.006938929669559002
2000,8,0.03,6,7940209006344532,1.229469539617001,1.1920930376163597e-7,1.1920930376163597e-7
1000,12,0.03,2,7941710439864624,155031.30635626937,1.1920930376163597e-7,1.5002528641616664e-7
1750,12,1,0,7958592079940041,1.3448310375012065,0.29444706439971924,0.30402249097824097
1250,16,1,7,7968650462361663,1.6542910508388262,0.21519199013710022,0.2379177212715149
1250,8,1,3,7971696065611832,1.3410257062066302,0.4772852957248688,0.6175207495689392
1750,4,0.03,8,7996936680850966,1.279610546531411,0.08634645491838455,0.0870594009757042
1500,4,0.03,7,7998959662804845,1.9956883706339366,0.539418637752533,0.699510395526886
1000,4,0.1,2,8004275999583942,1.2713756995399086,0.16913491487503052,0.17204594612121582
1000,8,0.1,8,801885424173045,1.107017369280342,0.3417331576347351,0.34936007857322693
1000,16,0.3,8,8026602700917161,5.93434735937035,1.1920930376163597e-7,1.2899640466912388e-7
1250,4,0.3,3,8029232564521039,1.1990827003174913,0.13706694543361664,0.13235819339752197
1250,4,0.01,2,8033672599517682,1.4085240375973742,0.6091542840003967,0.6938684582710266
1750,8,0.3,5,8043824609654436,1.2250189436689587,0.01923293247818947,0.019662413746118546
2000,12,0.3,0,8046557555120841,1.3810036286993088,1.1923911813482846e-7,1.1968614899160457e-7
1500,20,0.01,5,8048145682594505,9011.833886643184,1.1920930376163597e-7,0.0000028831398140027886
