n,k,train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,500,16,0.01,6,4135588781181434,61911368.61958973,1.1920930376163597e-7,1.2749031782150269
30,3,1000,128,0.00001,5,4140060479410229,58182097.064153545,1.1920930376163597e-7,0.6647202372550964
30,3,250,32,0.001,7,41437416014037176,64067836.36251874,1.1920930376163597e-7,1.8470866680145264
30,3,2000,16,0.0001,5,41478502039914533,146399.85754777698,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,128,0.001,6,41487247562720675,9271235.894782556,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,64,0.01,3,4172287423364258,33385956.0200839,1.1920930376163597e-7,0.00011956295202253386
30,3,2000,32,0.00001,7,41732732480714174,206348.9129012927,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,8,0.001,8,41863706379890775,516913.28212913487,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,128,0.1,5,4207678594870272,65001280.25124356,1.1920930376163597e-7,0.003186715766787529
30,3,500,64,1,2,42078611160020296,50511581.978550196,1.1920930376163597e-7,0.41650259494781494
30,3,2000,128,1,2,42118285596156524,1137358.3644163173,1.1920930376163597e-7,0.000014125359484751243
30,3,1500,128,0.00001,1,4231616505404652,60223648.82078161,1.1920930376163597e-7,0.7653576731681824
30,3,1500,32,1,8,42440963399074916,1159818.7367388324,1.1920930376163597e-7,0.000012873734704044182
30,3,1500,8,0.01,7,4267468126050321,229188.00392866088,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,16,0.01,0,4269576429709073,62102956.59675066,1.1920930376163597e-7,0.7152518033981323
30,3,1500,16,0.0001,7,427255657524224,369289.9247272104,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,64,0.0001,4,42763979377679895,39429599.29962548,1.1920930376163597e-7,0.11245718598365784
30,3,1000,8,0.01,7,4286985359534117,283305.3724773678,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,1,4,4290387855721892,54440869.510142624,1.1920930376163597e-7,1.1214594841003418
30,3,1000,128,0.00001,1,42941265134701145,61373948.68365518,1.1920930376163597e-7,0.8866409659385681
30,3,1000,16,0.001,2,4296842297692832,1627604.6809744022,1.1920930376163597e-7,0.00003060761446249671
30,3,2000,16,0.01,7,43134681635015204,38738.132100804796,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,16,0.1,1,43192180063456964,222.6893688817189,0.03223631531000137,0.8316256999969482
30,3,250,32,0.0001,4,4321011996306552,65467600.19565389,1.1920930376163597e-7,1.0058863162994385
30,3,250,32,1,0,4325927539211274,49839962.05861353,1.1920930376163597e-7,0.7281084060668945
30,3,1000,16,0.01,4,43259679509247306,32147256.167748433,1.1920930376163597e-7,0.000019862929548253305
30,3,1500,64,0.0001,5,4332392185151309,32972050.069425337,1.1920930376163597e-7,0.03926554322242737
30,3,250,128,0.001,1,434123254243419,123.79964573042776,0.06376966089010239,1.9082454442977905
30,3,1000,64,1,4,4344697003776494,1179653.2570064727,1.1920930376163597e-7,0.000034541455534053966
30,3,500,128,1,3,4358781972383635,48087582.267513484,1.1920930376163597e-7,0.25090542435646057
30,3,1000,8,0.001,6,43593688554473464,6.889016076828473,0.44163668155670166,0.7296836376190186
30,3,500,64,0.01,6,43638374218091913,65173396.230725735,1.1920930376163597e-7,1.1395591497421265
30,3,2000,8,0.0001,8,43877933931196167,140741.0769723562,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,32,0.1,2,43970275531994163,61238472.69980518,1.1920930376163597e-7,0.7711079716682434
30,3,2000,32,0.0001,0,4397649454728324,1292796.4708866512,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,16,0.1,7,4402348069851416,58762232.99499595,1.1920930376163597e-7,0.7673808932304382
30,3,2000,32,0.001,3,44050170569142155,212931.05274164048,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,64,0.0001,6,44358489560221126,64079260.361156896,1.1920930376163597e-7,0.8389393091201782
30,3,2000,8,0.01,2,4457801804535305,180760.00970172766,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,64,0.001,4,4471865628082171,66701200.04859733,1.1920930376163597e-7,2.043102502822876
30,3,1500,16,0.1,6,448558364418166,57399.59081368556,1.1920930376163597e-7,0.000004587856892612763
30,3,250,32,1,3,44944427823606514,48671178.19794343,1.1920930376163597e-7,1.1264163255691528
30,3,1500,8,0.00001,4,45100428292160777,103981.55791693236,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,8,0.1,5,4527369713501328,990.3999987944152,0.005546466913074255,0.7208427786827087
30,3,500,16,0.1,0,45287124355866515,48530734.214685656,1.1920930376163597e-7,0.0016236199298873544
30,3,500,16,0.001,4,452949524993673,44250638.72491279,1.1920930376163597e-7,0.7505878210067749
30,3,250,8,0.00001,1,45301028377469765,62475136.552383356,1.1920930376163597e-7,0.7435281276702881
30,3,250,64,1,6,4539535089308053,53921001.57211571,1.1920930376163597e-7,0.7933248281478882
30,3,250,8,0.0001,8,45524816083028685,396.09185770401393,0.018278107047080994,0.8096230626106262
30,3,1000,128,0.01,2,4556003380849345,52856317.69903592,1.1920930376163597e-7,0.26483190059661865
30,3,500,128,0.001,0,4558917494264346,66737296.04429435,1.1920930376163597e-7,1.1100248098373413
30,3,250,128,0.1,2,4561653890959464,16.74896234495207,0.3847258687019348,4.49405574798584
30,3,500,32,0.00001,8,45641524208507045,65203320.22715852,1.1920930376163597e-7,0.948849081993103
30,3,250,64,0.00001,2,45872450659265074,67322231.97456455,1.1920930376163597e-7,1.9982404708862305
30,3,2000,64,0.001,1,45876919834788576,1436503.9537553843,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,16,0.1,2,4590276532301649,88412.35664792577,1.1920930376163597e-7,0.000001794444642655435
30,3,1000,32,1,0,4602806151627412,521661.4461949234,1.1920930376163597e-7,0.00004200208786642179
30,3,1500,8,0.001,5,4615056188826774,4.152453373505464,0.5194593667984009,0.7092534303665161
30,3,1000,128,0.001,3,46188710710104663,60494704.78846922,1.1920930376163597e-7,0.8812238574028015
30,3,1500,16,0.0001,0,4624613638189705,1269369.848679322,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.1,2,4624870371230061,13896.623343393405,1.1920930376163597e-7,5.015569399802189e-7
30,3,250,64,0.001,8,46349691151043737,66454416.07801627,1.1920930376163597e-7,1.531905174255371
30,3,1500,64,0.01,8,4636271286536857,25037043.01535189,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.1,1,4642428590784593,168578.97990381956,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,1,5,46507465362601785,3553.2893713367735,1.1920930376163597e-7,0.00002640333514136728
30,3,500,128,1,6,4652312977923856,55542065.37886985,1.1920930376163597e-7,0.619926393032074
30,3,1000,16,0.0001,2,46602889547433746,61213124.702826895,1.1920930376163597e-7,0.7415181994438171
30,3,1000,128,0.1,6,46698889878697536,52932669.68993405,1.1920930376163597e-7,0.000028653692424995825
30,3,1500,128,0.0001,7,4671888915922682,31391100.25788924,1.1920930376163597e-7,0.00008932442869991064
30,3,1500,8,0.00001,5,4679982857694839,171911.5420065472,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.001,2,46838448064467597,30403222.37565346,1.1920930376163597e-7,0.00006103010309743695
30,3,1000,128,0.00001,7,4711868450854044,56202629.30012449,1.1920930376163597e-7,1.0619895458221436
30,3,2000,16,0.0001,4,4714229115359475,111218.24455425209,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,32,1,4,47142292713142686,25700.43443626947,1.1920930376163597e-7,0.000009288290129916277
30,3,500,32,1,7,47195353891776093,34181999.92518807,1.1920930376163597e-7,0.8836634159088135
30,3,2000,32,0.00001,8,4726168285539786,5723918.817655704,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,64,1,8,4726171091678162,1504359.848651883,1.1920930376163597e-7,0.000022674106730846688
30,3,500,128,0.001,4,47321731761573504,66952216.0186739,1.1920930376163597e-7,2.228299617767334
30,3,2000,64,0.00001,0,47349751169369325,13782010.357056336,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.01,0,4736326388435964,152269.1693481005,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.01,2,47384276787827184,63130036.4743132,1.1920930376163597e-7,0.805250346660614
30,3,250,64,0.0001,2,47391587527818557,40.296982720118976,0.19201157987117767,3.2550923824310303
30,3,1500,32,0.01,6,47426497005124957,10166506.78805795,1.1920930376163597e-7,0.000039535803807666525
30,3,1000,16,0.001,6,4746336106976222,13323911.411665987,1.1920930376163597e-7,0.005185084883123636
30,3,500,64,0.01,1,47486166559900633,63495792.430711694,1.1920930376163597e-7,1.647268295288086
30,3,250,16,1,3,47516062837966555,47062086.38976212,1.1920930376163597e-7,0.8750967383384705
30,3,2000,8,1,5,4775984570056465,4415.524375972226,1.1920930376163597e-7,0.0000064490300246689
30,3,250,16,0.001,1,47813264350237683,63145820.4724316,1.1920930376163597e-7,1.0464695692062378
30,3,2000,16,0.00001,1,47942203317116905,79022.52182978131,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,128,0.00001,3,4803648448370659,66010960.13088034,1.1920930376163597e-7,2.5051071643829346
30,3,1500,32,0.0001,7,4804251030632941,59388412.920349486,1.1920930376163597e-7,0.7220624089241028
30,3,1000,64,0.001,1,4805073452345381,52265057.7695196,1.1920930376163597e-7,0.7533484697341919
30,3,1000,16,0.001,4,4818230331447433,1091498.8698831953,1.1920930376163597e-7,0.000152909429743886
30,3,250,64,0.1,6,4845788309814827,114.79850642866413,0.0644725039601326,2.6193275451660156
30,3,1000,64,0.01,6,48539858773046696,59069380.958381064,1.1920930376163597e-7,0.7770407199859619
30,3,1000,128,0.001,2,48667356094374836,63138872.473259866,1.1920930376163597e-7,0.83467036485672
30,3,250,128,0.01,8,48787253250588103,30.195607943785472,0.2564839720726013,3.149627208709717
30,3,1000,8,1,4,4884109785709765,5.605887718224017,0.3313058614730835,0.7089921832084656
30,3,1000,64,0.0001,4,4885929013666489,58279121.05258738,1.1920930376163597e-7,0.7836926579475403
30,3,250,64,0.001,5,4888192877506583,65041328.24646947,1.1920930376163597e-7,1.508307695388794
30,3,1000,32,1,1,4889371450226171,7290781.130871161,1.1920930376163597e-7,0.000025224693672498688
30,3,2000,64,0.1,6,49157886989430366,7137005.649202627,1.1920930376163597e-7,0.0000018030793853540672
30,3,1000,32,0.0001,2,4934429371057665,40110383.21846972,1.1920930376163597e-7,0.33975881338119507
30,3,500,16,0.00001,4,49423515535811335,64463892.315305196,1.1920930376163597e-7,0.7892441153526306
30,3,250,64,0.001,7,49428933201240977,61.57758180238348,0.12753920257091522,2.0806806087493896
30,3,250,64,0.01,2,49444131609189457,22.798236019859402,0.32095637917518616,2.6207613945007324
30,3,2000,32,0.001,7,49486593406119317,3965842.7772347,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.1,6,49510988648865806,62520276.54700225,1.1920930376163597e-7,0.9489416480064392
30,3,1000,16,0.1,1,49514440119547776,28110.893566822615,0.00023597995459567755,0.7239529490470886
30,3,250,8,0.01,6,4955024743447237,60780040.75445452,1.1920930376163597e-7,0.9593630433082581
30,3,250,64,0.00001,3,49672219831562336,41.69166910361416,0.19271442294120789,2.298710346221924
30,3,250,8,0.01,8,49784898562127067,263.76016658387476,0.026992201805114746,0.7066645622253418
30,3,250,128,0.001,3,49817774151158156,62.40888719911202,0.12894488871097565,3.164703369140625
30,3,2000,8,0.1,8,49895237110871493,27137.61395244432,1.1920930376163597e-7,6.75332557875663e-7
30,3,1000,128,0.1,2,49904205049513495,59143940.94949282,1.1920930376163597e-7,0.00003356547676958144
30,3,500,32,1,6,4998707397612515,46658022.43793029,1.1920930376163597e-7,0.16299378871917725
30,3,2000,32,0.00001,6,5009397662226073,1582911.9363021927,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,8,0.0001,5,5015955404557935,226560.23861691492,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,1,6,502542225823812,2312.2321462354485,1.1920930376163597e-7,0.0000014288536931417184
30,3,1000,32,0.01,8,5027590695189779,56623741.249924034,1.1920930376163597e-7,0.7444407939910889
30,3,2000,64,0.00001,1,5031734333801411,21801993.400999855,1.1920930376163597e-7,0.0008121571154333651
30,3,1500,64,0.001,7,503328874184074,56297453.28882059,1.1920930376163597e-7,0.7520490288734436
30,3,1500,32,0.00001,2,5035890724825325,32664890.10604166,1.1920930376163597e-7,0.10557901859283447
30,3,2000,16,0.1,7,50361940165817,27055.910837184092,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.01,2,5036789281967631,78.51444292197652,0.08361306041479111,0.7038893699645996
30,3,2000,8,0.0001,4,5037260191915512,116071.91585064937,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,32,0.0001,8,5053006234562976,66158508.11329125,1.1920930376163597e-7,1.940894603729248
30,3,250,128,0.0001,6,5055499648812756,62.49891815771706,0.12753920257091522,2.9943017959594727
30,3,500,16,0.01,8,5057987909242981,62011108.6076998,1.1920930376163597e-7,0.7816177010536194
30,3,250,32,0.001,5,5064221195500228,66768420.04058408,1.1920930376163597e-7,1.5374510288238525
30,3,250,128,0.0001,2,5068902203896932,30.443990485479485,0.25718680024147034,2.917283058166504
30,3,500,16,0.00001,2,507797767162039,62498888.5495519,1.1920930376163597e-7,0.7755536437034607
30,3,2000,128,0.001,1,5080659911659575,46057074.50956887,1.1920930376163597e-7,0.016480369493365288
30,3,2000,16,0.0001,1,5084399091505908,130795.50003296137,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,64,0.01,4,5085774824454448,64511800.30959412,1.1920930376163597e-7,0.9723730087280273
30,3,1500,128,0.001,5,5090350247776482,20766331.52446037,1.1920930376163597e-7,0.0036573014222085476
30,3,500,8,0.01,1,5102919469045095,532.9151065991709,0.013404111377894878,0.7588523030281067
30,3,1500,128,0.001,1,510633747901714,49374074.1141517,1.1920930376163597e-7,0.3381699025630951
30,3,1000,128,0.01,3,5112476982864396,60797232.75240508,1.1920930376163597e-7,0.8437728881835938
30,3,1500,64,0.0001,2,5144133263358741,59063896.95903481,1.1920930376163597e-7,0.7379396557807922
30,3,1500,16,0.001,2,5154016882426089,210339.72492555084,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,8,0.01,8,5157932570503967,95289.66051558727,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.0001,2,5162758493902909,233.16884938534574,0.03005349077284336,0.7225432991981506
30,3,1500,8,0.01,8,5166355261349193,170529.47967130187,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.1,3,5166809360925213,37848447.48811346,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,32,0.001,7,5176772124014545,31173288.28385445,1.1920930376163597e-7,0.0006724013946950436
30,3,2000,16,0.0001,3,5179738369174439,369719.67467598023,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.01,3,5194972967138256,2117451.2475801413,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.00001,4,520256147836008,205555.17862091318,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.00001,8,5206431496939607,420442.9186292984,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,32,0.01,7,5220079512474938,60491812.78881397,1.1920930376163597e-7,0.9552263021469116
30,3,1000,16,0.1,8,5242474225061347,159225.40289385285,1.1920930376163597e-7,0.000006030559234204702
30,3,1500,64,0.001,6,5245065684923718,60360492.804468535,1.1920930376163597e-7,0.7347366213798523
30,3,1000,64,1,5,5259146448880082,3799727.797037149,1.1920930376163597e-7,0.000049455324187874794
30,3,2000,8,1,8,5273073291850847,2441.027541038091,1.1920930376163597e-7,0.0000026363761662651086
30,3,250,8,0.00001,0,5289652798493228,65486968.19334505,1.1920930376163597e-7,1.1638113260269165
30,3,1000,32,0.001,0,5298333954616957,60196876.82397308,1.1920930376163597e-7,0.7235397100448608
30,3,500,8,0.001,1,530227511491949,249.43811218200597,0.026028623804450035,0.7356109023094177
30,3,2000,64,0.1,2,5302944059941209,5491256.3453912325,1.1920930376163597e-7,1.632262325301781e-7
30,3,1000,64,0.01,7,5309827424591843,55575397.37489636,1.1920930376163597e-7,0.6880106925964355
30,3,500,16,0.01,1,5316361225819165,61588040.658133425,1.1920930376163597e-7,0.7567757964134216
30,3,500,8,0.0001,5,5325348792790957,131.18837820914214,0.05384104698896408,0.7423107028007507
30,3,500,16,0.1,6,5336352606847038,57274981.17229018,1.1920930376163597e-7,0.8148593902587891
30,3,500,64,0.001,2,5347287957104538,65274632.21865747,1.1920930376163597e-7,1.1217609643936157
30,3,250,32,1,4,535560293780394,51229793.89293267,1.1920930376163597e-7,0.7519655823707581
30,3,500,32,0.00001,3,5356843862735077,64261044.33948656,1.1920930376163597e-7,0.8262311816215515
30,3,500,64,0.1,3,5361715242006481,61740692.639935896,1.1920930376163597e-7,0.2686055302619934
30,3,1000,16,0.00001,5,5377605742316479,27903310.673666157,1.1920930376163597e-7,0.48250123858451843
30,3,1500,64,0.1,1,5383479735200527,57269141.172986366,1.1920930376163597e-7,0.000011342992365825921
30,3,2000,128,1,6,539138199014976,6810374.688140072,1.1920930376163597e-7,0.000010351180208090227
30,3,1500,64,0.0001,8,5404049757744568,27483480.72371379,1.1920930376163597e-7,0.0013040642952546477
30,3,500,128,0.01,1,5412248625254534,65054752.2448692,1.1920930376163597e-7,1.2853937149047852
30,3,1500,8,1,3,5413415995303014,4271.299783790138,1.1920930376163597e-7,0.0000075171074058744125
30,3,250,32,0.1,2,5436311743857178,61696236.645235464,1.1920930376163597e-7,1.09689199924469
30,3,2000,16,0.1,8,5470706211941557,114069.29108938084,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,128,0.00001,3,5481460692345377,31510700.24363181,1.1920930376163597e-7,0.0009631906868889928
30,3,250,128,0.0001,5,549488094172645,64650316.29308172,1.1920930376163597e-7,2.451028347015381
30,3,250,64,0.1,2,5505200297131362,116.58992227964443,0.06376966089010239,1.7520949840545654
30,3,500,128,1,7,553602043334339,52943757.68861226,1.1920930376163597e-7,0.7958622574806213
30,3,250,16,0.0001,1,5545949829238342,119.770555948059,0.06376966089010239,0.9653356075286865
30,3,500,128,0.0001,6,555136135197084,64353596.3284535,1.1920930376163597e-7,1.3464246988296509
30,3,2000,32,0.00001,3,5565783783809539,1517443.6941066154,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,16,1,7,5582680435418715,67426.29664965908,1.1920930376163597e-7,0.00003486507557681762
30,3,1500,128,0.0001,1,5599146863053697,43042666.86891426,1.1920930376163597e-7,0.02695758268237114
30,3,2000,128,0.01,8,5604264300836119,7476765.608700084,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,8,0.0001,5,5608108490011452,64696120.28762146,1.1920930376163597e-7,0.9082451462745667
30,3,1000,64,0.01,3,5609764485854404,53776589.589330964,1.1920930376163597e-7,0.2633248567581177
30,3,2000,64,0.001,6,562874293366732,31370222.260378093,1.1920930376163597e-7,0.007413472980260849
30,3,2000,32,0.01,2,5637672255383424,471191.6313295804,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,32,0.01,6,5645739185555821,61745840.63932221,1.1920930376163597e-7,0.8922926187515259
30,3,2000,64,0.00001,5,5656844196391495,15749440.122520432,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,8,0.00001,5,5657655810467052,63417388.44005818,1.1920930376163597e-7,0.741348922252655
30,3,1500,64,0.1,2,5658931709824729,1687360.798850918,1.1920930376163597e-7,0.000008837312634568661
30,3,250,64,0.01,1,5666291331010054,120.80359396328014,0.06376966089010239,2.012909173965454
30,3,500,8,0.1,1,5670271715045526,470.0273151974128,0.015076303854584694,0.7342135310173035
30,3,500,128,0.0001,0,5678901539938458,66713108.047177784,1.1920930376163597e-7,1.7156059741973877
30,3,1000,32,0.1,6,5684633301008077,42348306.95168842,1.1920930376163597e-7,0.00003954001658712514
30,3,2000,32,1,6,5701541598194714,100820.96454370444,1.1920930376163597e-7,0.0000036942367387382546
30,3,250,32,0.1,4,5713770799107146,62202776.5848512,1.1920930376163597e-7,1.0783659219741821
30,3,2000,16,0.001,2,5718903892832388,142325.43615848586,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,32,1,5,5729155222752593,25769.026224967693,1.1920930376163597e-7,0.000012087905815860722
30,3,250,32,0.1,8,5731595886045632,114.05920234550244,0.06376966089010239,1.7049274444580078
30,3,1000,32,1,4,5737544575624005,874031.8759159821,1.1920930376163597e-7,0.000010667252354323864
30,3,1000,128,0.0001,0,5742058214493088,61278992.69497482,1.1920930376163597e-7,0.8478957414627075
30,3,1000,32,1,2,57422162679759,542674.0603082108,1.1920930376163597e-7,0.000019872746634064242
30,3,1500,16,1,5,5754729261328085,6804.728192719436,1.1920930376163597e-7,0.00001151808555732714
30,3,500,32,0.1,3,5760202953337689,61290488.69360439,1.1920930376163597e-7,0.9418790340423584
30,3,2000,8,0.1,0,5773273374870336,9751.619931266316,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,16,0.0001,2,5781618880483265,208519.99076748005,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,16,0.001,0,5783302804017897,316586.1185099937,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,64,0.0001,3,5784324109284908,28203356.637897894,1.1920930376163597e-7,0.001182515057735145
30,3,1500,16,0.1,5,5806515934284106,390392.70346156316,1.1920930376163597e-7,0.000004971447651769267
30,3,250,128,0.01,6,5812011897005126,119.60605420812026,0.0644725039601326,2.798211097717285
30,3,500,64,0.001,8,5815192271702105,61882244.62306158,1.1920930376163597e-7,1.1161152124404907
30,3,1500,32,0.1,0,581794181010944,1338967.71538261,1.1920930376163597e-7,0.000003931044830096653
30,3,2000,128,0.0001,0,5820354766861185,28215114.63649623,1.1920930376163597e-7,0.00036938098492100835
30,3,1000,128,0.0001,7,5849449391490312,58204457.061488025,1.1920930376163597e-7,0.9501011371612549
30,3,1000,128,1,0,5854380486637656,1026170.7176847225,1.1920930376163597e-7,0.0000407673760491889
30,3,1500,128,0.0001,2,5892529665923789,24786821.045180675,1.1920930376163597e-7,0.00038539053639397025
30,3,2000,32,0.001,8,5908160480266563,584038.9928771266,1.1920930376163597e-7,1.1920931797249068e-7
30,3,250,32,0.001,1,5933815519065618,64801172.275098294,1.1920930376163597e-7,1.0511269569396973
30,3,2000,128,0.00001,1,5967270209122351,33759475.97555685,1.1920930376163597e-7,0.0010594589402899146
30,3,500,8,0.0001,1,5968524248197339,61444060.67529718,1.1920930376163597e-7,0.7434695959091187
30,3,1000,64,0.00001,1,5979029978616729,61045312.72283164,1.1920930376163597e-7,0.7895504236221313
30,3,1000,16,0.1,5,5986103250740837,28406004.61374037,1.1920930376163597e-7,0.00002807026066875551
30,3,1000,128,0.0001,6,598807992387806,61908452.619937345,1.1920930376163597e-7,0.9367009997367859
30,3,1000,64,0.001,0,5994270191173309,57150541.18712459,1.1920930376163597e-7,0.7391886711120605
30,3,500,32,0.0001,7,5994975480489867,64390912.32400509,1.1920930376163597e-7,0.7916654944419861
30,3,1500,32,0.01,2,6000557314993376,904403.8921866545,1.1920930376163597e-7,0.000014886216376908123
30,3,500,128,0.00001,0,6003443880971653,68444991.84072115,1.1920930376163597e-7,1.2465859651565552
30,3,250,16,0.01,2,6028964231203098,64079052.36118169,1.1920930376163597e-7,0.8156654834747314
30,3,500,32,0.001,1,6040911250016002,63303832.45359511,1.1920930376163597e-7,0.9071882367134094
30,3,500,32,1,5,6041686386139294,35836991.727897674,1.1920930376163597e-7,0.7403794527053833
30,3,1500,128,0.00001,5,6044938721671453,38966155.3548723,1.1920930376163597e-7,0.011058087460696697
30,3,500,32,0.01,1,6050936435122447,62308008.572306566,1.1920930376163597e-7,0.9397640228271484
30,3,1500,128,0.1,2,6051138511679991,54240409.53403931,1.1920930376163597e-7,0.000004461160642676987
30,3,1000,8,0.01,4,6063690767677884,7.743062986734413,0.43759027123451233,0.7244517803192139
30,3,1500,8,0.0001,0,606471502272504,3.2987779394097663,0.5339937806129456,0.7013910412788391
30,3,250,8,0.01,2,606540167027814,431.2776452580721,0.016751663759350777,0.7476052045822144
30,3,1000,8,0.00001,5,6066401745811966,1067982.7476865354,1.1920930376163597e-7,0.00003590035339584574
30,3,2000,32,0.00001,1,6087810388056811,897293.4555342847,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1000,16,0.0001,6,609274370790174,61638400.65213005,1.1920930376163597e-7,0.7399725914001465
30,3,1000,16,0.001,1,6095819879549409,61606904.65588467,1.1920930376163597e-7,0.7138230204582214
30,3,1500,16,0.01,6,610010637643127,133424.14034460302,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,32,0.0001,6,6106585284455573,62560392.54222005,1.1920930376163597e-7,0.9589781761169434
30,3,2000,16,0.001,0,6116440123113069,183401.63438682148,1.1920930376163597e-7,1.1920931797249068e-7
30,3,500,16,1,8,6135012636900495,12476249.512715159,1.1920930376163597e-7,0.13170701265335083
30,3,500,64,0.01,5,6149447612172306,59711288.881859675,1.1920930376163597e-7,1.3485558032989502
30,3,2000,128,0.1,1,6163353104082616,31772214.212456916,1.1920930376163597e-7,0.000004700947556557367
30,3,1000,64,0.001,8,6164044550804473,62132592.59321778,1.1920930376163597e-7,0.7596136927604675
30,3,1500,32,0.1,7,6166285473182335,18896635.747345477,1.1920930376163597e-7,0.000013916141142544802
30,3,250,16,0.0001,2,6182461523953362,62745224.520186365,1.1920930376163597e-7,1.007707118988037
30,3,1500,64,0.001,2,618971116708472,50425805.98877549,1.1920930376163597e-7,0.12603403627872467
30,3,500,128,1,1,6192848362206304,54004537.562157445,1.1920930376163597e-7,0.9629625678062439
30,3,250,32,0.00001,7,6203921546414778,59.704438281479014,0.12753920257091522,2.1386632919311523
30,3,500,32,0.001,0,6204993484340121,64283288.33683487,1.1920930376163597e-7,0.7757676243782043
30,3,1000,32,0.1,2,6229046768832428,29682940.461517755,1.1920930376163597e-7,0.000039264319639187306
30,3,2000,128,0.00001,4,6233239669972758,39414055.30147847,1.1920930376163597e-7,0.0042238906025886536
30,3,2000,64,0.0001,6,6243990082298626,31107564.291689362,1.1920930376163597e-7,0.000567152863368392
30,3,500,32,0.01,5,6252208369260918,61284760.69428722,1.1920930376163597e-7,0.750667929649353
30,3,250,16,1,5,6269610820569333,39693859.26812324,1.1920930376163597e-7,0.7832883596420288
30,3,1000,64,0.01,0,6275821825049767,52479453.7439616,1.1920930376163597e-7,0.7599138021469116
30,3,1000,8,0.1,7,6281119510009275,6.676287975805859,0.44812557101249695,0.7050485610961914
30,3,500,8,0.0001,3,6287586506521335,65231096.22384736,1.1920930376163597e-7,0.7064964771270752
30,3,500,128,1,4,6296516574506099,51435225.868443266,1.1920930376163597e-7,0.29195263981819153
30,3,500,8,1,4,6297468097523122,20.467105153386925,0.2142455279827118,0.7301449775695801
30,3,1000,8,0.001,2,6303728434249831,722078.2889215602,1.1920930376163597e-7,1.1920931797249068e-7
30,3,1500,128,0.1,6,6304220711295563,33564759.99876881,1.1920930376163597e-7,1.1920931797249068e-7
30,3,2000,128,1,5,6307314391051965,951656.1990537406,1.1920930376163597e-7,0.00001082406106434064
30,3,1500,128,1,7,6314308687191296,850260.8443391975,1.1920930376163597e-7,0.000022845295461593196
30,3,1000,32,0.1,7,6317458062188763,58371785.04154097,1.1920930376163597e-7,0.7386053204536438
30,3,1000,8,0.001,0,6320752626271807,379892.7984632494,1.1920930376163597e-7,0.000005189956027606968
30,3,1500,32,0.0001,4,6325591045372755,5194588.88075675,1.1920930376163597e-7,5.520017225535412e-7
