embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
4,16,0.01,3,1,024015581720670975,2.6088392280011345,751.1796282105172,1839.9469496328738
8,16,0.001,0.03,4,024610383879098974,29413970072661.113,5.669673175289668e-9,1984.6982185922393
8,8,0.001,0.1,5,024866797998186918,165.42775769247766,255.59314906550122,1986.528350394302
16,32,0.0001,0.1,2,02511717520942014,3791666304315.7393,1.0454491938548182e-8,1990.735406515833
4,16,0.001,1,2,025137387020360613,3.0402515164253683,241.80699893129588,686.579036169883
8,32,0.001,1,0,02527260239903595,343.7138731828325,21.612638624977087,1988.2261420968362
64,32,0.001,0.1,0,02539816896767666,2845816264853.259,8.477307744513137e-9,2010.0325078556136
4,32,0.0001,1,4,025485557697790484,3.3337126834103294,141.7322633143996,398.0828611032282
32,8,0.001,1,4,026009696988256392,220.35549621373013,81.95657273605056,1993.2898514302747
32,8,0.01,0.03,0,02627526832987437,22569.858067952122,6.734636408231826,1999.9598181448655
64,8,0.001,1,6,026278978095333638,7860722.795357455,0.009726684321047147,2004.396485291969
4,32,0.0001,1,3,02637877592478266,3.676627455743166,147.0066237461028,532.4081995045433
16,16,0.001,1,4,026461297508179493,221594.1962917222,0.08678074472292593,1984.6916795115037
16,16,0.0003,0.3,8,026704734996543134,1038858472729.3939,5.919766209626053e-8,1989.0446527650613
16,64,0.003,0.1,5,027102897768143674,2818420384633.417,5.649230416719222e-9,8.729903143220221e-7
16,64,0.001,3,5,02711018270998844,9.045176863447436,304.9780279823241,1989.9576514473154
64,8,0.0001,0.3,6,027128499311245946,24593.312926204566,14.192358851425066,2010.1496765895781
32,16,0.0001,0.3,6,02726070790194346,1138954678647.535,4.460182533931871e-8,1996.9226022290463
8,64,0.0001,0.3,8,027276756990781137,699458744732.5402,5.037135374858487e-8,1989.637293551985
32,8,0.003,0.03,2,027615046421737066,47335706118438.85,1.0393838455811386e-8,1998.3961972085008
32,64,0.01,1,7,02765802335850598,67892530135.0295,1.0559337224342868e-7,0.000411921448916281
32,16,0.003,0.03,8,028382693319726204,19617640764487.555,3.088588718091336e-9,1996.4753013139505
4,32,0.01,0.3,2,02862474517010649,25437.669959876974,0.2635002030301575,1483.9238111197772
32,64,0.001,0.03,6,028785246791998564,10262669914028.045,2.4155799582691662e-9,1999.3876649434017
64,16,0.0001,0.3,3,0289373835003216,1245469561620.7295,3.952122206891947e-8,2020.1715297250284
64,16,0.0001,1,4,02926744474364662,151562639140.62482,2.534042916222354e-7,2011.6847308368697
64,32,0.0003,0.1,6,029562834421349216,3145677231101.7026,9.015566737427106e-9,2027.2704866954841
4,64,0.001,0.3,8,02985457240783196,82231122267.52257,1.1323948974287594e-7,915.3061844956667
8,16,0.001,0.03,6,030042588727527075,30549050327439.902,7.1121797338571084e-9,1991.0683870641465
4,32,0.01,0.03,8,030059000004238334,2803974884595.172,1.9553829666448505e-9,4.1238619990719503e-7
16,32,0.0001,0.3,4,03042123526249374,931626009434.6442,4.0346542547650525e-8,1989.9731280994158
16,32,0.001,1,7,030467200921255988,27482865202.698135,4.82159129850111e-7,1989.7315524108603
16,32,0.0001,0.3,2,030684332331093134,868279405256.3224,3.779760770718489e-8,1988.1604788381524
8,32,0.0001,3,3,03076806703092272,3.18042808924728,530.7798430178187,1316.115739491794
64,32,0.0001,1,8,03096910313508172,132856695878.06775,1.5522015600943642e-7,2017.4913862440897
8,8,0.01,1,1,030980652020320076,8.390159488488848,472.98962627885214,1986.553918904658
32,64,0.001,1,0,03154666209093315,92088665453.37012,1.200390955187657e-7,46.657509467285905
16,16,0.001,0.03,3,031869700421336744,22113738092236.05,3.6777560996266577e-9,1992.7208572818085
16,16,0.0001,1,6,03187799501892852,554421.7812031636,0.029931062246214675,1984.2205689566833
16,16,0.0003,1,5,03203812387153382,39538.70153685257,0.4876780719447797,1988.4267612690958
16,64,0.001,1,8,03205625636406639,51229973265.53581,3.2793689629637146e-7,1990.414757095432
16,32,0.0001,0.3,5,03223292846986736,838337530467.3104,3.921158131178054e-8,1990.7930648006432
8,8,0.001,0.1,1,03227292703497364,135.5427482468285,270.9419293481651,1987.2175305592623
4,16,0.0003,3,4,03304253194311768,2.657152080919147,804.9052095110021,1984.6821454715032
16,32,0.001,0.1,2,03327247496495944,3596941573971.2876,9.175544546191924e-9,1990.1332995507983
8,32,0.0003,0.3,0,03333592905288951,659687066914.6437,6.181071298211494e-8,1987.1407605361783
16,32,0.001,3,3,033376514471288865,5.248698894722611,492.82866526286455,1991.66687079419
16,64,0.001,0.1,1,033610945045003615,3270260944040.4727,8.746648294371019e-9,1986.9261904652876
64,64,0.0003,0.03,2,03362192424936272,9278801818004.771,2.4952389043744915e-9,2020.110541735257
16,8,0.001,0.3,3,03382866034876286,2242.954537996251,33.10577152438811,1990.7865516974816
32,8,0.003,1,3,03392086955729523,149.63620485077976,103.28070001905571,1994.3466681468024
32,8,0.0001,0.3,6,03392672889395354,826626134585.8597,3.0847282143361096e-7,1997.7603034812196
16,64,0.003,3,4,034204700860415826,8.32965740225449,69.55374039181285,283.9029954242741
4,16,0.003,0.1,4,034904282377618334,476382762876.7421,7.707793514215185e-9,1.5582939641718043
16,16,0.001,3,6,03492062759827552,4.020024071226564,575.621264777162,1988.0946057875124
32,64,0.003,1,2,03513152245140183,86101655024.1863,1.0476274956178959e-7,0.0008619818586210914
16,16,0.01,1,2,03529643347693745,86688.14823350735,0.20654923229180877,1990.991729125335
4,16,0.0001,0.03,5,03547843592196587,80.46340129091072,217.56606909670214,1982.8129500817952
4,32,0.01,0.03,4,03560995176176596,3207.396371966745,7.731809752143112,1985.7356218401235
32,16,0.0001,0.03,7,03582785039925851,19137819057523.25,3.4616818300406663e-9,2008.9249688232985
32,32,0.0001,0.1,0,03646843114160747,3558676305393.6753,9.751268015066357e-9,1990.594370883583
8,16,0.01,3,7,03648860571021861,2.7933175875084877,612.5455498757309,1509.010315430025
32,64,0.0001,0.3,4,03665435158855279,761260594281.5437,3.012576565794455e-8,1994.2065028374693
16,8,0.01,0.1,1,03669058250607038,112582382576.38255,0.0000015032310774998469,1991.2000275491423
4,8,0.001,0.03,6,03723162442856787,1006096071601.1115,7.983440574787303e-9,1246.312832429489
64,16,0.01,0.3,4,037445830369054356,1157867748654.7734,3.462295738728624e-8,2017.644616872524
16,64,0.01,3,0,037577443389114284,11.819466742408434,63.54579865108805,331.9182641696276
4,64,0.01,0.03,8,03764723405541737,6646988587.999208,0.000006587266077676029,1987.9638798898682
16,8,0.001,0.3,5,037876300538331575,3259.516978049604,24.44744249615384,1993.0806141039438
16,16,0.0001,3,0,03793418259140191,3.7786574609275556,432.26188970583314,1109.295252677619
8,64,0.01,3,3,03827254243911404,4.158139819471278,409.02251041264185,1111.1601919688924
4,64,0.0001,3,1,03829927205854955,2.516421088974211,641.8775380265745,1579.746814989071
4,8,0.0001,1,3,0384314284442141,3.0841593389588278,339.6072820887919,962.5592000619549
16,16,0.001,0.1,2,038742279718203765,5478438279113.6875,1.3461585179429165e-8,1989.2445067682384
32,64,0.0003,0.1,1,03879873072737772,2796169644523.5327,8.654514882362843e-9,2000.5381230685305
16,8,0.01,0.1,3,03913206274876946,27486.849058116175,3.49491735218066,1994.1321688534445
64,32,0.0003,0.1,8,03926217120426789,3437157098635.2007,8.972543596821992e-9,2021.9704506297303
64,64,0.0003,0.1,4,039941872244513954,2494618546511.37,8.468179712856722e-9,2004.5043984113213
8,64,0.01,0.1,2,03998667682157131,2130040678241.4365,6.710427990947697e-9,7.094757894832667e-7
32,16,0.003,0.3,8,04008044585610138,1048695193121.4183,3.940017844949599e-8,1995.664954547835
64,16,0.003,0.03,5,0405765776735314,17907176538160.508,2.9498334885649115e-9,2008.5811644040682
8,8,0.001,0.1,2,04060406083370649,118.64738439396652,286.10498246836204,1983.6370594533264
64,8,0.0003,1,0,04092319114840859,1216.507465175796,32.70335727123723,1998.7522667190315
64,8,0.001,0.03,2,04094254543541176,77618274425027.67,5.053976792480662e-9,2006.2171742444311
32,16,0.003,0.1,4,04101418851436012,4567381715262.384,1.0588596221785302e-8,1994.9367946672808
4,32,0.01,1,7,04110890065153183,6.841556640217112,13.333323882538526,45.634126652392695
16,64,0.01,0.3,0,041215568299579175,518000943993.24774,2.1410177407730855e-8,0.000022508276064634167
32,64,0.01,0.03,6,04135061205856738,9210992629398.79,2.1911588099397142e-9,2011.5994316792526
64,8,0.0003,0.3,5,04135867551993233,27668.613771030887,10.101899873622488,1997.6928518036998
8,32,0.01,3,8,04148813788119199,3.41978208347498,508.2185374103194,1295.8297261277753
8,64,0.001,0.1,6,04162262059272992,3931390367366.8315,1.0972690089579293e-8,1987.6639828233501
