embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
8,32,0.003,0.3,29,7936984871385434,603543020646.707,5.183265038709118e-8,1987.4702303966876
8,32,0.003,0.3,24,817706927143032,307690204786.6101,2.9271908450577286e-8,0.000004407257064287641
8,32,0.003,0.3,19,8178410593814117,543548745650.51227,4.9168454412996265e-8,1986.8093369235878
8,32,0.003,0.3,57,8569794468981564,716372709805.8129,6.93671748803487e-8,1988.669729554811
8,32,0.003,0.3,30,8575142447940706,558565569145.7877,4.793905027889919e-8,1985.221745254286
8,32,0.003,0.3,42,8701296805288543,606336718776.5996,5.403532576175655e-8,1985.536976501173
8,32,0.003,0.3,15,8829251280763514,530410432877.16943,3.1390967378240636e-8,2.096316605204974
8,32,0.003,0.3,33,9036326463097623,623166114026.6008,5.148223158195997e-8,1990.2496105715386
8,32,0.003,0.3,23,9477932225031312,661490256569.2306,6.180787192174642e-8,1988.2444123201096
8,32,0.003,0.3,63,9480495704405896,390715356354.89154,2.941981591450402e-8,0.000013439868037203914
8,32,0.003,0.3,52,9581887244670124,609886271737.5162,5.1871576804727754e-8,1986.9628328983217
8,32,0.003,0.3,59,9603308767519684,757345597948.6942,6.876891610468992e-8,1991.156822792193
8,32,0.003,0.3,5,9677439532332245,485742888653.5999,2.688618572035985e-8,0.000011703881250425141
8,32,0.003,0.3,35,9727941422898823,643078567838.8267,5.986288308576661e-8,1982.4296968614717
8,32,0.003,0.3,4,9755910902464594,541476917915.0698,2.8520771520194148e-8,0.0004002762312883496
8,32,0.003,0.3,18,9779009390594323,700885450297.4924,7.447580750641829e-8,1990.5374471059558
8,32,0.003,0.3,54,9952283004938106,754095400615.6846,6.925494354528003e-8,1987.920793802238
