embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
8,512,0.01,0.03,4,4659430390715158,9876333310808.37,3.2062843491266523e-9,1.2028469997772943e-8
32,256,0.0003,0.03,1,46595400909532314,17934663251711.934,4.536432118826991e-9,7826.318723741877
128,256,0.0001,0.3,6,4663089414349615,1023610878678.5746,5.486817799917722e-8,7867.617324521907
64,128,0.003,0.1,8,4664456920626362,3795683731260.831,9.159745628593566e-9,7.992986383481706e-8
8,64,0.003,0.3,7,46644715627886824,10198.642744397726,4.7884762153937225e-8,1.5797294116473246e-7
64,1024,0.003,3,2,46648710477263033,162257.1362934427,8.08784878427179e-7,0.000024045179610260866
16,512,0.0003,1,1,46650180869692637,80333233585.75278,1.9431034045994936e-7,0.0000012481475606792655
16,64,0.003,0.3,5,46692872711331823,1019363144312.209,3.3275942889287266e-8,1.885596822964465e-7
128,256,0.003,0.1,4,4670386605960041,3008642283753.12,8.783755944768002e-9,9.024755387012917e-8
8,1024,0.01,0.03,3,46710053195525736,10779804262063.06,3.0609672574340967e-9,9.715705351326851e-9
64,1024,0.0001,3,2,4671558104075342,12002273183.760666,0.000002193012253933683,7698.4352491169
32,128,0.0001,0.03,7,4676940624310162,19991809776375.47,5.272145608951546e-9,7826.077869331668
64,128,0.0003,0.1,4,4678240302468032,4435573697933.783,1.7976583554864985e-8,7834.206529835687
32,64,0.003,3,6,46810794405852274,11.485090653716828,3.640562231217162,15.620999096770761
64,512,0.01,1,1,46827577198442794,788349.26735021,1.2005582171902537e-7,0.0000014832430248266917
32,512,0.003,0.3,7,4683583229284197,837344522973.5464,3.034896733863238e-8,2.2595494784118697e-7
16,1024,0.01,1,7,4687268736753387,5428861.369252394,1.8183138770299572e-7,0.0000012503954380726148
64,512,0.003,0.1,2,46925747710352694,3353955462083.0986,8.930264527810846e-9,4.885362336804289e-8
128,64,0.01,0.03,8,4696319306097716,17667130632801.332,2.5014517124285827e-9,1.9814877072185312e-8
64,128,0.003,0.3,6,4696938227740166,899960574962.6906,2.9152485980213692e-8,2.8474979925338516e-7
64,256,0.0001,3,0,4701487495636614,5088925619.164491,0.000005129602230332507,7837.4015059682415
32,128,0.0001,1,2,47042171274687206,141156177818.31763,4.430528631618183e-7,7823.787650277019
16,512,0.001,0.1,8,47042474337132967,6234659559241.725,1.4386980273648061e-8,7822.996549574189
8,256,0.01,1,7,47047137529618777,55.93841733423051,4.899205050965143e-7,0.000004031742195636305
32,256,0.0003,0.1,7,4707156669897601,4698616939414.627,1.630346901909345e-8,7822.013523458887
32,512,0.001,3,4,47083608867002225,214566166.56778806,0.0001602662205211893,7831.89655840963
128,256,0.003,0.3,6,4713345444770515,740968133664.5858,2.693028533460169e-8,1.1888455486266954e-7
16,1024,0.003,1,2,47135553596200497,105125669420.27684,4.787211492419981e-7,7844.357811015958
8,256,0.003,0.03,7,47143030587102985,20866680508497.38,6.90548151989919e-9,7818.4571258252945
128,128,0.01,1,3,47164477819159256,6509492.898460885,1.1816024979773295e-7,9.642972776088259e-7
16,256,0.0001,0.03,3,47165646144267115,22658188229256.086,4.640432038612174e-9,7812.437140616446
64,256,0.001,0.1,2,47181891841411605,3606226759784.334,9.155746383213305e-9,9.81927412642355e-8
128,1024,0.0003,0.1,5,47200307970435307,3031499336519.187,1.572173435866615e-8,7877.129853689448
8,1024,0.01,3,7,4721599403329447,5.0263548849010835,12.209126263497755,35.58087794925946
32,1024,0.0001,3,3,4721762222398449,3146859547.8013964,0.000011297016054360593,7830.13375305991
64,256,0.0001,3,7,47226872626304783,4948219670.790912,0.000005305184205221399,7833.505263836763
16,64,0.001,0.1,5,4726097905840838,5572658102627.027,9.138591883160297e-9,6.97711628414961e-8
16,256,0.01,0.3,8,4726548804975891,693375011784.334,3.5219287929683565e-8,2.456131684457541e-7
128,512,0.003,0.03,1,4728642659917901,12209963045448.014,2.364610729439996e-9,1.6818158643383303e-8
16,256,0.01,1,7,47294177457341535,13652626.646431623,2.1331312380091787e-7,0.000002292199358105068
32,512,0.001,0.3,2,4731249736250288,1099321973455.8397,3.0873169797825745e-8,3.156954353059428e-7
128,512,0.0001,1,8,47343784075730655,189154750932.1541,1.214439826381623e-7,0.000005171200604005049
8,64,0.0003,0.1,2,47360261950565274,3361673240729.921,1.2175807917322872e-8,1.4061294356464097e-7
32,128,0.003,1,6,47360279658802873,2308025846.7308164,1.6076848695075554e-7,0.0000016069432196111084
32,256,0.01,0.03,7,4736444547349472,14804406130819.537,2.6587225754280226e-9,1.743575639411756e-8
8,64,0.003,0.1,8,4737244419379739,1443065341051.72,1.2165601859135079e-8,5.640596212178379e-8
16,512,0.003,3,2,47376212959968067,62.69467674190046,0.0008868799761044205,0.004323046140019415
8,128,0.0001,1,0,4738377303763376,29.27695366437039,0.0000012819970948794044,0.000008044460131324877
64,1024,0.003,1,6,4740467037623536,82006563648.86533,1.1452236269577892e-7,0.0000011598066350334516
64,128,0.001,0.3,6,47405765931527855,1095139737696.9205,2.8836512288577242e-8,2.1981474571831402e-7
32,256,0.01,0.03,8,4742133595474962,14742423059612.61,2.6347053427808292e-9,2.894194372997007e-8
128,512,0.0003,1,7,47442432299145243,177183085505.90695,1.1890259820259724e-7,0.000003569384486018728
64,256,0.01,0.3,0,474444449617062,354897582055.6396,2.9876787931950493e-8,2.8700392014702787e-7
16,1024,0.0003,3,7,4747388378374222,7851.020736233766,2.3310993173793912,7822.492786214703
64,512,0.0003,1,6,4749277755220441,176182322406.30136,1.2833314609926325e-7,0.000001833470567631607
32,64,0.003,0.03,7,475016931010239,22426404308880.234,5.107357869942074e-9,7829.567400253987
64,256,0.0003,0.1,1,47509438054966036,3972831941232.053,1.7135994623091435e-8,7837.512746636454
8,512,0.0001,1,2,4751069985922496,11567220864.39119,0.000003222402861970082,7814.015947833284
128,256,0.001,3,8,4754610527823745,12075454298.118744,6.285789777262878e-7,0.000013423038923627298
16,64,0.0001,0.03,6,47548234135249345,28193233827319.566,7.46431383364931e-9,7814.997984755913
64,1024,0.0001,0.3,6,4757669431252076,1190189800114.828,4.619494187043649e-8,7837.245428095584
8,256,0.003,3,1,47594997631225266,2.8765721749987088,1290.8995026054458,3274.2916450025727
64,512,0.0003,0.1,7,47601861837400106,3762417444881.2666,1.5318568413602728e-8,7835.874149296633
64,64,0.0003,0.1,0,47625932589931697,5404846877251.86,1.9710766352181088e-8,7838.79629203154
64,256,0.01,1,3,47639158089930955,1563304.3549153022,1.2298977457717978e-7,0.0000011669060669462425
16,1024,0.0003,0.1,3,4766849374694919,7605988879158.099,1.09343407660752e-8,7818.700484385571
64,1024,0.001,3,1,47671987155455786,11435026850.639183,8.010865500141996e-7,0.000023367036759358227
32,64,0.003,0.03,2,4768370273313296,22285245940491.48,4.377437967647649e-9,7832.144937857363
32,256,0.0001,0.03,3,47695951738771825,18388280203624.97,4.602461078903965e-9,7825.824034953583
32,512,0.0003,0.1,6,4770072360006131,4755606593126.391,1.3673238319237992e-8,7823.35220452797
32,128,0.0001,3,8,47757827839666944,322.98561793587476,20.88175399202826,6744.506216700167
64,64,0.0003,0.03,3,4776046498043671,20977534906180.71,5.8463125451658864e-9,7840.67441260901
8,512,0.01,0.3,1,47773514569292996,1390767.0735369334,4.027077138320307e-8,1.7926699812417662e-7
8,128,0.001,0.03,2,4778213705006399,27432336618840.7,1.0437224862063474e-8,7813.736797585041
128,128,0.0003,0.1,6,47799311335559824,3981579220485.516,1.8165166926005532e-8,7858.570066663458
8,1024,0.01,0.03,1,4780058837302962,14707600827208.695,6.405763697230799e-9,7943.074905761458
16,64,0.001,3,6,4781743350723222,3.1248933254793707,1293.883841376618,3468.02888436726
8,512,0.003,1,2,4783314387270766,94757.62097362147,0.31651875701246307,7817.190448125674
16,512,0.0003,0.03,5,47841595673677695,25309025024940.08,3.78415188072716e-9,7815.048770152373
16,512,0.0001,0.3,1,47848163788371667,1394747425583.5032,5.604633756881853e-8,7818.0466002268495
8,128,0.0003,3,4,47865068505266317,2.6649132882052897,1627.5170648765406,3973.4820381574928
16,64,0.0001,0.03,7,4787587960887615,26299286790291.29,6.742489011521432e-9,7814.56120951672
16,256,0.003,0.03,1,47881478536943645,19366367863060.82,2.5609543374784063e-9,1.0628962598919811e-8
64,512,0.01,0.03,0,47891517946796247,13485990834805.883,2.617019267954092e-9,2.6249821871343924e-8
64,1024,0.0001,0.03,3,47895569111171754,15873248405790.123,3.805572523765116e-9,7844.303500120752
8,1024,0.01,0.03,4,4789679912767414,14401250907681.898,5.964196247961973e-9,7885.698261926333
128,256,0.001,0.03,1,47905146350329175,11736544550585,4.932809272147306e-9,7882.925020580153
16,512,0.003,0.1,0,47910050020137185,4501581666342.062,9.307504766852723e-9,5.2634736124079166e-8
128,64,0.003,3,7,4793217801102905,17458400.598385505,8.674921384970445e-7,0.000024333961579378177
32,512,0.0001,0.1,4,47934142923661227,5225235730178.091,1.373148106319827e-8,7824.542604185313
64,128,0.001,0.1,2,4794534574233409,3933006580612.793,9.082976370973112e-9,1.1674755583249926e-7
64,256,0.01,0.03,6,47951581727275483,,,
64,64,0.003,0.3,8,479666338164905,1080094433851.7728,2.971472889902937e-8,3.559008720092815e-7
8,1024,0.0001,3,1,47986130300912355,3.7016205203970625,217.27459851598297,765.807428639864
32,256,0.003,0.3,0,4798992268347134,904891139003.4753,2.7837865345717143e-8,1.951548791304856e-7
128,512,0.001,1,7,4802154049355336,142591820671.99548,1.1116313779799242e-7,0.00000115752403427864
32,1024,0.0001,0.3,6,48043948978712003,1425278043965.9536,4.116440899153266e-8,7823.8326696873855
8,256,0.003,3,3,48096080940605157,2.9013899710393662,711.4047291758528,1763.4640517603975
8,256,0.003,0.1,8,4811800680865026,4473634179711.977,2.9257545496784106e-8,7815.570356761606
16,1024,0.001,0.03,5,48120117434420207,27549695966516.26,2.9475717422342317e-9,7826.537398013419
32,256,0.0003,0.1,0,4812288277626724,4823706133854.99,1.6231219257365735e-8,7822.558349773835
16,64,0.01,0.3,8,48144287601356195,892691924217.3069,3.484834132285824e-8,1.9716380814980436e-7
128,512,0.0003,0.03,3,48156281129804435,11021395485529.162,5.014642034935262e-9,7878.554449762413
8,256,0.01,0.3,0,48185215330946596,34907200.37922382,4.3262985637191884e-8,1.40445399526735e-7
64,64,0.0003,3,5,4826673752896179,343538.82200507005,0.000005947512722627739,0.0017215774441637064
32,1024,0.0003,1,3,4831176185438496,158849866446.8557,1.4407411307068488e-7,0.000004103634207054226
128,512,0.01,0.1,4,4832365110541005,2461482406426.5444,8.733058942616802e-9,1.1009765010039727e-7
32,128,0.001,0.03,1,4832746516144887,18569602441109.76,5.218838250424928e-9,7828.5291261870525
8,256,0.01,1,0,48346031643428033,152.75947296606452,4.802641531570716e-7,0.000004136525310878239
32,64,0.003,0.1,2,4836415566432769,5257539979334.645,9.375665133085856e-9,4.8237323911789825e-8
16,512,0.01,0.1,4,48405022701788214,3686415492197.727,9.250209931311975e-9,4.015668131302284e-8
32,128,0.01,3,7,48415836762220443,54.92546387957814,0.00003644832321004009,0.00021196054138158103
128,128,0.01,3,0,484455702624052,2041.0363217491667,6.594615393174372e-7,0.000010135850310403744
16,1024,0.01,0.03,1,4847165040552788,18192595416111.867,2.538750321075349e-9,1.00225547860737e-8
8,512,0.001,1,7,48475206360042367,13729366956.981588,0.00000246883476007732,7813.37083542533
16,1024,0.01,0.03,4,48475703885718413,19985096062848.723,2.508420804399439e-9,2.451255198795437e-8
16,128,0.003,0.3,2,4852683042724737,1149274992970.0881,3.222050914896128e-8,2.3388970091732515e-7
64,1024,0.003,0.03,6,4854391466131813,15311618252775.287,2.408392374416159e-9,1.5158753363565587e-8
16,128,0.0001,3,5,4855917788440748,4.46633321618854,984.5026578697967,3750.3523859606667
64,128,0.01,0.03,5,4861670491187249,14806672482539.602,2.6478581549534754e-9,1.692862938697459e-8
16,512,0.0001,0.3,3,487023918123483,1459613126846.4316,5.760713883474556e-8,7823.398122399045
8,512,0.003,0.3,1,4873978511943131,631688135583.1239,3.555824279384162e-8,1.5502480276502732e-7
16,256,0.01,0.03,1,487526617933718,13666025217748.867,2.5485318300113793e-9,1.0737393418796735e-8
8,128,0.001,0.03,7,487538330380613,9822105678836.152,6.104561744955012e-9,6357.051726392268
8,128,0.001,0.03,1,48765909628544224,15862980001667.775,3.35374683578744e-9,2985.2677268249045
16,64,0.003,0.3,2,48766649717450916,487758806736.49567,3.6957849002424434e-8,1.9414132300184653e-7
128,1024,0.001,0.1,0,4876671441102981,2963130245112.429,8.51655834738953e-9,8.688202756867623e-8
32,1024,0.0001,0.03,5,4877276455626939,21110475629376.96,3.1820479584546213e-9,7825.716627476824
32,64,0.0001,0.03,3,4878181109736399,25197742453485.008,6.041346534121257e-9,7822.153806404945
32,512,0.0003,3,7,4880442323641877,201073920.95091677,0.00016784433302268392,7826.755437214758
64,64,0.0001,0.3,5,4882327954594736,1496150278479.6301,7.00940578881121e-8,7836.852994906631
8,512,0.0001,3,3,48826348282025833,3.152079527131482,759.6961024286214,2300.038152121818
8,64,0.003,3,7,4889419976101467,2.8660570683588498,1947.5612767944688,4680.764315865575
128,64,0.0001,0.1,4,48924358295300596,5369518579844.8125,2.0756841578597474e-8,7865.62401040861
8,128,0.0001,1,4,4903798447550328,197.7452060077326,8.065686800392028e-7,0.000005273359738516853
64,512,0.0003,0.3,7,49045410949619683,1060564816523.6047,2.9103290665735612e-8,2.2867165936069477e-7
32,512,0.001,0.3,6,490612763267949,1013565585825.2678,2.855318892382925e-8,1.8846442471889996e-7
64,64,0.0003,3,2,4912195085661599,68425.12584778218,0.000005554753327054786,0.001078015451803721
128,512,0.01,1,0,49130126025942233,7474994.825370305,1.120283306041904e-7,9.71156794396627e-7
32,512,0.01,3,5,49157597032381206,407.8462260041474,0.000002206102250056152,0.000020872143096080222
32,512,0.0003,0.03,2,4916672231163176,19144619293129.395,3.834238926349767e-9,7824.90734223964
128,512,0.0001,3,5,49204013989125917,20312314763.79933,6.043979832015359e-7,0.000011115150747326691
128,512,0.003,0.03,6,492321569128258,12129541248727.602,2.539978449784738e-9,3.627202849002593e-8
128,512,0.0001,0.3,8,49247629444153884,921757408315.1532,5.47863294712464e-8,7856.872349944317
16,256,0.01,0.3,4,49291165145600147,717984661832.2197,3.2392482251388623e-8,1.6427548698145961e-7
8,1024,0.001,0.3,4,49314836055390343,811850860344.042,6.737018831360924e-8,7816.723602723232
8,256,0.001,3,8,4940660910558834,2.9281269770485214,1315.902923570789,3236.060606005801
128,128,0.0001,0.03,3,49421098982763556,15103810963601.512,5.611695774712356e-9,7869.337771090459
8,512,0.003,0.1,5,49434499518582675,2756946732822.6865,9.891662600063976e-9,3.495558731323377e-8
32,512,0.001,0.3,5,4944719169067433,1021040402839.0043,2.979541346923853e-8,3.460659436150753e-7
128,512,0.0001,1,0,4945447569337461,194718069010.36844,1.1353140382530108e-7,0.0000012837957300943072
32,256,0.0001,1,4,49459610797397857,147407638469.71747,3.6192262512136674e-7,7822.809032043938
8,1024,0.003,0.1,4,49462480165511935,4476462664031.391,1.7601047064061692e-8,7825.454758485341
32,256,0.001,1,6,49479427888017047,112181640334.7854,1.5197279100320466e-7,0.0000016427493310542422
8,1024,0.001,0.03,7,4949743807610746,25356906699830.49,3.4572138485256923e-9,7814.50041658674
64,256,0.001,3,0,4950620483449626,4859877693.363477,0.0000012009270704078165,0.00005273304185537706
32,64,0.003,0.03,3,4951910478316408,22712554894736.555,5.250085699496693e-9,7830.184052618131
16,256,0.0003,0.1,2,49546128951663004,6102647738427.069,1.7765967363696368e-8,7813.562013478197
16,512,0.0003,3,4,4955923815270852,100.1502639659831,120.5079063822181,7818.686328078635
32,512,0.01,1,3,4961067476570983,744045.4840209289,1.4175043848505642e-7,0.000001408705264197698
128,64,0.0001,0.03,7,4962993508598016,19058961082556.215,5.987389028992954e-9,7854.528993243663
16,512,0.0003,1,8,4964620022157764,100443110638.06725,5.570494328264997e-7,7819.110998341908
32,128,0.0003,0.1,0,49679965076421007,5318776495862.141,1.8867241324595585e-8,7827.38689099871
8,256,0.01,1,8,4970639966775876,40046.75465260096,4.88365503652015e-7,0.0000034941185195095234
128,256,0.0003,0.03,0,497185495961045,12519706602940.123,5.272122072224691e-9,7868.272574314664
64,1024,0.01,1,4,49734789842106397,313947673.26517564,1.2107507973054047e-7,0.0000014739435840423789
8,1024,0.001,0.1,5,4975854078322808,6265368324667.438,1.3825243838501123e-8,7818.4602768231425
32,64,0.0001,0.1,8,49773203305951796,6690568248555.525,2.2252976794242016e-8,7825.536055102896
8,1024,0.0001,0.1,4,4977679542071267,6819176020994.62,1.4311242857291298e-8,7812.875510439928
64,1024,0.01,1,3,49796222401588364,219185.4802812116,1.2063341924449098e-7,0.000001091480686877752
8,64,0.003,0.03,8,49802630418962046,14037536118615.73,3.564587514039853e-9,1.575643659976137e-8
128,256,0.01,0.1,1,49830478938817535,2717810709833.9233,8.203500323444985e-9,4.647692319811065e-8
32,128,0.001,3,1,498320547888252,70.74423391032147,0.00031109816412367173,0.002925720759912925
8,1024,0.0003,0.3,2,49832502008583746,1120281896834.0037,7.589234196227778e-8,7811.992161354595
16,64,0.003,3,7,4985069104077394,3.583002612210129,1207.8457838889603,3449.311136811802
32,128,0.003,0.3,3,498655349496841,981235276592.8054,3.2317732933507764e-8,3.221906354367222e-7
32,64,0.0003,0.03,4,49873716537274015,24772254164925.098,6.117245820976358e-9,7824.85483629146
16,128,0.003,1,1,49882149580733903,23629517003.366226,2.513737273462901e-7,0.0000026773998487748813
32,64,0.0003,0.3,7,4991071329147386,1549642810184.6987,5.8571832270783175e-8,7822.0113262651475
32,128,0.01,0.03,8,499368668613009,15943165627889.996,2.628847806102789e-9,5.424126436335332e-8
32,128,0.0001,0.3,2,4996199604927982,1308220941126.9617,6.754101388995439e-8,7821.387277883656
128,1024,0.003,3,3,4998077535631684,371585.7447698144,5.471857980346464e-7,0.00001169704111412318
64,512,0.003,0.03,1,4999739860884601,14359034750676.54,2.5857946894758326e-9,2.6906280536510847e-8
128,64,0.0001,3,4,500036919205031,7937483464.653912,0.000006706766142870862,7875.476299197549
16,1024,0.0001,0.1,7,5006437116167239,7791255511349.653,1.106119174024088e-8,7818.308147415511
64,64,0.001,0.03,1,5007704022696877,19401512385447.617,5.509335210243534e-9,7843.845925242638
128,128,0.0003,0.03,8,5008680786511462,14358700231418.713,5.4481990030368314e-9,7870.500824082836
128,1024,0.001,0.3,6,5010335570388909,799074084965.5718,2.7338124652464856e-8,2.1920999524617715e-7
128,1024,0.0003,0.03,1,5011658836045034,11053024219465.35,4.6710173506747865e-9,7872.77793176124
16,256,0.001,0.3,3,5013494437341864,1195257050981.048,3.267791281942965e-8,3.4739418091348523e-7
64,256,0.0001,0.1,2,501519048346561,4174528405124.9507,1.722374665095505e-8,7836.005587079204
8,1024,0.001,1,6,5019483806898241,20617167708.99687,0.000001651438281109427,7814.5393376222655
128,64,0.0001,0.1,5,5020466259126773,5194034515312.522,2.0562727742485873e-8,7851.664317802448
64,256,0.0003,0.1,7,5025231779690117,4001269666174.5874,1.7167293808556854e-8,7829.881481119675
8,128,0.0001,0.03,1,5027519713846454,22600751292865.348,8.036173948453184e-9,7809.183667214431
64,64,0.01,0.03,6,5030466557125156,18588158829621.516,2.515292640831857e-9,2.2130431708946227e-8
32,1024,0.001,0.1,6,5031182882410392,4893633196263.054,9.303878556409348e-9,8.350779067944866e-8
64,256,0.0001,1,3,5031916138325572,186194106726.57208,1.3121936025521096e-7,0.0000018062090483201517
128,256,0.01,0.1,5,5032137235389957,2655538270774.31,8.352664337918193e-9,3.3974320911766083e-8
8,256,0.0001,1,2,5034321532342567,364133.0797186206,0.1309216276750887,7811.156169315087
16,1024,0.01,0.3,8,5037018235330746,825818455796.5022,3.315667162981178e-8,1.4015733129023257e-7
32,1024,0.001,3,0,503722835356691,3288684253.5599985,0.00001104723194016438,7838.721757432735
64,512,0.0003,0.1,0,5037316400398045,3788669492544.3486,1.5312750178819636e-8,7843.150905001303
32,128,0.01,3,0,5038427235227216,43.759106809161494,0.0002124540212363473,0.0026581998264763457
128,256,0.01,3,2,5038471018608294,3574.723492079943,6.829205748962447e-7,0.000010021864843483076
8,1024,0.001,0.03,1,503909904320926,27986880029455.9,3.7047043210849603e-9,7817.364337599682
16,256,0.01,0.3,2,5039226715082532,244836103369.24512,3.065844977828523e-8,2.1354724742333555e-7
64,1024,0.01,3,5,5040917655061176,1512.305306721267,7.956734513841265e-7,0.000013639978923243122
8,128,0.001,3,3,5041985132302682,2.72700396810448,1615.033004517275,4019.074835752306
128,1024,0.003,3,2,5042029603670356,531513.9813425203,5.279511599460068e-7,0.000010439652158624797
16,64,0.001,3,0,504234226015799,3.5509486020320837,879.7047456042922,2335.7253475575617
32,64,0.0003,0.3,4,5043003154189745,1490081829964.3005,3.291763372907968e-8,2.836961720273413e-7
128,128,0.01,0.03,8,5046196117616175,13817945294462.559,2.383546027214238e-9,1.3846482627028057e-8
16,256,0.003,1,8,5047449006132491,77708435864.56891,2.1099458643975367e-7,0.0000015596760318752663
8,64,0.003,1,8,5049761730370383,52.77908953328632,0.030666308401737154,0.13544887130318323
16,128,0.003,1,6,5054054444252162,48672397024.033806,2.542867160844449e-7,0.000006117216394601431
128,512,0.0003,0.1,6,5054720754158222,3062148636498.71,1.6782665923469274e-8,7885.471391002838
8,1024,0.01,0.1,1,5055202190926219,3038422690925.22,2.476561711220908e-8,7890.288187477243
128,64,0.001,3,4,5060414818957589,9228642667.02013,9.364020244255102e-7,0.000036065413107068045
8,256,0.001,0.3,1,5061479272142665,396938522293.0882,3.880628041033257e-8,1.740393469237216e-7
64,256,0.0001,0.1,4,5062395601603864,4221273345013.53,1.723877862661914e-8,7836.639591853571
64,128,0.001,1,7,5062964418497117,151134739761.8499,1.3042592671411514e-7,0.0000016490001992584471
16,512,0.0003,0.1,4,5063607121853904,6232123126866.264,1.3934029929754893e-8,7815.175094142503
32,512,0.01,1,7,5063897117153765,144440.57869445562,1.4238796274073644e-7,0.0000013220023533402033
8,128,0.003,1,5,5065140915232614,47.54943169277051,0.0000014768032590926227,0.000042192835340600516
128,256,0.0003,0.1,7,5065924668509348,3346788011593.262,1.7011095198958298e-8,7861.753296187737
128,64,0.01,0.3,2,506611909899274,1061505562856.3046,2.8332847178948343e-8,2.415956878604406e-7
128,256,0.0001,0.1,2,5070717784051562,3542378220108.9927,1.84675177370528e-8,7862.60845869337
32,256,0.0001,0.03,7,5073277100775675,18429700768319.016,4.5694754646640325e-9,7825.156588168081
16,128,0.001,0.3,0,5074369133229212,1033113853854.683,3.37897168016048e-8,1.7108122228933566e-7
128,64,0.0001,0.3,1,5077942202551393,1488914684446.444,6.568057297764527e-8,7860.633522563177
32,64,0.001,3,5,5080225875627602,12.170367711323133,1.8650119217229797,8.733811791448035
8,64,0.001,0.1,5,5082762714389104,2443930596977.003,1.2380016123249704e-8,5.7596492240719504e-8
16,64,0.003,3,5,5086092091972148,3.689953029859976,767.4801353999055,2012.8447561608186
64,512,0.003,1,6,5086259129970034,101503625221.24373,1.2133352011063351e-7,0.000002002915292564324
8,128,0.003,0.3,0,50883811299672,518749750558.9901,3.9887848134529224e-8,1.933236963715772e-7
8,128,0.001,0.3,7,5089416958000124,339188188998.7692,5.271568514864514e-8,1.7639716264528335e-7
32,128,0.0003,3,6,5091507451149746,245.5694685003538,0.0016544195783861901,0.01670152490514836
128,64,0.0003,3,0,5091530793422483,7248210101.567025,9.374458996316594e-7,0.000025103430065925838
8,64,0.0003,1,7,509534563685692,9.274289149639971,0.0012306365955120457,0.00976957847391011
64,128,0.0001,1,3,5098497298435449,194036827603.8372,1.422987558762069e-7,0.000002563433685891304
64,512,0.0003,1,5,5098629783302758,175602061926.31387,1.2543392035151085e-7,0.0000015288582786070964
32,128,0.01,0.03,1,510730560405496,16614105783605.834,2.455142311670741e-9,1.0489325852304114e-8
8,64,0.001,1,8,5107546980782329,11.776013873579606,0.000007848346491971735,0.00008096122348492946
8,128,0.0003,3,2,5112403642387778,2.9603505715810234,1630.7589910598372,4049.613456024184
8,256,0.001,0.1,3,5113126883136344,1509822809926.7222,1.2932599657734803e-8,5.516238332668634e-8
64,1024,0.003,0.1,5,5114247256234061,3452619882285.762,8.940243434399992e-9,8.654174909661948e-8
16,64,0.0003,1,3,5114413429226865,12840584195.210188,0.0000017523753635172039,7819.236374087688
16,256,0.001,3,6,5115487321265051,14.162246778828914,2.7044467780835757,11.07398577123718
128,1024,0.001,0.03,4,5117397946579939,11267706889683.164,4.633833539089436e-9,7942.745403539531
16,64,0.0003,0.1,5,5117610319201665,7816429997504.415,2.562398937428423e-8,7815.611437932761
32,512,0.0001,0.03,4,5121119526480801,19165158862572.637,3.85926157696777e-9,7819.700207293245
64,512,0.0001,0.03,1,5121901111402336,15271437849352.443,4.327969982386775e-9,7838.6085012357025
128,128,0.0001,3,3,512285245957417,14496186666.962425,7.812290443680199e-7,0.00004056422060095507
64,128,0.01,0.1,8,5123038824335915,3075494710076.9683,8.463354905738293e-9,4.113977269890744e-8
32,512,0.001,0.3,0,5123570681907883,1108404100219.3171,2.8443595034329286e-8,1.7860709665710083e-7
128,128,0.0003,1,4,5125975169550857,221949870846.46344,1.2262051062418146e-7,0.000002009023029557259
8,256,0.003,3,2,51264223236928,3.3658500860237615,854.4577580112244,2116.226063296713
8,64,0.01,0.03,1,5127378538060903,11092373945952.527,2.9701601178480418e-9,1.5215576576356534e-8
16,1024,0.003,1,3,5132161738948503,59565099336.91618,1.8864814041931817e-7,9.668495767492985e-7
128,512,0.0001,1,4,5132279618133451,191470268036.31094,1.1288497114016441e-7,9.29945334557175e-7
32,64,0.001,3,7,5132715257373063,14.284796233540938,1.2350561418867647,5.116544054455945
8,64,0.003,0.3,3,5147388233964001,16580.077345692385,5.3682263521428895e-8,1.790744143981913e-7
8,256,0.01,3,1,5147925435905667,2.914284331538793,658.2999757407258,1676.6950196285532
64,64,0.01,0.03,8,5148623595276922,17725209627928.793,2.4534363429706996e-9,1.4657717484103315e-8
32,128,0.0001,0.1,7,5154291858858808,5182312456757.711,1.8915742749691033e-8,7828.087759135684
128,256,0.0001,3,6,515482316315786,19008725375.19784,6.591324097104524e-7,0.000021647164553664146
128,1024,0.0001,1,2,5156736727143444,186309381061.02292,1.0537362404140654e-7,8.932422642530155e-7
128,256,0.0001,0.1,8,5156981243722388,3569750330063.945,1.8419552549678363e-8,7863.972558979338
16,64,0.001,1,6,5159138673625928,2437313045.8464403,2.8520958100369424e-7,0.000003929659329111393
64,256,0.0001,0.1,3,515933431774739,4246150778286.632,1.7080950875753455e-8,7833.067749555111
16,512,0.01,0.03,8,515936450056327,19812297720798.36,2.4321251679243194e-9,1.3205096127613592e-8
16,256,0.0003,0.3,3,516046694295164,1312301781894.9978,6.922641304322772e-8,7814.081785851731
128,512,0.003,0.03,3,5160498759617,12231378726085.285,2.567269286042208e-9,2.5265499247826377e-8
64,1024,0.0003,0.3,8,5160951050922622,1069771021684.5911,2.9059914030127767e-8,1.7789714344582506e-7
16,128,0.0001,1,3,5161825676540908,40920696226.89171,6.532556983284237e-7,7814.732447117039
32,64,0.0001,1,5,5162091585547044,115292030393.27597,6.605025126125527e-7,7824.871411970001
64,128,0.0003,0.03,8,5164184876385335,15896536904577.883,5.388881341143343e-9,7839.224455212892
8,128,0.01,0.1,2,5167378554514042,1246047369085.0452,1.294779661254047e-8,4.8134784379837e-8
8,64,0.0001,3,0,516864165949416,2.8889002426512818,1951.3407849767373,4684.253951658324
128,64,0.0001,1,4,5170348264972076,272092989422.08752,2.8563460969010436e-7,7870.935319066122
64,256,0.001,0.1,1,5172302656376017,3677544026562.3545,9.155003644008245e-9,1.1584475577715842e-7
